Cycle: 10  CDAN-c206_X	Cycle: 10  CDAN-c206_Y	Fitted Cycle: 10  CDAN-c206_X	Fitted Cycle: 10  CDAN-c206_Y
1116.08	559.229	1116.08	635.584
1116.18	559.087	1116.18	635.564
1116.28	558.937	1116.28	635.544
1116.38	558.788	1116.38	635.525
1116.48	558.636	1116.48	635.505
1116.58	558.485	1116.58	635.485
1116.68	558.337	1116.68	635.465
1116.78	558.188	1116.78	635.445
1116.88	558.038	1116.88	635.426
1116.98	557.886	1116.98	635.406
1117.08	557.767	1117.08	635.386
1117.18	557.626	1117.18	635.366
1117.28	557.487	1117.28	635.347
1117.38	557.339	1117.38	635.327
1117.48	557.216	1117.48	635.307
1117.58	557.087	1117.58	635.287
1117.68	556.958	1117.68	635.268
1117.78	556.798	1117.78	635.248
1117.88	556.657	1117.88	635.228
1117.98	556.517	1117.98	635.208
1118.08	556.378	1118.08	635.189
1118.18	556.229	1118.18	635.169
1118.28	556.089	1118.28	635.149
1118.38	555.938	1118.38	635.13
1118.48	555.788	1118.48	635.11
1118.58	555.61	1118.58	635.09
1118.68	555.458	1118.68	635.07
1118.78	555.308	1118.78	635.051
1118.88	555.159	1118.88	635.031
1118.98	555.019	1118.98	635.011
1119.08	554.878	1119.08	634.992
1119.18	554.737	1119.18	634.972
1119.28	554.579	1119.28	634.952
1119.38	554.438	1119.38	634.932
1119.48	554.298	1119.48	634.913
1119.58	554.159	1119.58	634.893
1119.68	554.028	1119.68	634.873
1119.78	553.87	1119.78	634.854
1119.88	553.728	1119.88	634.834
1119.98	553.589	1119.98	634.814
1120.08	553.448	1120.08	634.795
1120.18	553.29	1120.18	634.775
1120.28	553.14	1120.28	634.755
1120.38	552.997	1120.38	634.736
1120.48	552.87	1120.48	634.716
1120.58	552.728	1120.58	634.696
1120.68	552.587	1120.68	634.677
1120.78	552.458	1120.78	634.657
1120.88	552.339	1120.88	634.637
1120.98	552.216	1120.98	634.618
1121.08	552.077	1121.08	634.598
1121.18	551.948	1121.18	634.578
1121.28	551.817	1121.28	634.559
1121.38	551.687	1121.38	634.539
1121.48	551.548	1121.48	634.519
1121.58	551.39	1121.58	634.5
1121.68	551.257	1121.68	634.48
1121.78	551.118	1121.78	634.461
1121.88	550.972	1121.88	634.441
1121.98	550.829	1121.98	634.421
1122.08	550.688	1122.08	634.402
1122.18	550.56	1122.18	634.382
1122.28	550.411	1122.28	634.362
1122.38	550.261	1122.38	634.343
1122.48	550.11	1122.48	634.323
1122.58	549.972	1122.58	634.304
1122.68	549.831	1122.68	634.284
1122.78	549.69	1122.78	634.264
1122.88	549.56	1122.88	634.245
1122.98	549.419	1122.98	634.225
1123.08	549.28	1123.08	634.206
1123.18	549.14	1123.18	634.186
1123.28	549.009	1123.28	634.167
1123.38	548.888	1123.38	634.147
1123.48	548.759	1123.48	634.127
1123.58	548.64	1123.58	634.108
1123.68	548.509	1123.68	634.088
1123.78	548.372	1123.78	634.069
1123.88	548.229	1123.88	634.049
1123.98	548.093	1123.98	634.03
1124.08	547.97	1124.08	634.01
1124.18	547.841	1124.18	633.99
1124.28	547.712	1124.28	633.971
1124.38	547.562	1124.38	633.951
1124.48	547.431	1124.48	633.932
1124.58	547.292	1124.58	633.912
1124.68	547.159	1124.68	633.893
1124.78	547.03	1124.78	633.873
1124.88	546.909	1124.88	633.854
1124.98	546.782	1124.98	633.834
1125.08	546.649	1125.08	633.815
1125.18	546.522	1125.18	633.795
1125.28	546.39	1125.28	633.775
1125.38	546.261	1125.38	633.756
1125.48	546.14	1125.48	633.736
1125.58	546.011	1125.58	633.717
1125.68	545.88	1125.68	633.697
1125.78	545.741	1125.78	633.678
1125.88	545.612	1125.88	633.658
1125.98	545.472	1125.98	633.639
1126.08	545.349	1126.08	633.619
1126.18	545.229	1126.18	633.6
1126.28	545.101	1126.28	633.58
1126.38	544.972	1126.38	633.561
1126.48	544.849	1126.48	633.541
1126.58	544.72	1126.58	633.522
1126.68	544.601	1126.68	633.502
1126.78	544.47	1126.78	633.483
1126.88	544.351	1126.88	633.463
1126.98	544.222	1126.98	633.444
1127.08	544.101	1127.08	633.425
1127.18	543.979	1127.18	633.405
1127.28	543.853	1127.28	633.386
1127.38	543.731	1127.38	633.366
1127.48	543.61	1127.48	633.347
1127.58	543.481	1127.58	633.327
1127.68	543.37	1127.68	633.308
1127.78	543.241	1127.78	633.288
1127.88	543.132	1127.88	633.269
1127.98	543.009	1127.98	633.249
1128.08	542.88	1128.08	633.23
1128.18	542.769	1128.18	633.211
1128.28	542.649	1128.28	633.191
1128.38	542.522	1128.38	633.172
1128.48	542.409	1128.48	633.152
1128.58	542.28	1128.58	633.133
1128.68	542.171	1128.68	633.113
1128.78	542.032	1128.78	633.094
1128.88	541.931	1128.88	633.074
1128.98	541.81	1128.98	633.055
1129.08	541.7	1129.08	633.036
1129.18	541.581	1129.18	633.016
1129.28	541.45	1129.28	632.997
1129.38	541.341	1129.38	632.977
1129.48	541.222	1129.48	632.958
1129.58	541.101	1129.58	632.939
1129.68	540.972	1129.68	632.919
1129.78	540.851	1129.78	632.9
1129.88	540.74	1129.88	632.88
1129.98	540.62	1129.98	632.861
1130.08	540.489	1130.08	632.842
1130.18	540.37	1130.18	632.822
1130.28	540.251	1130.28	632.803
1130.38	540.14	1130.38	632.784
1130.48	540.021	1130.48	632.764
1130.58	539.921	1130.58	632.745
1130.68	539.802	1130.68	632.725
1130.78	539.69	1130.78	632.706
1130.88	539.591	1130.88	632.687
1130.98	539.481	1130.98	632.667
1131.08	539.372	1131.08	632.648
1131.18	539.261	1131.18	632.629
1131.28	539.161	1131.28	632.609
1131.38	539.042	1131.38	632.59
1131.48	538.931	1131.48	632.571
1131.58	538.81	1131.58	632.551
1131.68	538.69	1131.68	632.532
1131.78	538.591	1131.78	632.513
1131.88	538.479	1131.88	632.493
1131.98	538.362	1131.98	632.474
1132.08	538.241	1132.08	632.455
1132.18	538.122	1132.18	632.435
1132.28	538.011	1132.28	632.416
1132.38	537.894	1132.38	632.397
1132.48	537.771	1132.48	632.377
1132.58	537.642	1132.58	632.358
1132.68	537.532	1132.68	632.339
1132.78	537.413	1132.78	632.319
1132.88	537.274	1132.88	632.3
1132.98	537.152	1132.98	632.281
1133.08	537.032	1133.08	632.261
1133.18	536.911	1133.18	632.242
1133.28	536.792	1133.28	632.223
1133.38	536.673	1133.38	632.203
1133.48	536.563	1133.48	632.184
1133.58	536.441	1133.58	632.165
1133.68	536.331	1133.68	632.146
1133.78	536.204	1133.78	632.126
1133.88	536.083	1133.88	632.107
1133.98	535.983	1133.98	632.088
1134.08	535.884	1134.08	632.069
1134.18	535.771	1134.18	632.049
1134.28	535.661	1134.28	632.03
1134.38	535.552	1134.38	632.011
1134.48	535.433	1134.48	631.991
1134.58	535.323	1134.58	631.972
1134.68	535.203	1134.68	631.953
1134.78	535.099	1134.78	631.934
1134.88	534.983	1134.88	631.914
1134.98	534.862	1134.98	631.895
1135.08	534.753	1135.08	631.876
1135.18	534.622	1135.18	631.857
1135.28	534.513	1135.28	631.837
1135.38	534.402	1135.38	631.818
1135.48	534.292	1135.48	631.799
1135.58	534.165	1135.58	631.78
1135.68	534.042	1135.68	631.761
1135.78	533.933	1135.78	631.741
1135.88	533.832	1135.88	631.722
1135.98	533.722	1135.98	631.703
1136.08	533.614	1136.08	631.684
1136.18	533.503	1136.18	631.664
1136.28	533.403	1136.28	631.645
1136.38	533.282	1136.38	631.626
1136.48	533.181	1136.48	631.607
1136.58	533.089	1136.58	631.588
1136.68	533.013	1136.68	631.568
1136.78	532.901	1136.78	631.549
1136.88	532.782	1136.88	631.53
1136.98	532.673	1136.98	631.511
1137.08	532.573	1137.08	631.492
1137.18	532.462	1137.18	631.472
1137.28	532.353	1137.28	631.453
1137.38	532.253	1137.38	631.434
1137.48	532.163	1137.48	631.415
1137.58	532.063	1137.58	631.396
1137.68	531.952	1137.68	631.377
1137.78	531.832	1137.78	631.357
1137.88	531.731	1137.88	631.338
1137.98	531.642	1137.98	631.319
1138.08	531.542	1138.08	631.3
1138.18	531.442	1138.18	631.281
1138.28	531.343	1138.28	631.262
1138.38	531.242	1138.38	631.242
1138.48	531.134	1138.48	631.223
1138.58	531.022	1138.58	631.204
1138.68	530.923	1138.68	631.185
1138.78	530.823	1138.78	631.166
1138.88	530.724	1138.88	631.147
1138.98	530.623	1138.98	631.128
1139.08	530.511	1139.08	631.108
1139.18	530.415	1139.18	631.089
1139.28	530.302	1139.28	631.07
1139.38	530.193	1139.38	631.051
1139.48	530.081	1139.48	631.032
1139.58	529.981	1139.58	631.013
1139.68	529.874	1139.68	630.994
1139.78	529.763	1139.78	630.975
1139.88	529.664	1139.88	630.955
1139.98	529.571	1139.98	630.936
1140.08	529.472	1140.08	630.917
1140.18	529.372	1140.18	630.898
1140.28	529.272	1140.28	630.879
1140.38	529.185	1140.38	630.86
1140.48	529.101	1140.48	630.841
1140.58	529.001	1140.58	630.822
1140.68	528.903	1140.68	630.803
1140.78	528.813	1140.78	630.784
1140.88	528.724	1140.88	630.764
1140.98	528.623	1140.98	630.745
1141.08	528.515	1141.08	630.726
1141.18	528.411	1141.18	630.707
1141.28	528.312	1141.28	630.688
1141.38	528.216	1141.38	630.669
1141.48	528.093	1141.48	630.65
1141.58	527.991	1141.58	630.631
1141.68	527.884	1141.68	630.612
1141.78	527.782	1141.78	630.593
1141.88	527.683	1141.88	630.574
1141.98	527.583	1141.98	630.555
1142.08	527.481	1142.08	630.536
1142.18	527.394	1142.18	630.517
1142.28	527.304	1142.28	630.498
1142.38	527.205	1142.38	630.479
1142.48	527.112	1142.48	630.459
1142.58	527.015	1142.58	630.44
1142.68	526.915	1142.68	630.421
1142.78	526.812	1142.78	630.402
1142.88	526.731	1142.88	630.383
1142.98	526.634	1142.98	630.364
1143.08	526.532	1143.08	630.345
1143.18	526.423	1143.18	630.326
1143.28	526.314	1143.28	630.307
1143.38	526.204	1143.38	630.288
1143.48	526.095	1143.48	630.269
1143.58	525.995	1143.58	630.25
1143.68	525.884	1143.68	630.231
1143.78	525.765	1143.78	630.212
1143.88	525.634	1143.88	630.193
1143.98	525.513	1143.98	630.174
1144.08	525.401	1144.08	630.155
1144.18	525.302	1144.18	630.136
1144.28	525.212	1144.28	630.117
1144.38	525.112	1144.38	630.098
1144.48	525.005	1144.48	630.079
1144.58	524.904	1144.58	630.06
1144.68	524.815	1144.68	630.041
1144.78	524.813	1144.78	630.022
1144.88	524.788	1144.88	630.003
1144.98	524.767	1144.98	629.984
1145.08	524.745	1145.08	629.965
1145.18	524.827	1145.18	629.946
1145.28	524.944	1145.28	629.927
1145.38	524.983	1145.38	629.909
1145.48	525.06	1145.48	629.89
1145.58	528.707	1145.58	629.871
1145.68	543.98	1145.68	629.852
1145.78	558.217	1145.78	629.833
1145.88	560.401	1145.88	629.814
1145.98	562.643	1145.98	688.379
1146.08	555.311	1146.08	688.82
1146.18	545.757	1146.18	689.262
1146.28	542.677	1146.28	689.704
1146.38	543.263	1146.38	690.144
1146.48	545.819	1146.48	690.585
1146.58	549.215	1146.58	691.025
1146.68	552.901	1146.68	691.465
1146.78	557.146	1146.78	691.905
1146.88	561.216	1146.88	692.345
1146.98	565.252	1146.98	692.784
1147.08	569.23	1147.08	693.223
1147.18	573.126	1147.18	693.661
1147.28	577.075	1147.28	694.1
1147.38	580.73	1147.38	694.538
1147.48	584.262	1147.48	694.975
1147.58	587.69	1147.58	695.413
1147.68	591.106	1147.68	695.85
1147.78	594.453	1147.78	696.287
1147.88	597.682	1147.88	696.724
1147.98	600.674	1147.98	697.16
1148.08	603.673	1148.08	697.596
1148.18	606.567	1148.18	698.031
1148.28	609.59	1148.28	698.467
1148.38	612.178	1148.38	698.902
1148.48	614.925	1148.48	699.337
1148.58	617.446	1148.58	699.771
1148.68	619.968	1148.68	700.205
1148.78	622.358	1148.78	700.64
1148.88	624.872	1148.88	701.073
1148.98	627.392	1148.98	701.506
1149.08	629.636	1149.08	701.939
1149.18	631.831	1149.18	702.372
1149.28	633.981	1149.28	702.804
1149.38	636.201	1149.38	703.236
1149.48	638.432	1149.48	703.668
1149.58	640.489	1149.58	704.099
1149.68	642.551	1149.68	704.53
1149.78	644.5	1149.78	704.962
1149.88	646.4	1149.88	705.392
1149.98	648.356	1149.98	705.822
1150.08	650.25	1150.08	706.252
1150.18	652.126	1150.18	706.682
1150.28	653.966	1150.28	707.111
1150.38	655.753	1150.38	707.54
1150.48	657.581	1150.48	707.969
1150.58	659.333	1150.58	708.397
1150.68	661.039	1150.68	708.825
1150.78	662.666	1150.78	709.253
1150.88	664.342	1150.88	709.68
1150.98	665.914	1150.98	710.107
1151.08	667.564	1151.08	710.534
1151.18	669.166	1151.18	710.961
1151.28	670.662	1151.28	711.387
1151.38	672.192	1151.38	711.813
1151.48	673.667	1151.48	712.238
1151.58	675.111	1151.58	712.663
1151.68	676.621	1151.68	713.088
1151.78	678.085	1151.78	713.513
1151.88	679.472	1151.88	713.937
1151.98	680.925	1151.98	714.361
1152.08	682.265	1152.08	714.785
1152.18	683.564	1152.18	715.208
1152.28	684.837	1152.28	715.631
1152.38	686.157	1152.38	716.054
1152.48	687.433	1152.48	716.476
1152.58	688.733	1152.58	716.898
1152.68	689.96	1152.68	717.32
1152.78	691.196	1152.78	717.741
1152.88	692.442	1152.88	718.162
1152.98	693.719	1152.98	718.583
1153.08	694.952	1153.08	719.003
1153.18	696.128	1153.18	719.423
1153.28	697.346	1153.28	719.843
1153.38	698.514	1153.38	720.263
1153.48	699.71	1153.48	720.681
1153.58	700.823	1153.58	721.1
1153.68	701.948	1153.68	721.518
1153.78	703.086	1153.78	721.937
1153.88	704.199	1153.88	722.354
1153.98	705.256	1153.98	722.772
1154.08	706.332	1154.08	723.189
1154.18	707.354	1154.18	723.605
1154.28	708.399	1154.28	724.022
1154.38	709.448	1154.38	724.438
1154.48	710.487	1154.48	724.854
1154.58	711.506	1154.58	725.269
1154.68	712.553	1154.68	725.684
1154.78	713.592	1154.78	726.099
1154.88	714.563	1154.88	726.513
1154.98	715.59	1154.98	726.927
1155.08	716.539	1155.08	727.341
1155.18	717.488	1155.18	727.754
1155.28	718.457	1155.28	728.168
1155.38	719.398	1155.38	728.58
1155.48	720.363	1155.48	728.992
1155.58	721.322	1155.58	729.404
1155.68	722.254	1155.68	729.816
1155.78	723.158	1155.78	730.227
1155.88	724.051	1155.88	730.638
1155.98	724.939	1155.98	731.049
1156.08	725.836	1156.08	731.459
1156.18	726.718	1156.18	731.869
1156.28	727.578	1156.28	732.279
1156.38	728.445	1156.38	732.688
1156.48	729.314	1156.48	733.096
1156.58	730.193	1156.58	733.505
1156.68	731.062	1156.68	733.913
1156.78	731.873	1156.78	734.321
1156.88	732.671	1156.88	734.728
1156.98	733.492	1156.98	735.135
1157.08	734.308	1157.08	735.542
1157.18	735.111	1157.18	735.948
1157.28	735.906	1157.28	736.355
1157.38	736.707	1157.38	736.76
1157.48	737.496	1157.48	737.166
1157.58	738.276	1157.58	737.57
1157.68	739.064	1157.68	737.975
1157.78	739.851	1157.78	738.38
1157.88	740.622	1157.88	738.783
1157.98	741.4	1157.98	739.187
1158.08	742.151	1158.08	739.59
1158.18	742.9	1158.18	739.992
1158.28	743.647	1158.28	740.395
1158.38	744.39	1158.38	740.797
1158.48	745.126	1158.48	741.199
1158.58	745.851	1158.58	741.6
1158.68	746.565	1158.68	742.001
1158.78	747.276	1158.78	742.402
1158.88	747.985	1158.88	742.802
1158.98	748.685	1158.98	743.202
1159.08	749.368	1159.08	743.601
1159.18	750.073	1159.18	744
1159.28	750.765	1159.28	744.4
1159.38	751.462	1159.38	744.798
1159.48	752.144	1159.48	745.196
1159.58	752.823	1159.58	745.593
1159.68	753.501	1159.68	745.991
1159.78	754.173	1159.78	746.388
1159.88	754.821	1159.88	746.784
1159.98	755.472	1159.98	747.18
1160.08	756.112	1160.08	747.576
1160.18	756.757	1160.18	747.971
1160.28	757.391	1160.28	748.367
1160.38	758.011	1160.38	748.761
1160.48	758.638	1160.48	749.155
1160.58	759.257	1160.58	749.549
1160.68	759.879	1160.68	749.943
1160.78	760.507	1160.78	750.336
1160.88	761.116	1160.88	750.729
1160.98	761.727	1160.98	751.121
1161.08	762.323	1161.08	751.513
1161.18	762.926	1161.18	751.905
1161.28	763.526	1161.28	752.296
1161.38	764.122	1161.38	752.687
1161.48	764.714	1161.48	753.077
1161.58	765.276	1161.58	753.467
1161.68	765.833	1161.68	753.857
1161.78	766.413	1161.78	754.247
1161.88	766.973	1161.88	754.635
1161.98	767.524	1161.98	755.024
1162.08	768.073	1162.08	755.412
1162.18	768.642	1162.18	755.8
1162.28	769.19	1162.28	756.187
1162.38	769.731	1162.38	756.574
1162.48	770.271	1162.48	756.961
1162.58	770.819	1162.58	757.347
1162.68	771.37	1162.68	757.732
1162.78	771.901	1162.78	758.118
1162.88	772.428	1162.88	758.503
1162.98	772.97	1162.98	758.888
1163.08	773.516	1163.08	759.272
1163.18	774.032	1163.18	759.655
1163.28	774.555	1163.28	760.039
1163.38	775.061	1163.38	760.422
1163.48	775.569	1163.48	760.805
1163.58	776.069	1163.58	761.187
1163.68	776.567	1163.68	761.568
1163.78	777.067	1163.78	761.95
1163.88	777.584	1163.88	762.331
1163.98	778.086	1163.98	762.711
1164.08	778.567	1164.08	763.092
1164.18	779.038	1164.18	763.471
1164.28	779.534	1164.28	763.851
1164.38	780.006	1164.38	764.23
1164.48	780.512	1164.48	764.608
1164.58	781.002	1164.58	764.986
1164.68	781.473	1164.68	765.364
1164.78	781.954	1164.78	765.742
1164.88	782.407	1164.88	766.119
1164.98	782.872	1164.98	766.495
1165.08	783.342	1165.08	766.871
1165.18	783.803	1165.18	767.247
1165.28	784.26	1165.28	767.622
1165.38	784.713	1165.38	767.997
1165.48	785.153	1165.48	768.371
1165.58	785.61	1165.58	768.745
1165.68	786.053	1165.68	769.119
1165.78	786.502	1165.78	769.492
1165.88	786.958	1165.88	769.865
1165.98	787.411	1165.98	770.237
1166.08	787.852	1166.08	770.609
1166.18	788.29	1166.18	770.981
1166.28	788.719	1166.28	771.352
1166.38	789.151	1166.38	771.723
1166.48	789.581	1166.48	772.093
1166.58	790.012	1166.58	772.463
1166.68	790.43	1166.68	772.832
1166.78	790.831	1166.78	773.201
1166.88	791.25	1166.88	773.57
1166.98	791.668	1166.98	773.938
1167.08	792.079	1167.08	774.305
1167.18	792.489	1167.18	774.673
1167.28	792.905	1167.28	775.04
1167.38	793.321	1167.38	775.406
1167.48	793.735	1167.48	775.772
1167.58	794.147	1167.58	776.138
1167.68	794.555	1167.68	776.503
1167.78	794.965	1167.78	776.868
1167.88	795.375	1167.88	777.232
1167.98	795.778	1167.98	777.596
1168.08	796.176	1168.08	777.959
1168.18	796.584	1168.18	778.322
1168.28	796.975	1168.28	778.685
1168.38	797.356	1168.38	779.047
1168.48	797.745	1168.48	779.408
1168.58	798.125	1168.58	779.769
1168.68	798.506	1168.68	780.13
1168.78	798.868	1168.78	780.491
1168.88	799.254	1168.88	780.851
1168.98	799.635	1168.98	781.21
1169.08	800.014	1169.08	781.569
1169.18	800.393	1169.18	781.927
1169.28	800.756	1169.28	782.286
1169.38	801.135	1169.38	782.643
1169.48	801.514	1169.48	783.001
1169.58	801.883	1169.58	783.357
1169.68	802.252	1169.68	783.714
1169.78	802.625	1169.78	784.07
1169.88	802.993	1169.88	784.425
1169.98	803.354	1169.98	784.78
1170.08	803.706	1170.08	785.135
1170.18	804.071	1170.18	785.489
1170.28	804.413	1170.28	785.843
1170.38	804.772	1170.38	786.196
1170.48	805.131	1170.48	786.548
1170.58	805.481	1170.58	786.901
1170.68	805.842	1170.68	787.252
1170.78	806.211	1170.78	787.604
1170.88	806.553	1170.88	787.955
1170.98	806.911	1170.98	788.305
1171.08	807.252	1171.08	788.655
1171.18	807.602	1171.18	789.005
1171.28	807.959	1171.28	789.354
1171.38	808.319	1171.38	789.703
1171.48	808.659	1171.48	790.051
1171.58	808.993	1171.58	790.398
1171.68	809.34	1171.68	790.746
1171.78	809.68	1171.78	791.093
1171.88	810.02	1171.88	791.439
1171.98	810.342	1171.98	791.785
1172.08	810.696	1172.08	792.13
1172.18	811.04	1172.18	792.475
1172.28	811.37	1172.28	792.82
1172.38	811.7	1172.38	793.164
1172.48	812.03	1172.48	793.507
1172.58	812.36	1172.58	793.85
1172.68	812.68	1172.68	794.193
1172.78	813.018	1172.78	794.535
1172.88	813.34	1172.88	794.877
1172.98	813.68	1172.98	795.218
1173.08	814.01	1173.08	795.558
1173.18	814.315	1173.18	795.899
1173.28	814.639	1173.28	796.239
1173.38	814.952	1173.38	796.578
1173.48	815.26	1173.48	796.917
1173.58	815.579	1173.58	797.255
1173.68	815.889	1173.68	797.593
1173.78	816.202	1173.78	797.93
1173.88	816.5	1173.88	798.267
1173.98	816.79	1173.98	798.604
1174.08	817.081	1174.08	798.939
1174.18	817.37	1174.18	799.275
1174.28	817.667	1174.28	799.61
1174.38	817.977	1174.38	799.945
1174.48	818.278	1174.48	800.279
1174.58	818.567	1174.58	800.612
1174.68	818.867	1174.68	800.945
1174.78	819.176	1174.78	801.278
1174.88	819.479	1174.88	801.61
1174.98	819.79	1174.98	801.941
1175.08	820.096	1175.08	802.272
1175.18	820.395	1175.18	802.603
1175.28	820.697	1175.28	802.933
1175.38	820.999	1175.38	803.263
1175.48	821.299	1175.48	803.592
1175.58	821.596	1175.58	803.921
1175.68	821.879	1175.68	804.249
1175.78	822.168	1175.78	804.577
1175.88	822.465	1175.88	804.904
1175.98	822.749	1175.98	805.231
1176.08	823.037	1176.08	805.557
