Cycle: 5  C15R26E_X	Cycle: 5  C15R26E_Y	Fitted Cycle: 5  C15R26E_X	Fitted Cycle: 5  C15R26E_Y
3167.14	-57.656	3167.14	-54.5939
3167.24	-57.6514	3167.24	-54.5957
3167.34	-57.6443	3167.34	-54.5975
3167.44	-57.6541	3167.44	-54.5993
3167.54	-57.6541	3167.54	-54.6012
3167.64	-57.6541	3167.64	-54.603
3167.74	-57.6541	3167.74	-54.6048
3167.84	-57.6638	3167.84	-54.6066
3167.94	-57.6638	3167.94	-54.6085
3168.04	-57.6638	3168.04	-54.6103
3168.14	-57.6638	3168.14	-54.6121
3168.24	-57.6755	3168.24	-54.6139
3168.34	-57.6716	3168.34	-54.6158
3168.44	-57.6658	3168.44	-54.6176
3168.54	-57.6658	3168.54	-54.6194
3168.64	-57.6755	3168.64	-54.6212
3168.74	-57.6755	3168.74	-54.623
3168.84	-57.6755	3168.84	-54.6249
3168.94	-57.6853	3168.94	-54.6267
3169.04	-57.6853	3169.04	-54.6285
3169.14	-57.6853	3169.14	-54.6303
3169.24	-57.6951	3169.24	-54.6322
3169.34	-57.6951	3169.34	-54.634
3169.44	-57.6951	3169.44	-54.6358
3169.54	-57.6951	3169.54	-54.6376
3169.64	-57.7048	3169.64	-54.6394
3169.74	-57.7048	3169.74	-54.6413
3169.84	-57.7146	3169.84	-54.6431
3169.94	-57.7146	3169.94	-54.6449
3170.04	-57.7146	3170.04	-54.6467
3170.14	-57.7146	3170.14	-54.6486
3170.24	-57.7244	3170.24	-54.6504
3170.34	-57.7244	3170.34	-54.6522
3170.44	-57.7205	3170.44	-54.654
3170.54	-57.7146	3170.54	-54.6559
3170.64	-57.7244	3170.64	-54.6577
3170.74	-57.7244	3170.74	-54.6595
3170.84	-57.7244	3170.84	-54.6613
3170.94	-57.7244	3170.94	-54.6631
3171.04	-57.7244	3171.04	-54.665
3171.14	-57.7361	3171.14	-54.6668
3171.24	-57.7361	3171.24	-54.6686
3171.34	-57.7361	3171.34	-54.6704
3171.44	-57.7458	3171.44	-54.6723
3171.54	-57.7458	3171.54	-54.6741
3171.64	-57.7458	3171.64	-54.6759
3171.74	-57.7556	3171.74	-54.6777
3171.84	-57.7556	3171.84	-54.6795
3171.94	-57.7556	3171.94	-54.6814
3172.04	-57.7615	3172.04	-54.6832
3172.14	-57.7556	3172.14	-54.685
3172.24	-57.7556	3172.24	-54.6868
3172.34	-57.7654	3172.34	-54.6886
3172.44	-57.7654	3172.44	-54.6905
3172.54	-57.7654	3172.54	-54.6923
3172.64	-57.7751	3172.64	-54.6941
3172.74	-57.7751	3172.74	-54.6959
3172.84	-57.7751	3172.84	-54.6978
3172.94	-57.7751	3172.94	-54.6996
3173.04	-57.7849	3173.04	-54.7014
3173.14	-57.7849	3173.14	-54.7032
3173.24	-57.7849	3173.24	-54.705
3173.34	-57.7849	3173.34	-54.7069
3173.44	-57.7947	3173.44	-54.7087
3173.54	-57.7908	3173.54	-54.7105
3173.64	-57.7849	3173.64	-54.7123
3173.74	-57.7966	3173.74	-54.7142
3173.84	-57.7966	3173.84	-54.716
3173.94	-57.7966	3173.94	-54.7178
3174.04	-57.7966	3174.04	-54.7196
3174.14	-57.8064	3174.14	-54.7214
3174.24	-57.8064	3174.24	-54.7233
3174.34	-57.8064	3174.34	-54.7251
3174.44	-57.8064	3174.44	-54.7269
3174.54	-57.8162	3174.54	-54.7287
3174.64	-57.8123	3174.64	-54.7305
3174.74	-57.8162	3174.74	-54.7324
3174.84	-57.8162	3174.84	-54.7342
3174.94	-57.8162	3174.94	-54.736
3175.04	-57.8162	3175.04	-54.7378
3175.14	-57.8259	3175.14	-54.7396
3175.24	-57.8259	3175.24	-54.7415
3175.34	-57.8259	3175.34	-54.7433
3175.44	-57.8357	3175.44	-54.7451
3175.54	-57.8357	3175.54	-54.7469
3175.64	-57.8357	3175.64	-54.7487
3175.74	-57.8455	3175.74	-54.7506
3175.84	-57.8416	3175.84	-54.7524
3175.94	-57.8357	3175.94	-54.7542
3176.04	-57.8455	3176.04	-54.756
3176.14	-57.8455	3176.14	-54.7579
3176.24	-57.8455	3176.24	-54.7597
3176.34	-57.8552	3176.34	-54.7615
3176.44	-57.8552	3176.44	-54.7633
3176.54	-57.8552	3176.54	-54.7651
3176.64	-57.8669	3176.64	-54.767
3176.74	-57.8669	3176.74	-54.7688
3176.84	-57.8669	3176.84	-54.7706
3176.94	-57.8669	3176.94	-54.7724
3177.04	-57.8767	3177.04	-54.7742
3177.14	-57.8767	3177.14	-54.7761
3177.24	-57.8767	3177.24	-54.7779
3177.34	-57.8865	3177.34	-54.7797
3177.44	-57.8865	3177.44	-54.7815
3177.54	-57.8865	3177.54	-54.7833
3177.64	-57.8865	3177.64	-54.7852
3177.74	-57.8962	3177.74	-54.787
3177.84	-57.8962	3177.84	-54.7888
3177.94	-57.8962	3177.94	-54.7906
3178.04	-57.906	3178.04	-54.7924
3178.14	-57.906	3178.14	-54.7943
3178.24	-57.906	3178.24	-54.7961
3178.34	-57.9158	3178.34	-54.7979
3178.44	-57.9158	3178.44	-54.7997
3178.54	-57.9158	3178.54	-54.8015
3178.64	-57.9158	3178.64	-54.8034
3178.74	-57.9255	3178.74	-54.8052
3178.84	-57.9255	3178.84	-54.807
3178.94	-57.9255	3178.94	-54.8088
3179.04	-57.9353	3179.04	-54.8106
3179.14	-57.9353	3179.14	-54.8125
3179.24	-57.9353	3179.24	-54.8143
3179.34	-57.9353	3179.34	-54.8161
3179.44	-57.947	3179.44	-54.8179
3179.54	-57.947	3179.54	-54.8197
3179.64	-57.9568	3179.64	-54.8216
3179.74	-57.9568	3179.74	-54.8234
3179.84	-57.9568	3179.84	-54.8252
3179.94	-57.9568	3179.94	-54.827
3180.04	-57.9666	3180.04	-54.8288
3180.14	-57.9666	3180.14	-54.8307
3180.24	-57.9666	3180.24	-54.8325
3180.34	-57.9666	3180.34	-54.8343
3180.44	-57.9763	3180.44	-54.8361
3180.54	-57.9724	3180.54	-54.8379
3180.64	-57.9666	3180.64	-54.8397
3180.74	-57.9666	3180.74	-54.8416
3180.84	-57.9763	3180.84	-54.8434
3180.94	-57.9763	3180.94	-54.8452
3181.04	-57.9763	3181.04	-54.847
3181.14	-57.9861	3181.14	-54.8488
3181.24	-57.9861	3181.24	-54.8507
3181.34	-57.9861	3181.34	-54.8525
3181.44	-57.9958	3181.44	-54.8543
3181.54	-57.9958	3181.54	-54.8561
3181.64	-57.9958	3181.64	-54.8579
3181.74	-58.0056	3181.74	-54.8598
3181.84	-58.0056	3181.84	-54.8616
3181.94	-58.0056	3181.94	-54.8634
3182.04	-58.0173	3182.04	-54.8652
3182.14	-58.0173	3182.14	-54.867
3182.24	-58.0173	3182.24	-54.8689
3182.34	-58.0173	3182.34	-54.8707
3182.44	-58.0271	3182.44	-54.8725
3182.54	-58.0271	3182.54	-54.8743
3182.64	-58.0232	3182.64	-54.8761
3182.74	-58.0271	3182.74	-54.8779
3182.84	-58.0271	3182.84	-54.8798
3182.94	-58.0271	3182.94	-54.8816
3183.04	-58.0369	3183.04	-54.8834
3183.14	-58.0369	3183.14	-54.8852
3183.24	-58.0369	3183.24	-54.887
3183.34	-58.0466	3183.34	-54.8889
3183.44	-58.0466	3183.44	-54.8907
3183.54	-58.0466	3183.54	-54.8925
3183.64	-58.0466	3183.64	-54.8943
3183.74	-58.0564	3183.74	-54.8961
3183.84	-58.0564	3183.84	-54.8979
3183.94	-58.0564	3183.94	-54.8998
3184.04	-58.0662	3184.04	-54.9016
3184.14	-58.0662	3184.14	-54.9034
3184.24	-58.0662	3184.24	-54.9052
3184.34	-58.0759	3184.34	-54.907
3184.44	-58.0759	3184.44	-54.9089
3184.54	-58.0713	3184.54	-54.9107
3184.64	-58.0642	3184.64	-54.9125
3184.74	-58.074	3184.74	-54.9143
3184.84	-58.074	3184.84	-54.9161
3184.94	-58.074	3184.94	-54.9179
3185.04	-58.0857	3185.04	-54.9198
3185.14	-58.0857	3185.14	-54.9216
3185.24	-58.0857	3185.24	-54.9234
3185.34	-58.0857	3185.34	-54.9252
3185.44	-58.0857	3185.44	-54.927
3185.54	-58.0955	3185.54	-54.9289
3185.64	-58.0955	3185.64	-54.9307
3185.74	-58.0955	3185.74	-54.9325
3185.84	-58.1052	3185.84	-54.9343
3185.94	-58.1052	3185.94	-54.9361
3186.04	-58.1052	3186.04	-54.9379
3186.14	-58.1099	3186.14	-54.9398
3186.24	-58.1267	3186.24	-54.9416
3186.34	-58.1267	3186.34	-54.9434
3186.44	-58.1267	3186.44	-54.9452
3186.54	-58.1267	3186.54	-54.947
3186.64	-58.1267	3186.64	-54.9488
3186.74	-58.1365	3186.74	-54.9507
3186.84	-58.1365	3186.84	-54.9525
3186.94	-58.1365	3186.94	-54.9543
3187.04	-58.1365	3187.04	-54.9561
3187.14	-58.1462	3187.14	-54.9579
3187.24	-58.1462	3187.24	-54.9597
3187.34	-58.1462	3187.34	-54.9616
3187.44	-58.1462	3187.44	-54.9634
3187.54	-58.1462	3187.54	-54.9652
3187.64	-58.156	3187.64	-54.967
3187.74	-58.156	3187.74	-54.9688
3187.84	-58.156	3187.84	-54.9706
3187.94	-58.156	3187.94	-54.9725
3188.04	-58.1658	3188.04	-54.9743
3188.14	-58.1658	3188.14	-54.9761
3188.24	-58.1658	3188.24	-54.9779
3188.34	-58.1658	3188.34	-54.9797
3188.44	-58.1658	3188.44	-54.9816
3188.54	-58.1658	3188.54	-54.9834
3188.64	-58.1775	3188.64	-54.9852
3188.74	-58.1775	3188.74	-54.987
3188.84	-58.1775	3188.84	-54.9888
3188.94	-58.1775	3188.94	-54.9906
3189.04	-58.1873	3189.04	-54.9925
3189.14	-58.1873	3189.14	-54.9943
3189.24	-58.1873	3189.24	-54.9961
3189.34	-58.1873	3189.34	-54.9979
3189.44	-58.197	3189.44	-54.9997
3189.54	-58.197	3189.54	-55.0015
3189.64	-58.197	3189.64	-55.0034
3189.74	-58.197	3189.74	-55.0052
3189.84	-58.2068	3189.84	-55.007
3189.94	-58.2068	3189.94	-55.0088
3190.04	-58.2068	3190.04	-55.0106
3190.14	-58.2068	3190.14	-55.0124
3190.24	-58.2166	3190.24	-55.0143
3190.34	-58.2166	3190.34	-55.0161
3190.44	-58.2166	3190.44	-55.0179
3190.54	-58.2263	3190.54	-55.0197
3190.64	-58.2263	3190.64	-55.0215
3190.74	-58.2263	3190.74	-55.0233
3190.84	-58.2263	3190.84	-55.0251
3190.94	-58.2361	3190.94	-55.027
3191.04	-58.2361	3191.04	-55.0288
3191.14	-58.2361	3191.14	-55.0306
3191.24	-58.2458	3191.24	-55.0324
3191.34	-58.2458	3191.34	-55.0342
3191.44	-58.2458	3191.44	-55.036
3191.54	-58.2458	3191.54	-55.0379
3191.64	-58.2576	3191.64	-55.0397
3191.74	-58.2576	3191.74	-55.0415
3191.84	-58.2576	3191.84	-55.0433
3191.94	-58.2576	3191.94	-55.0451
3192.04	-58.2576	3192.04	-55.0469
3192.14	-58.2576	3192.14	-55.0488
3192.24	-58.2673	3192.24	-55.0506
3192.34	-58.2673	3192.34	-55.0524
3192.44	-58.2673	3192.44	-55.0542
3192.54	-58.2725	3192.54	-55.056
3192.64	-58.2654	3192.64	-55.0578
3192.74	-58.2654	3192.74	-55.0596
3192.84	-58.2654	3192.84	-55.0615
3192.94	-58.2751	3192.94	-55.0633
3193.04	-58.2751	3193.04	-55.0651
3193.14	-58.2751	3193.14	-55.0669
3193.24	-58.2751	3193.24	-55.0687
3193.34	-58.2849	3193.34	-55.0705
3193.44	-58.2849	3193.44	-55.0724
3193.54	-58.2849	3193.54	-55.0742
3193.64	-58.2849	3193.64	-55.076
3193.74	-58.2947	3193.74	-55.0778
3193.84	-58.2947	3193.84	-55.0796
3193.94	-58.2947	3193.94	-55.0814
3194.04	-58.2947	3194.04	-55.0833
3194.14	-58.2947	3194.14	-55.0851
3194.24	-58.3044	3194.24	-55.0869
3194.34	-58.3044	3194.34	-55.0887
3194.44	-58.3044	3194.44	-55.0905
3194.54	-58.3142	3194.54	-55.0923
3194.64	-58.3142	3194.64	-55.0941
3194.74	-58.3142	3194.74	-55.096
3194.84	-58.3142	3194.84	-55.0978
3194.94	-58.3142	3194.94	-55.0996
3195.04	-58.324	3195.04	-55.1014
3195.14	-58.324	3195.14	-55.1032
3195.24	-58.324	3195.24	-55.105
3195.34	-58.324	3195.34	-55.1068
3195.44	-58.324	3195.44	-55.1087
3195.54	-58.3357	3195.54	-55.1105
3195.64	-58.3357	3195.64	-55.1123
3195.74	-58.3357	3195.74	-55.1141
3195.84	-58.3357	3195.84	-55.1159
3195.94	-58.3357	3195.94	-55.1177
3196.04	-58.3501	3196.04	-55.1195
3196.14	-58.3572	3196.14	-55.1214
3196.24	-58.3572	3196.24	-55.1232
3196.34	-58.3572	3196.34	-55.125
3196.44	-58.3572	3196.44	-55.1268
3196.54	-58.3572	3196.54	-55.1286
3196.64	-58.3669	3196.64	-55.1304
3196.74	-58.3669	3196.74	-55.1322
3196.84	-58.3669	3196.84	-55.1341
3196.94	-58.3669	3196.94	-55.1359
3197.04	-58.3767	3197.04	-55.1377
3197.14	-58.3767	3197.14	-55.1395
3197.24	-58.3767	3197.24	-55.1413
3197.34	-58.3865	3197.34	-55.1431
3197.44	-58.3865	3197.44	-55.1449
3197.54	-58.3865	3197.54	-55.1468
3197.64	-58.3916	3197.64	-55.1486
3197.74	-58.3845	3197.74	-55.1504
3197.84	-58.3845	3197.84	-55.1522
3197.94	-58.3845	3197.94	-55.154
3198.04	-58.3845	3198.04	-55.1558
3198.14	-58.3943	3198.14	-55.1576
3198.24	-58.3943	3198.24	-55.1595
3198.34	-58.3943	3198.34	-55.1613
3198.44	-58.4041	3198.44	-55.1631
3198.54	-58.4041	3198.54	-55.1649
3198.64	-58.4041	3198.64	-55.1667
3198.74	-58.4041	3198.74	-55.1685
3198.84	-58.4041	3198.84	-55.1703
3198.94	-58.4158	3198.94	-55.1722
3199.04	-58.4158	3199.04	-55.174
3199.14	-58.4158	3199.14	-55.1758
3199.24	-58.4158	3199.24	-55.1776
3199.34	-58.4255	3199.34	-55.1794
3199.44	-58.4255	3199.44	-55.1812
3199.54	-58.4255	3199.54	-55.183
3199.64	-58.4255	3199.64	-55.1849
3199.74	-58.4353	3199.74	-55.1867
3199.84	-58.4353	3199.84	-55.1885
3199.94	-58.4353	3199.94	-55.1903
3200.04	-58.4451	3200.04	-55.1921
3200.14	-58.4451	3200.14	-55.1939
3200.24	-58.4451	3200.24	-55.1957
3200.34	-58.4451	3200.34	-55.1975
3200.44	-58.4509	3200.44	-55.1994
3200.54	-58.4451	3200.54	-55.2012
3200.64	-58.4451	3200.64	-55.203
3200.74	-58.4451	3200.74	-55.2048
3200.84	-58.4548	3200.84	-55.2066
3200.94	-58.4548	3200.94	-55.2084
3201.04	-58.4548	3201.04	-55.2102
3201.14	-58.4548	3201.14	-55.2121
3201.24	-58.4548	3201.24	-55.2139
3201.34	-58.4646	3201.34	-55.2157
3201.44	-58.4646	3201.44	-55.2175
3201.54	-58.4646	3201.54	-55.2193
3201.64	-58.4646	3201.64	-55.2211
3201.74	-58.4646	3201.74	-55.2229
3201.84	-58.4783	3201.84	-55.2247
3201.94	-58.4841	3201.94	-55.2266
3202.04	-58.4802	3202.04	-55.2284
3202.14	-58.4744	3202.14	-55.2302
3202.24	-58.4783	3202.24	-55.232
3202.34	-58.4958	3202.34	-55.2338
3202.44	-58.4958	3202.44	-55.2356
3202.54	-58.4958	3202.54	-55.2374
3202.64	-58.4958	3202.64	-55.2392
3202.74	-58.5056	3202.74	-55.2411
3202.84	-58.5056	3202.84	-55.2429
3202.94	-58.5056	3202.94	-55.2447
3203.04	-58.5056	3203.04	-55.2465
3203.14	-58.5154	3203.14	-55.2483
3203.24	-58.5154	3203.24	-55.2501
3203.34	-58.5154	3203.34	-55.2519
3203.44	-58.5154	3203.44	-55.2537
3203.54	-58.5251	3203.54	-55.2556
3203.64	-58.5212	3203.64	-55.2574
3203.74	-58.5154	3203.74	-55.2592
3203.84	-58.5154	3203.84	-55.261
3203.94	-58.5251	3203.94	-55.2628
3204.04	-58.5251	3204.04	-55.2646
3204.14	-58.5251	3204.14	-55.2664
3204.24	-58.5349	3204.24	-55.2682
3204.34	-58.5349	3204.34	-55.2701
3204.44	-58.5349	3204.44	-55.2719
3204.54	-58.5349	3204.54	-55.2737
3204.64	-58.5447	3204.64	-55.2755
3204.74	-58.5447	3204.74	-55.2773
3204.84	-58.5447	3204.84	-55.2791
3204.94	-58.5544	3204.94	-55.2809
3205.04	-58.5544	3205.04	-55.2827
3205.14	-58.5544	3205.14	-55.2846
3205.24	-58.5544	3205.24	-55.2864
3205.34	-58.5642	3205.34	-55.2882
3205.44	-58.5642	3205.44	-55.29
3205.54	-58.5642	3205.54	-55.2918
3205.64	-58.5642	3205.64	-55.2936
3205.74	-58.5759	3205.74	-55.2954
3205.84	-58.5759	3205.84	-55.2972
3205.94	-58.5759	3205.94	-55.2991
3206.04	-58.5857	3206.04	-55.3009
3206.14	-58.5857	3206.14	-55.3027
3206.24	-58.5857	3206.24	-55.3045
3206.34	-58.5857	3206.34	-55.3063
3206.44	-58.5955	3206.44	-55.3081
3206.54	-58.5916	3206.54	-55.3099
3206.64	-58.5857	3206.64	-55.3117
3206.74	-58.5994	3206.74	-55.3135
3206.84	-58.6013	3206.84	-55.3154
3206.94	-58.5955	3206.94	-55.3172
3207.04	-58.5955	3207.04	-55.319
3207.14	-58.6052	3207.14	-55.3208
3207.24	-58.6052	3207.24	-55.3226
3207.34	-58.6052	3207.34	-55.3244
3207.44	-58.615	3207.44	-55.3262
3207.54	-58.615	3207.54	-55.328
3207.64	-58.615	3207.64	-55.3298
3207.74	-58.615	3207.74	-55.3317
3207.84	-58.6248	3207.84	-55.3335
3207.94	-58.6248	3207.94	-55.3353
3208.04	-58.6248	3208.04	-55.3371
3208.14	-58.6345	3208.14	-55.3389
3208.24	-58.6345	3208.24	-55.3407
3208.34	-58.6345	3208.34	-55.3425
3208.44	-58.6345	3208.44	-55.3443
3208.54	-58.6462	3208.54	-55.3462
3208.64	-58.6462	3208.64	-55.348
3208.74	-58.6462	3208.74	-55.3498
3208.84	-58.6462	3208.84	-55.3516
3208.94	-58.656	3208.94	-55.3534
3209.04	-58.656	3209.04	-55.3552
3209.14	-58.656	3209.14	-55.357
3209.24	-58.656	3209.24	-55.3588
3209.34	-58.6658	3209.34	-55.3606
3209.44	-58.6658	3209.44	-55.3624
3209.54	-58.6658	3209.54	-55.3643
3209.64	-58.6755	3209.64	-55.3661
3209.74	-58.6755	3209.74	-55.3679
3209.84	-58.6755	3209.84	-55.3697
3209.94	-58.6853	3209.94	-55.3715
3210.04	-58.6853	3210.04	-55.3733
3210.14	-58.6853	3210.14	-55.3751
3210.24	-58.6951	3210.24	-55.3769
3210.34	-58.6951	3210.34	-55.3787
3210.44	-58.6951	3210.44	-55.3806
3210.54	-58.6951	3210.54	-55.3824
3210.64	-58.7048	3210.64	-55.3842
3210.74	-58.7048	3210.74	-55.386
3210.84	-58.7048	3210.84	-55.3878
3210.94	-58.7146	3210.94	-55.3896
3211.04	-58.7107	3211.04	-55.3914
3211.14	-58.7087	3211.14	-55.3932
3211.24	-58.7224	3211.24	-55.395
3211.34	-58.7166	3211.34	-55.3968
3211.44	-58.7205	3211.44	-55.3987
3211.54	-58.7263	3211.54	-55.4005
3211.64	-58.7361	3211.64	-55.4023
3211.74	-58.7361	3211.74	-55.4041
3211.84	-58.7361	3211.84	-55.4059
3211.94	-58.7361	3211.94	-55.4077
3212.04	-58.7458	3212.04	-55.4095
3212.14	-58.7458	3212.14	-55.4113
3212.24	-58.7458	3212.24	-55.4131
3212.34	-58.7458	3212.34	-55.4149
3212.44	-58.7556	3212.44	-55.4168
3212.54	-58.7556	3212.54	-55.4186
3212.64	-58.7556	3212.64	-55.4204
3212.74	-58.7654	3212.74	-55.4222
3212.84	-58.7654	3212.84	-55.424
3212.94	-58.7615	3212.94	-55.4258
3213.04	-58.7654	3213.04	-55.4276
3213.14	-58.7654	3213.14	-55.4294
3213.24	-58.7751	3213.24	-55.4312
3213.34	-58.7751	3213.34	-55.433
3213.44	-58.7751	3213.44	-55.4349
3213.54	-58.7751	3213.54	-55.4367
3213.64	-58.7751	3213.64	-55.4385
3213.74	-58.7849	3213.74	-55.4403
3213.84	-58.7849	3213.84	-55.4421
3213.94	-58.7849	3213.94	-55.4439
3214.04	-58.7947	3214.04	-55.4457
3214.14	-58.7947	3214.14	-55.4475
3214.24	-58.7947	3214.24	-55.4493
3214.34	-58.8064	3214.34	-55.4511
3214.44	-58.8064	3214.44	-55.453
3214.54	-58.8064	3214.54	-55.4548
3214.64	-58.8162	3214.64	-55.4566
3214.74	-58.8162	3214.74	-55.4584
3214.84	-58.8162	3214.84	-55.4602
3214.94	-58.8162	3214.94	-55.462
3215.04	-58.8162	3215.04	-55.4638
3215.14	-58.8259	3215.14	-55.4656
3215.24	-58.8259	3215.24	-55.4674
3215.34	-58.8259	3215.34	-55.4692
3215.44	-58.8357	3215.44	-55.471
3215.54	-58.8357	3215.54	-55.4729
3215.64	-58.8357	3215.64	-55.4747
3215.74	-58.8455	3215.74	-55.4765
3215.84	-58.8455	3215.84	-55.4783
3215.94	-58.8455	3215.94	-55.4801
3216.04	-58.8455	3216.04	-55.4819
3216.14	-58.8552	3216.14	-55.4837
3216.24	-58.8552	3216.24	-55.4855
3216.34	-58.8552	3216.34	-55.4873
3216.44	-58.865	3216.44	-55.4891
3216.54	-58.865	3216.54	-55.491
3216.64	-58.865		
3216.74	-58.8748		
3216.84	-58.8748		
3216.94	-58.8748		
3217.04	-58.8748		
3217.14	-58.8748		
3217.24	-58.8865		
3217.34	-58.8865		
3217.44	-58.8865		
3217.54	-58.8865		
3217.64	-58.8962		
3217.74	-58.8962		
3217.84	-58.8962		
3217.94	-58.906		
3218.04	-58.906		
3218.14	-58.906		
3218.24	-58.906		
3218.34	-58.9158		
3218.44	-58.9158		
3218.54	-58.9158		
3218.64	-58.9158		
3218.74	-58.9255		
3218.84	-58.9255		
3218.94	-58.9255		
3219.04	-58.9353		
3219.14	-58.9353		
3219.24	-58.9353		
3219.34	-58.9353		
3219.44	-58.9451		
3219.54	-58.9451		
3219.64	-58.9451		
3219.74	-58.9548		
3219.84	-58.9548		
3219.94	-58.9548		
3220.04	-58.9666		
3220.14	-58.9666		
3220.24	-58.9666		
3220.34	-58.9666		
3220.44	-58.9763		
3220.54	-58.9763		
3220.64	-58.9763		
3220.74	-58.9861		
3220.84	-58.9861		
3220.94	-58.9861		
3221.04	-58.9861		
3221.14	-58.9958		
3221.24	-58.9958		
3221.34	-58.9958		
3221.44	-58.9919		
3221.54	-58.9958		
3221.64	-58.9958		
3221.74	-58.9958		
3221.84	-58.9958		
3221.94	-59.0056		
3222.04	-59.0056		
3222.14	-59.0056		
3222.24	-59.0154		
3222.34	-59.0154		
3222.44	-59.0154		
3222.54	-59.0154		
3222.64	-59.0251		
3222.74	-59.0251		
3222.84	-59.0251		
3222.94	-59.0349		
3223.04	-59.0349		
3223.14	-59.0349		
3223.24	-59.0349		
3223.34	-59.0466		
3223.44	-59.0466		
3223.54	-59.0466		
3223.64	-59.0564		
3223.74	-59.0564		
3223.84	-59.0564		
3223.94	-59.0564		
3224.04	-59.0662		
3224.14	-59.0662		
3224.24	-59.0662		
3224.34	-59.0759		
3224.44	-59.0759		
3224.54	-59.0759		
3224.64	-59.0857		
3224.74	-59.0857		
3224.84	-59.0857		
3224.94	-59.0857		
3225.04	-59.0955		
3225.14	-59.0955		
3225.24	-59.0955		
3225.34	-59.1052		
3225.44	-59.1052		
3225.54	-59.1052		
3225.64	-59.115		
3225.74	-59.115		
3225.84	-59.1111		
3225.94	-59.1052		
3226.04	-59.1169		
3226.14	-59.1169		
3226.24	-59.1169		
3226.34	-59.1169		
3226.44	-59.1267		
3226.54	-59.1267		
3226.64	-59.1267		
3226.74	-59.1365		
3226.84	-59.1365		
3226.94	-59.1365		
3227.04	-59.1462		
3227.14	-59.1462		
3227.24	-59.156		
3227.34	-59.156		
3227.44	-59.156		
3227.54	-59.156		
3227.64	-59.156		
3227.74	-59.156		
3227.84	-59.1658		
3227.94	-59.1658		
3228.04	-59.1658		
3228.14	-59.1755		
3228.24	-59.1755		
3228.34	-59.1755		
3228.44	-59.1755		
3228.54	-59.1853		
3228.64	-59.1853		
3228.74	-59.1853		
3228.84	-59.1853		
3228.94	-59.197		
3229.04	-59.197		
3229.14	-59.197		
3229.24	-59.197		
3229.34	-59.2068		
3229.44	-59.2068		
3229.54	-59.2068		
3229.64	-59.2166		
3229.74	-59.2166		
3229.84	-59.2166		
3229.94	-59.2166		
3230.04	-59.2263		
3230.14	-59.2263		
3230.24	-59.2263		
3230.34	-59.2263		
3230.44	-59.2361		
3230.54	-59.2361		
3230.64	-59.2361		
3230.74	-59.2458		
3230.84	-59.2458		
3230.94	-59.2458		
3231.04	-59.2458		
3231.14	-59.2556		
3231.24	-59.2556		
3231.34	-59.2556		
3231.44	-59.2556		
3231.54	-59.2654		
3231.64	-59.2654		
3231.74	-59.2615		
3231.84	-59.2654		
3231.94	-59.2654		
3232.04	-59.2654		
3232.14	-59.2654		
3232.24	-59.2771		
3232.34	-59.2771		
3232.44	-59.2771		
3232.54	-59.2771		
3232.64	-59.2869		
3232.74	-59.2869		
3232.84	-59.2869		
3232.94	-59.2966		
3233.04	-59.2966		
3233.14	-59.2927		
3233.24	-59.2869		
3233.34	-59.2966		
3233.44	-59.2966		
3233.54	-59.2966		
3233.64	-59.3064		
3233.74	-59.3064		
3233.84	-59.3064		
3233.94	-59.3064		
3234.04	-59.3162		
3234.14	-59.3162		
3234.24	-59.3162		
3234.34	-59.3259		
3234.44	-59.3259		
3234.54	-59.3259		
3234.64	-59.3259		
3234.74	-59.3357		
3234.84	-59.3357		
3234.94	-59.3357		
3235.04	-59.3357		
3235.14	-59.3474		
3235.24	-59.3474		
3235.34	-59.3474		
3235.44	-59.3474		
3235.54	-59.3572		
3235.64	-59.3572		
3235.74	-59.3572		
3235.84	-59.3669		
3235.94	-59.3669		
3236.04	-59.3669		
3236.14	-59.3669		
3236.24	-59.3767		
3236.34	-59.3721		
3236.44	-59.365		
3236.54	-59.3748		
3236.64	-59.3748		
3236.74	-59.3748		
3236.84	-59.3748		
3236.94	-59.3845		
3237.04	-59.3845		
3237.14	-59.3845		
3237.24	-59.3845		
3237.34	-59.3943		
3237.44	-59.3943		
3237.54	-59.3943		
3237.64	-59.4041		
3237.74	-59.4041		
3237.84	-59.4041		
3237.94	-59.4041		
3238.04	-59.4158		
3238.14	-59.4158		
3238.24	-59.4158		
3238.34	-59.4158		
3238.44	-59.4216		
3238.54	-59.4158		
3238.64	-59.4158		
3238.74	-59.4255		
3238.84	-59.4255		
3238.94	-59.4255		
3239.04	-59.4255		
3239.14	-59.4353		
3239.24	-59.4353		
3239.34	-59.4353		
3239.44	-59.4353		
3239.54	-59.4451		
3239.64	-59.4451		
3239.74	-59.4451		
3239.84	-59.4548		
3239.94	-59.4509		
3240.04	-59.4451		
3240.14	-59.4548		
3240.24	-59.4548		
3240.34	-59.4548		
3240.44	-59.4646		
3240.54	-59.4646		
3240.64	-59.4646		
3240.74	-59.4705		
3240.84	-59.4646		
3240.94	-59.4646		
3241.04	-59.4763		
3241.14	-59.4763		
3241.24	-59.4763		
3241.34	-59.4763		
3241.44	-59.4861		
3241.54	-59.4861		
3241.64	-59.4822		
3241.74	-59.4861		
3241.84	-59.4861		
3241.94	-59.4861		
3242.04	-59.4958		
3242.14	-59.4958		
3242.24	-59.4958		
3242.34	-59.5056		
3242.44	-59.5017		
3242.54	-59.4958		
3242.64	-59.5056		
