Cycle: 8  CDAN1A-c206  39.0625 _X	Cycle: 8  CDAN1A-c206  39.0625 _Y	Cycle: 9  CDAN1A-c206  78.125 n_X	Cycle: 9  CDAN1A-c206  78.125 n_Y	Cycle: 10  CDAN1A-c206  156.25 _X	Cycle: 10  CDAN1A-c206  156.25 _Y	Cycle: 11  CDAN1A-c206  312.5 n_X	Cycle: 11  CDAN1A-c206  312.5 n_Y	Cycle: 12  CDAN1A-c206  625 nM_X	Cycle: 12  CDAN1A-c206  625 nM_Y
303.88	1.63391	303.88	5.84499	303.88	8.23416	303.88	9.86772	303.88	11.4858
303.98	1.64368	303.98	5.84499	303.98	8.23182	303.98	9.86772	303.98	11.4858
304.08	1.65149	304.08	5.84499	304.08	8.23963	304.08	9.87553	304.08	11.4839
304.18	1.65344	304.18	5.84499	304.18	8.24158	304.18	9.87749	304.18	11.4858
304.28	1.65344	304.28	5.84499	304.28	8.24158	304.28	9.87749	304.28	11.4858
304.38	1.65344	304.38	5.84499	304.38	8.24158	304.38	9.87749	304.38	11.4858
304.48	1.65344	304.48	5.84499	304.48	8.24158	304.48	9.87749	304.48	11.4858
304.58	1.65344	304.58	5.84499	304.58	8.24158	304.58	9.86967	304.58	11.4858
304.68	1.64563	304.68	5.84499	304.68	8.24158	304.68	9.86772	304.68	11.4858
304.78	1.65344	304.78	5.84499	304.78	8.24158	304.78	9.86772	304.78	11.4858
304.88	1.66125	304.88	5.84342	304.88	8.2494	304.88	9.87553	304.88	11.4937
304.98	1.66321	304.98	5.84303	304.98	8.25135	304.98	9.87749	304.98	11.4956
305.08	1.66321	305.08	5.84303	305.08	8.25135	305.08	9.86577	305.08	11.4858
305.18	1.65344	305.18	5.83327	305.18	8.24158	305.18	9.856	305.18	11.4761
305.28	1.65344	305.28	5.84499	305.28	8.24158	305.28	9.856	305.28	11.4683
305.38	1.64563	305.38	5.84499	305.38	8.24158	305.38	9.856	305.38	11.4663
305.48	1.6554	305.48	5.84499	305.48	8.23377	305.48	9.856	305.48	11.4663
305.58	1.6554	305.58	5.84499	305.58	8.23182	305.58	9.856	305.58	11.4663
305.68	1.6554	305.68	5.84499	305.68	8.23182	305.68	9.856	305.68	11.4663
305.78	1.66321	305.78	5.8528	305.78	8.23963	305.78	9.86382	305.78	11.4624
305.88	1.66516	305.88	5.84694	305.88	8.24158	305.88	9.86577	305.88	11.4644
305.98	1.6554	305.98	5.83522	305.98	8.23182	305.98	9.856	305.98	11.4546
306.08	1.6554	306.08	5.83522	306.08	8.23182	306.08	9.856	306.08	11.4546
306.18	1.64758	306.18	5.83522	306.18	8.23182	306.18	9.84819	306.18	11.4546
306.28	1.64563	306.28	5.83522	306.28	8.23182	306.28	9.83647	306.28	11.4546
306.38	1.64563	306.38	5.83522	306.38	8.23182	306.38	9.83647	306.38	11.4546
306.48	1.64563	306.48	5.83522	306.48	8.23182	306.48	9.84428	306.48	11.4546
306.58	1.64368	306.58	5.84303	306.58	8.22987	306.58	9.84428	306.58	11.4526
306.68	1.6554	306.68	5.84499	306.68	8.23182	306.68	9.83842	306.68	11.4546
306.78	1.6554	306.78	5.84499	306.78	8.22401	306.78	9.83647	306.78	11.4546
306.88	1.6554	306.88	5.84499	306.88	8.22205	306.88	9.83647	306.88	11.4546
306.98	1.64758	306.98	5.84499	306.98	8.22205	306.98	9.83647	306.98	11.4468
307.08	1.64563	307.08	5.84499	307.08	8.22205	307.08	9.83647	307.08	11.4448
307.18	1.63586	307.18	5.82741	307.18	8.21229	307.18	9.82671	307.18	11.4351
307.28	1.63586	307.28	5.82545	307.28	8.22205	307.28	9.81694	307.28	11.4351
307.38	1.63586	307.38	5.82545	307.38	8.21229	307.38	9.81694	307.38	11.4253
307.48	1.64563	307.48	5.82545	307.48	8.20448	307.48	9.81694	307.48	11.4253
307.58	1.64563	307.58	5.82545	307.58	8.21229	307.58	9.81694	307.58	11.4253
307.68	1.64563	307.68	5.82545	307.68	8.21229	307.68	9.81694	307.68	11.4253
307.78	1.64719	307.78	5.83483	307.78	8.22166	307.78	9.82632	307.78	11.4347
307.88	1.63586	307.88	5.82545	307.88	8.21229	307.88	9.81694	307.88	11.4253
307.98	1.63586	307.98	5.82545	307.98	8.21229	307.98	9.81694	307.98	11.4253
308.08	1.64563	308.08	5.82545	308.08	8.21229	308.08	9.81694	308.08	11.4155
308.18	1.64563	308.18	5.82545	308.18	8.21229	308.18	9.81694	308.18	11.4155
308.28	1.64563	308.28	5.82545	308.28	8.21229	308.28	9.80717	308.28	11.4155
308.38	1.63586	308.38	5.81569	308.38	8.20252	308.38	9.79741	308.38	11.3979
308.48	1.62649	308.48	5.80788	308.48	8.20252	308.48	9.79741	308.48	11.396
308.58	1.64172	308.58	5.81374	308.58	8.20252	308.58	9.80522	308.58	11.4038
308.68	1.64368	308.68	5.81569	308.68	8.20252	308.68	9.79936	308.68	11.4058
308.78	1.64368	308.78	5.81569	308.78	8.20252	308.78	9.79741	308.78	11.4058
308.88	1.64368	308.88	5.82545	308.88	8.20252	308.88	9.79741	308.88	11.396
308.98	1.64368	308.98	5.82545	308.98	8.20252	308.98	9.79741	308.98	11.396
309.08	1.63391	309.08	5.81569	309.08	8.19276	309.08	9.78764	309.08	11.3862
309.18	1.63391	309.18	5.81569	309.18	8.19276	309.18	9.78764	309.18	11.3862
309.28	1.64172	309.28	5.8235	309.28	8.20057	309.28	9.79546	309.28	11.394
309.38	1.65344	309.38	5.82545	309.38	8.20448	309.38	9.79741	309.38	11.396
309.48	1.64563	309.48	5.82545	309.48	8.20252	309.48	9.78764	309.48	11.396
309.58	1.64368	309.58	5.82545	309.58	8.20252	309.58	9.78764	309.58	11.396
309.68	1.63391	309.68	5.81569	309.68	8.19276	309.68	9.77788	309.68	11.3862
309.78	1.63391	309.78	5.80788	309.78	8.19276	309.78	9.77788	309.78	11.3687
309.88	1.64368	309.88	5.80592	309.88	8.19276	309.88	9.77788	309.88	11.3667
309.98	1.65149	309.98	5.81374	309.98	8.20057	309.98	9.78569	309.98	11.3745
310.08	1.65344	310.08	5.81569	310.08	8.20252	310.08	9.78764	310.08	11.3765
310.18	1.65344	310.18	5.81569	310.18	8.20252	310.18	9.78764	310.18	11.3765
310.28	1.64563	310.28	5.81569	310.28	8.20252	310.28	9.77983	310.28	11.3765
310.38	1.63391	310.38	5.80592	310.38	8.18494	310.38	9.76811	310.38	11.3569
310.48	1.64368	310.48	5.80592	310.48	8.18299	310.48	9.76811	310.48	11.3569
310.58	1.64368	310.58	5.81569	310.58	8.18299	310.58	9.75835	310.58	11.3569
310.68	1.64368	310.68	5.81569	310.68	8.18299	310.68	9.75835	310.68	11.3569
310.78	1.64368	310.78	5.80788	310.78	8.18299	310.78	9.75835	310.78	11.3569
310.88	1.63391	310.88	5.80397	310.88	8.18104	310.88	9.75639	310.88	11.355
310.98	1.64563	310.98	5.80592	310.98	8.18299	310.98	9.75835	310.98	11.3569
311.08	1.64563	311.08	5.80592	311.08	8.18299	311.08	9.75835	311.08	11.3569
311.18	1.64563	311.18	5.80592	311.18	8.18299	311.18	9.75835	311.18	11.3472
311.28	1.64563	311.28	5.80592	311.28	8.18299	311.28	9.75835	311.28	11.3472
311.38	1.64563	311.38	5.80592	311.38	8.18299	311.38	9.75835	311.38	11.3472
311.48	1.65344	311.48	5.81374	311.48	8.18299	311.48	9.76616	311.48	11.355
311.58	1.6554	311.58	5.80788	311.58	8.18299	311.58	9.76811	311.58	11.3569
311.68	1.64758	311.68	5.80592	311.68	8.18299	311.68	9.76811	311.68	11.3569
311.78	1.64563	311.78	5.79616	311.78	8.17323	311.78	9.75835	311.78	11.3378
311.88	1.64563	311.88	5.79616	311.88	8.18494	311.88	9.74858	311.88	11.3354
311.98	1.64563	311.98	5.79616	311.98	8.18494	311.98	9.74858	311.98	11.3257
312.08	1.64563	312.08	5.79616	312.08	8.18495	312.08	9.74858	312.08	11.3257
312.18	1.65344	312.18	5.80397	312.18	8.18494	312.18	9.75639	312.18	11.3335
312.28	1.64563	312.28	5.79616	312.28	8.17518	312.28	9.74858	312.28	11.3257
312.38	1.64563	312.38	5.79616	312.38	8.17518	312.38	9.74077	312.38	11.3257
312.48	1.6554	312.48	5.80592	312.48	8.17518	312.48	9.73882	312.48	11.3257
312.58	1.64758	312.58	5.80592	312.58	8.17518	312.58	9.74663	312.58	11.3159
312.68	1.64563	312.68	5.80592	312.68	8.17518	312.68	9.74077	312.68	11.3159
312.78	1.65344	312.78	5.81374	312.78	8.18299	312.78	9.74663	312.78	11.3237
312.88	1.64368	312.88	5.80397	312.88	8.17323	312.88	9.73686	312.88	11.314
312.98	1.64368	312.98	5.80397	312.98	8.17323	312.98	9.73686	312.98	11.314
313.08	1.65344	313.08	5.80397	313.08	8.17323	313.08	9.73686	313.08	11.314
313.18	1.65344	313.18	5.79616	313.18	8.17323	313.18	9.73686	313.18	11.314
313.28	1.64563	313.28	5.7942	313.28	8.16385	313.28	9.73686	313.28	11.314
313.38	1.64368	313.38	5.7942	313.38	8.16151	313.38	9.73686	313.38	11.314
313.48	1.64329	313.48	5.79382	313.48	8.16112	313.48	9.73647	313.48	11.3019
313.58	1.6554	313.58	5.79616	313.58	8.17323	313.58	9.73882	313.58	11.3042
313.68	1.6554	313.68	5.79616	313.68	8.17323	313.68	9.73882	313.68	11.3042
313.78	1.6554	313.78	5.79616	313.78	8.17323	313.78	9.72124	313.78	11.3042
313.88	1.64563	313.88	5.78639	313.88	8.15565	313.88	9.70952	313.88	11.2944
313.98	1.63782	313.98	5.78639	313.98	8.15369	313.98	9.70952	313.98	11.2944
314.08	1.64368	314.08	5.7942	314.08	8.16151	314.08	9.71733	314.08	11.3022
314.18	1.6554	314.18	5.79616	314.18	8.16346	314.18	9.71928	314.18	11.2944
314.28	1.6554	314.28	5.78835	314.28	8.16346	314.28	9.71928	314.28	11.2944
314.38	1.6554	314.38	5.78639	314.38	8.15565	314.38	9.71928	314.38	11.2944
314.48	1.64563	314.48	5.77663	314.48	8.14393	314.48	9.6978	314.48	11.2847
314.58	1.65344	314.58	5.78444	314.58	8.15174	314.58	9.70561	314.58	11.2925
314.68	1.6554	314.68	5.78639	314.68	8.15369	314.68	9.70757	314.68	11.2847
314.78	1.64602	314.78	5.78639	314.78	8.15369	314.78	9.69819	314.78	11.2847
314.88	1.65344	314.88	5.78639	314.88	8.15369	314.88	9.69585	314.88	11.2847
314.98	1.65344	314.98	5.78639	314.98	8.15369	314.98	9.69585	314.98	11.2847
315.08	1.64368	315.08	5.77663	315.08	8.13612	315.08	9.68608	315.08	11.2671
315.18	1.64368	315.18	5.77663	315.18	8.13416	315.18	9.68608	315.18	11.2651
315.28	1.65149	315.28	5.78444	315.28	8.14198	315.28	9.69389	315.28	11.2632
315.38	1.65344	315.38	5.78639	315.38	8.15369	315.38	9.69585	315.38	11.2651
315.48	1.65344	315.48	5.78639	315.48	8.15369	315.48	9.69585	315.48	11.2651
315.58	1.64563	315.58	5.78639	315.58	8.15369	315.58	9.69585	315.58	11.2651
315.68	1.64368	315.68	5.78639	315.68	8.14588	315.68	9.69585	315.68	11.2651
315.78	1.65344	315.78	5.78639	315.78	8.14393	315.78	9.69585	315.78	11.2554
315.88	1.66125	315.88	5.7942	315.88	8.15174	315.88	9.70366	315.88	11.2632
315.98	1.66321	315.98	5.78678	315.98	8.15369	315.98	9.70561	315.98	11.2651
316.08	1.64563	316.08	5.77467	316.08	8.14393	316.08	9.68608	316.08	11.2554
316.18	1.64368	316.18	5.78444	316.18	8.14393	316.18	9.68608	316.18	11.2554
316.28	1.65149	316.28	5.79225	316.28	8.15174	316.28	9.69389	316.28	11.2534
316.38	1.65344	316.38	5.7942	316.38	8.15369	316.38	9.69585	316.38	11.2554
316.48	1.66321	316.48	5.7942	316.48	8.14588	316.48	9.69585	316.48	11.2554
316.58	1.6554	316.58	5.7942	316.58	8.14393	316.58	9.69585	316.58	11.2554
316.68	1.64368	316.68	5.78444	316.68	8.13416	316.68	9.68608	316.68	11.2456
316.78	1.64368	316.78	5.78444	316.78	8.13416	316.78	9.68608	316.78	11.2456
316.88	1.65149	316.88	5.79225	316.88	8.14198	316.88	9.69389	316.88	11.2437
316.98	1.65344	316.98	5.7942	316.98	8.14393	316.98	9.68608	316.98	11.2456
317.08	1.66516	317.08	5.7942	317.08	8.14393	317.08	9.68608	317.08	11.2456
317.18	1.65735	317.18	5.7942	317.18	8.14393	317.18	9.68608	317.18	11.2456
317.28	1.6554	317.28	5.7942	317.28	8.14393	317.28	9.68608	317.28	11.2456
317.38	1.6554	317.38	5.78639	317.38	8.13612	317.38	9.67827	317.38	11.2358
317.48	1.6554	317.48	5.78444	317.48	8.13416	317.48	9.67632	317.48	11.2358
317.58	1.66321	317.58	5.79225	317.58	8.14197	317.58	9.68413	317.58	11.2437
317.68	1.66516	317.68	5.7942	317.68	8.13416	317.68	9.67632	317.68	11.2358
317.78	1.65735	317.78	5.7942	317.78	8.14393	317.78	9.67632	317.78	11.2358
317.88	1.6554	317.88	5.7942	317.88	8.13612	317.88	9.67632	317.88	11.2358
317.98	1.6554	317.98	5.7942	317.98	8.13416	317.98	9.67632	317.98	11.2358
318.08	1.6554	318.08	5.7942	318.08	8.13417	318.08	9.67632	318.08	11.2241
318.18	1.66477	318.18	5.80358	318.18	8.14354	318.18	9.68569	318.18	11.2257
318.28	1.66711	318.28	5.80592	318.28	8.14588	318.28	9.68022	318.28	11.2261
318.38	1.66516	318.38	5.7942	318.38	8.1244	318.38	9.65678	318.38	11.2144
318.48	1.65735	318.48	5.7942	318.48	8.11502	318.48	9.65678	318.48	11.2144
318.58	1.6554	318.58	5.78639	318.58	8.11268	318.58	9.65678	318.58	11.2046
318.68	1.66321	318.68	5.79225	318.68	8.12049	318.68	9.6646	318.68	11.2124
318.78	1.66516	318.78	5.7942	318.78	8.12244	318.78	9.66655	318.78	11.2144
318.88	1.67493	318.88	5.80397	318.88	8.12244	318.88	9.66655	318.88	11.2144
318.98	1.67493	318.98	5.7942	318.98	8.12244	318.98	9.66655	318.98	11.2144
319.08	1.67493	319.08	5.7942	319.08	8.12244	319.08	9.66655	319.08	11.2046
319.18	1.66711	319.18	5.80397	319.18	8.12244	319.18	9.66655	319.18	11.2046
319.28	1.66516	319.28	5.80397	319.28	8.12244	319.28	9.66655	319.28	11.2046
319.38	1.6554	319.38	5.7942	319.38	8.11268	319.38	9.65678	319.38	11.1948
319.48	1.6554	319.48	5.78639	319.48	8.11268	319.48	9.65678	319.48	11.1948
319.58	1.66321	319.58	5.79225	319.58	8.12049	319.58	9.6646	319.58	11.1929
319.68	1.67493	319.68	5.7942	319.68	8.12244	319.68	9.66655	319.68	11.1948
319.78	1.66711	319.78	5.7942	319.78	8.12244	319.78	9.65874	319.78	11.1948
319.88	1.66516	319.88	5.7942	319.88	8.12244	319.88	9.65678	319.88	11.1948
319.98	1.66516	319.98	5.7942	319.98	8.12244	319.98	9.65678	319.98	11.1948
320.08	1.67297	320.08	5.80202	320.08	8.13025	320.08	9.65483	320.08	11.2026
320.18	1.66516	320.18	5.7942	320.18	8.12244	320.18	9.64702	320.18	11.1948
320.28	1.66516	320.28	5.7942	320.28	8.12244	320.28	9.64702	320.28	11.1851
320.38	1.66516	320.38	5.78639	320.38	8.12244	320.38	9.64702	320.38	11.1851
320.48	1.66516	320.48	5.78444	320.48	8.11463	320.48	9.64702	320.48	11.1772
320.58	1.66516	320.58	5.78444	320.58	8.11268	320.58	9.64702	320.58	11.1753
320.68	1.6636	320.68	5.79225	320.68	8.12049	320.68	9.64702	320.68	11.1831
320.78	1.67297	320.78	5.7942	320.78	8.12244	320.78	9.64702	320.78	11.1753
320.88	1.67297	320.88	5.7942	320.88	8.12244	320.88	9.64702	320.88	11.1753
320.98	1.67297	320.98	5.7942	320.98	8.11268	320.98	9.64702	320.98	11.1753
321.08	1.66321	321.08	5.7942	321.08	8.10291	321.08	9.63725	321.08	11.1655
321.18	1.66321	321.18	5.7942	321.18	8.10291	321.18	9.63725	321.18	11.1655
321.28	1.66321	321.28	5.80202	321.28	8.11073	321.28	9.64507	321.28	11.1636
321.38	1.66321	321.38	5.80397	321.38	8.11268	321.38	9.64702	321.38	11.1655
321.48	1.66321	321.48	5.80397	321.48	8.11268	321.48	9.64702	321.48	11.1655
321.58	1.66321	321.58	5.80397	321.58	8.11268	321.58	9.64702	321.58	11.1655
321.68	1.66321	321.68	5.80397	321.68	8.11268	321.68	9.64702	321.68	11.1655
321.78	1.6554	321.78	5.80397	321.78	8.11268	321.78	9.64702	321.78	11.1655
321.88	1.66321	321.88	5.79616	321.88	8.11268	321.88	9.64702	321.88	11.1558
321.98	1.66321	321.98	5.7942	321.98	8.10291	321.98	9.63921	321.98	11.1558
322.08	1.66125	322.08	5.79225	322.08	8.10096	322.08	9.6353	322.08	11.1538
322.18	1.66321	322.18	5.7942	322.18	8.10291	322.18	9.63725	322.18	11.1558
322.28	1.66321	322.28	5.7942	322.28	8.10291	322.28	9.63725	322.28	11.1558
322.38	1.66321	322.38	5.7942	322.38	8.10291	322.38	9.62749	322.38	11.1558
322.48	1.66321	322.48	5.7942	322.48	8.10291	322.48	9.62749	322.48	11.1558
322.58	1.66321	322.58	5.80202	322.58	8.11073	322.58	9.6353	322.58	11.1636
322.68	1.66321	322.68	5.80397	322.68	8.11268	322.68	9.63725	322.68	11.1538
322.78	1.66321	322.78	5.80397	322.78	8.11268	322.78	9.62944	322.78	11.1538
322.88	1.67297	322.88	5.80397	322.88	8.10487	322.88	9.62749	322.88	11.1538
322.98	1.67297	322.98	5.80397	322.98	8.10291	322.98	9.62749	322.98	11.1538
323.08	1.67297	323.08	5.80397	323.08	8.10291	323.08	9.62749	323.08	11.1538
323.18	1.66321	323.18	5.7942	323.18	8.09315	323.18	9.61772	323.18	11.144
323.28	1.66321	323.28	5.80202	323.28	8.10096	323.28	9.62553	323.28	11.1519
323.38	1.66321	323.38	5.80397	323.38	8.10291	323.38	9.62749	323.38	11.1538
323.48	1.66321	323.48	5.80397	323.48	8.10291	323.48	9.61772	323.48	11.144
323.58	1.66321	323.58	5.80397	323.58	8.10291	323.58	9.60991	323.58	11.144
323.68	1.66321	323.68	5.80397	323.68	8.09119	323.68	9.60796	323.68	11.144
323.78	1.67493	323.78	5.80397	323.78	8.09119	323.78	9.60796	323.78	11.144
323.88	1.66711	323.88	5.79616	323.88	8.09119	323.88	9.60796	323.88	11.144
323.98	1.66516	323.98	5.7942	323.98	8.09119	323.98	9.60796	323.98	11.144
324.08	1.66516	324.08	5.7942	324.08	8.0912	324.08	9.60796	324.08	11.1343
324.18	1.67454	324.18	5.8153	324.18	8.10057	324.18	9.61733	324.18	11.1437
324.28	1.67688	324.28	5.80592	324.28	8.10291	324.28	9.61967	324.28	11.146
324.38	1.66711	324.38	5.80788	324.38	8.09315	324.38	9.60991	324.38	11.1362
324.48	1.6593	324.48	5.80788	324.48	8.09315	324.48	9.60991	324.48	11.1362
324.58	1.65735	324.58	5.80788	324.58	8.09315	324.58	9.60991	324.58	11.1362
324.68	1.65735	324.68	5.79616	324.68	8.09315	324.68	9.59077	324.68	11.1362
324.78	1.66711	324.78	5.79616	324.78	8.09315	324.78	9.58842	324.78	11.1362
324.88	1.66711	324.88	5.79616	324.88	8.09315	324.88	9.58842	324.88	11.1265
324.98	1.66711	324.98	5.79616	324.98	8.09315	324.98	9.58842	324.98	11.1265
325.08	1.67493	325.08	5.81569	325.08	8.10096	325.08	9.59624	325.08	11.1343
325.18	1.67688	325.18	5.81764	325.18	8.10291	325.18	9.59819	325.18	11.1362
325.28	1.67688	325.28	5.81764	325.28	8.10291	325.28	9.59819	325.28	11.1362
325.38	1.67688	325.38	5.81764	325.38	8.10291	325.38	9.59819	325.38	11.1362
325.48	1.66907	325.48	5.81764	325.48	8.09315	325.48	9.59819	325.48	11.1265
325.58	1.66711	325.58	5.81764	325.58	8.09314	325.58	9.59819	325.58	11.1265
325.68	1.65735	325.68	5.80788	325.68	8.08338	325.68	9.58842	325.68	11.1167
325.78	1.65735	325.78	5.80788	325.78	8.08338	325.78	9.57866	325.78	11.1167
325.88	1.67493	325.88	5.80788	325.88	8.09119	325.88	9.58647	325.88	11.1167
325.98	1.67688	325.98	5.80788	325.98	8.09315	325.98	9.58842	325.98	11.1245
326.08	1.67688	326.08	5.80788	326.08	8.09315	326.08	9.58842	326.08	11.1265
326.18	1.67688	326.18	5.80788	326.18	8.08533	326.18	9.58061	326.18	11.1265
326.28	1.6675	326.28	5.81764	326.28	8.08338	326.28	9.57866	326.28	11.1089
326.38	1.66516	326.38	5.81764	326.38	8.08338	326.38	9.57866	326.38	11.1069
326.48	1.66516	326.48	5.81764	326.48	8.07362	326.48	9.57866	326.48	11.1069
326.58	1.66516	326.58	5.81764	326.58	8.07362	326.58	9.57866	326.58	11.1069
326.68	1.66516	326.68	5.80788	326.68	8.07362	326.68	9.57866	326.68	11.1069
326.78	1.6554	326.78	5.79811	326.78	8.06385	326.78	9.56889	326.78	11.0972
326.88	1.66516	326.88	5.79811	326.88	8.06385	326.88	9.56889	326.88	11.0972
326.98	1.67297	326.98	5.81569	326.98	8.08143	326.98	9.57671	326.98	11.0952
327.08	1.67493	327.08	5.81764	327.08	8.07362	327.08	9.57866	327.08	11.0972
327.18	1.67493	327.18	5.80827	327.18	8.07362	327.18	9.57085	327.18	11.0972
327.28	1.67493	327.28	5.79616	327.28	8.07362	327.28	9.56889	327.28	11.0972
327.38	1.66711	327.38	5.79616	327.38	8.07362	327.38	9.56889	327.38	11.0972
327.48	1.67493	327.48	5.80592	327.48	8.07362	327.48	9.56889	327.48	11.0972
327.58	1.66321	327.58	5.7942	327.58	8.0619	327.58	9.55717	327.58	11.0854
327.68	1.67102	327.68	5.79225	327.68	8.06971	327.68	9.56499	327.68	11.0933
327.78	1.67297	327.78	5.80397	327.78	8.07166	327.78	9.55913	327.78	11.0854
327.88	1.67297	327.88	5.80397	327.88	8.07166	327.88	9.55717	327.88	11.0854
327.98	1.67297	327.98	5.80397	327.98	8.07166	327.98	9.55717	327.98	11.0854
328.08	1.67297	328.08	5.80397	328.08	8.07166	328.08	9.55717	328.08	11.0854
328.18	1.67297	328.18	5.80397	328.18	8.07166	328.18	9.55717	328.18	11.0854
328.28	1.66516	328.28	5.80397	328.28	8.07166	328.28	9.55717	328.28	11.0854
328.38	1.68079	328.38	5.80397	328.38	8.07166	328.38	9.55717	328.38	11.0757
328.48	1.66516	328.48	5.7942	328.48	8.05408	328.48	9.54741	328.48	11.0659
328.58	1.66321	328.58	5.7942	328.58	8.05213	328.58	9.54741	328.58	11.0659
328.68	1.67102	328.68	5.80202	328.68	8.05994	328.68	9.55522	328.68	11.0737
328.78	1.67297	328.78	5.80397	328.78	8.0619	328.78	9.54936	328.78	11.0757
328.88	1.67297	328.88	5.80397	328.88	8.0619	328.88	9.54741	328.88	11.0757
328.98	1.67297	328.98	5.80397	328.98	8.0619	328.98	9.54741	328.98	11.064
329.08	1.67297	329.08	5.79616	329.08	8.06189	329.08	9.54741	329.08	11.064
329.18	1.67297	329.18	5.77467	329.18	8.05213	329.18	9.53764	329.18	11.0542
329.28	1.67297	329.28	5.77467	329.28	8.05213	329.28	9.53764	329.28	11.0542
329.38	1.66516	329.38	5.77467	329.38	8.05213	329.38	9.53764	329.38	11.0542
329.48	1.66321	329.48	5.77467	329.48	8.05213	329.48	9.52983	329.48	11.0542
329.58	1.66321	329.58	5.77467	329.58	8.05213	329.58	9.52788	329.58	11.0444
329.68	1.66321	329.68	5.77467	329.68	8.04237	329.68	9.52788	329.68	11.0444
329.78	1.65344	329.78	5.76491	329.78	8.0326	329.78	9.51811	329.78	11.0347
329.88	1.66321	329.88	5.76491	329.88	8.0326	329.88	9.51811	329.88	11.0347
329.98	1.67102	329.98	5.77272	329.98	8.04041	329.98	9.52592	329.98	11.0425
330.08	1.67297	330.08	5.77467	330.08	8.04237	330.08	9.52788	330.08	11.0444
330.18	1.66516	330.18	5.77467	330.18	8.04237	330.18	9.52788	330.18	11.0444
330.28	1.66321	330.28	5.77467	330.28	8.04237	330.28	9.50835	330.28	11.0444
330.38	1.65344	330.38	5.76491	330.38	8.0326	330.38	9.50444	330.38	11.0347
330.48	1.65344	330.48	5.76491	330.48	8.02479	330.48	9.50639	330.48	11.0249
330.58	1.65344	330.58	5.76491	330.58	8.02283	330.58	9.50639	330.58	11.0249
330.68	1.65344	330.68	5.76491	330.68	8.02283	330.68	9.49858	330.68	11.0249
330.78	1.66516	330.78	5.76491	330.78	8.02283	330.78	9.49663	330.78	11.0249
330.88	1.65735	330.88	5.76491	330.88	8.02283	330.88	9.49663	330.88	11.0249
330.98	1.65344	330.98	5.76295	330.98	8.02088	330.98	9.49467	330.98	11.0229
331.08	1.6554	331.08	5.76491	331.08	8.02283	331.08	9.49663	331.08	11.0249
331.18	1.6554	331.18	5.76491	331.18	8.02283	331.18	9.49663	331.18	11.0151
331.28	1.6554	331.28	5.76491	331.28	8.02283	331.28	9.49663	331.28	11.0151
331.38	1.6554	331.38	5.76491	331.38	8.02283	331.38	9.49663	331.38	11.0151
331.48	1.64758	331.48	5.76491	331.48	8.01502	331.48	9.49663	331.48	11.0073
331.58	1.64563	331.58	5.76491	331.58	8.01307	331.58	9.48686	331.58	11.0054
331.68	1.64524	331.68	5.76452	331.68	8.01268	331.68	9.48647	331.68	11.005
331.78	1.64758	331.78	5.75905	331.78	8.01502	331.78	9.48882	331.78	10.9976
331.88	1.64758	331.88	5.7571	331.88	8.01502	331.88	9.48882	331.88	10.9976
331.98	1.63977	331.98	5.7571	331.98	8.00721	331.98	9.48882	331.98	10.9976
332.08	1.63782	332.08	5.7571	332.08	8.00526	332.08	9.48882	332.08	10.9976
332.18	1.64758	332.18	5.7571	332.18	8.00526	332.18	9.481	332.18	11.0054
332.28	1.64758	332.28	5.76686	332.28	8.00526	332.28	9.47905	332.28	10.9976
332.38	1.63782	332.38	5.7571	332.38	7.99549	332.38	9.46928	332.38	10.9878
332.48	1.62844	332.48	5.7571	332.48	7.99549	332.48	9.46928	332.48	10.9878
332.58	1.6261	332.58	5.7571	332.58	7.98611	332.58	9.46928	332.58	10.9878
332.68	1.6261	332.68	5.7571	332.68	7.98377	332.68	9.46928	332.68	10.9878
332.78	1.6261	332.78	5.7571	332.78	7.98377	332.78	9.46928	332.78	10.9878
