Cycle: 9  C15A160F_X	Cycle: 9  C15A160F_Y	Fitted Cycle: 9  C15A160F_X	Fitted Cycle: 9  C15A160F_Y
284.64	-5.4104	284.64	-3.95755
284.74	-5.4104	284.74	-3.9476
284.84	-5.40454	284.84	-3.93766
284.94	-5.39868	284.94	-3.92771
285.04	-5.39868	285.04	-3.91776
285.14	-5.38501	285.14	-3.90782
285.24	-5.37915	285.24	-3.89787
285.34	-5.37915	285.34	-3.88794
285.44	-5.37915	285.44	-3.878
285.54	-5.37329	285.54	-3.86806
285.64	-5.3584	285.64	-3.85812
285.74	-5.35962	285.74	-3.84819
285.84	-5.35962	285.84	-3.83826
285.94	-5.34595	285.94	-3.82833
286.04	-5.34009	286.04	-3.8184
286.14	-5.34009	286.14	-3.80847
286.24	-5.33813	286.24	-3.79854
286.34	-5.32446	286.34	-3.78862
286.44	-5.3186	286.44	-3.77869
286.54	-5.3186	286.54	-3.76877
286.64	-5.31934	286.64	-3.75885
286.74	-5.30688	286.74	-3.74893
286.84	-5.29907	286.84	-3.73902
286.94	-5.29907	286.94	-3.7291
287.04	-5.29517	287.04	-3.71919
287.14	-5.28931	287.14	-3.70928
287.24	-5.28931	287.24	-3.69936
287.34	-5.2854	287.34	-3.68946
287.44	-5.26978	287.44	-3.67955
287.54	-5.26782	287.54	-3.66964
287.64	-5.26392	287.64	-3.65974
287.74	-5.25806	287.74	-3.64984
287.84	-5.25879	287.84	-3.63994
287.94	-5.2561	287.94	-3.63004
288.04	-5.24048	288.04	-3.62014
288.14	-5.24048	288.14	-3.61024
288.24	-5.23657	288.24	-3.60035
288.34	-5.22876	288.34	-3.59046
288.44	-5.22876	288.44	-3.58056
288.54	-5.22876	288.54	-3.57067
288.64	-5.22485	288.64	-3.56078
288.74	-5.21899	288.74	-3.5509
288.84	-5.20923	288.84	-3.54101
288.94	-5.20532	288.94	-3.53113
289.04	-5.19751	289.04	-3.52125
289.14	-5.19824	289.14	-3.51136
289.24	-5.19556	289.24	-3.50149
289.34	-5.1897	289.34	-3.49161
289.44	-5.18579	289.44	-3.48173
289.54	-5.17993	289.54	-3.47186
289.64	-5.17993	289.64	-3.46198
289.74	-5.17603	289.74	-3.45211
289.84	-5.16821	289.84	-3.44225
289.94	-5.16821	289.94	-3.43238
290.04	-5.16431	290.04	-3.42251
290.14	-5.15845	290.14	-3.41264
290.24	-5.14868	290.24	-3.40278
290.34	-5.14478	290.34	-3.39292
290.44	-5.13965	290.44	-3.38306
290.54	-5.13696	290.54	-3.3732
290.64	-5.12915	290.64	-3.36334
290.74	-5.12524	290.74	-3.35349
290.84	-5.11938	290.84	-3.34364
290.94	-5.11548	290.94	-3.33378
291.04	-5.10962	291.04	-3.32393
291.14	-5.10962	291.14	-3.31408
291.24	-5.10571	291.24	-3.30423
291.34	-5.08813	291.34	-3.29439
291.44	-5.08813	291.44	-3.28454
291.54	-5.08423	291.54	-3.2747
291.64	-5.07837	291.64	-3.26486
291.74	-5.0791	291.74	-3.25502
291.84	-5.07642	291.84	-3.24518
291.94	-5.07056	291.94	-3.23534
292.04	-5.06665	292.04	-3.22551
292.14	-5.05884	292.14	-3.21567
292.24	-5.05493	292.24	-3.20584
292.34	-5.04907	292.34	-3.19601
292.44	-5.04907	292.44	-3.18618
292.54	-5.04517	292.54	-3.17635
292.64	-5.02954	292.64	-3.16653
292.74	-5.02563	292.74	-3.1567
292.84	-5.01978	292.84	-3.14688
292.94	-5.01782	292.94	-3.13706
293.04	-5.01392	293.04	-3.12724
293.14	-5.00806	293.14	-3.11742
293.24	-5.00415	293.24	-3.1076
293.34	-4.99902	293.34	-3.09779
293.44	-5.00024	293.44	-3.08798
293.54	-4.99634	293.54	-3.07816
293.64	-4.99048	293.64	-3.06835
293.74	-4.98462	293.74	-3.05854
293.84	-4.97876	293.84	-3.04874
293.94	-4.97876	293.94	-3.03893
294.04	-4.97485	294.04	-3.02913
294.14	-4.96509	294.14	-3.01932
294.24	-4.95923	294.24	-3.00952
294.34	-4.95923	294.34	-2.99972
294.44	-4.95532	294.44	-2.98993
294.54	-4.94751	294.54	-2.98013
294.64	-4.9436	294.64	-2.97033
294.74	-4.93848	294.74	-2.96054
294.84	-4.92603	294.84	-2.95075
294.94	-4.92017	294.94	-2.94096
295.04	-4.91626	295.04	-2.93117
295.14	-4.9104	295.14	-2.92138
295.24	-4.90649	295.24	-2.91159
295.34	-4.89868	295.34	-2.90181
295.44	-4.89478	295.44	-2.89203
295.54	-4.88892	295.54	-2.88225
295.64	-4.88892	295.64	-2.87247
295.74	-4.88501	295.74	-2.86269
295.84	-4.87915	295.84	-2.85291
295.94	-4.87524	295.94	-2.84314
296.04	-4.86938	296.04	-2.83337
296.14	-4.86816	296.14	-2.82359
296.24	-4.86548	296.24	-2.81382
296.34	-4.85962	296.34	-2.80406
296.44	-4.85571	296.44	-2.79429
296.54	-4.84985	296.54	-2.78452
296.64	-4.84595	296.64	-2.77476
296.74	-4.83032	296.74	-2.76499
296.84	-4.82446	296.84	-2.75523
296.94	-4.8186	296.94	-2.74547
297.04	-4.8186	297.04	-2.73572
297.14	-4.8147	297.14	-2.72596
297.24	-4.80884	297.24	-2.7162
297.34	-4.80493	297.34	-2.70645
297.44	-4.79907	297.44	-2.6967
297.54	-4.79517	297.54	-2.68695
297.64	-4.78931	297.64	-2.6772
297.74	-4.78345	297.74	-2.66745
297.84	-4.77832	297.84	-2.65771
297.94	-4.77954	297.94	-2.64796
298.04	-4.76587	298.04	-2.63822
298.14	-4.76001	298.14	-2.62848
298.24	-4.76001	298.24	-2.61874
298.34	-4.7561	298.34	-2.609
298.44	-4.74829	298.44	-2.59927
298.54	-4.74829	298.54	-2.58953
298.64	-4.74438	298.64	-2.5798
298.74	-4.73853	298.74	-2.57006
298.84	-4.73462	298.84	-2.56033
298.94	-4.72876	298.94	-2.55061
299.04	-4.71973	299.04	-2.54088
299.14	-4.71509	299.14	-2.53115
299.24	-4.70923	299.24	-2.52143
299.34	-4.70532	299.34	-2.51171
299.44	-4.69946	299.44	-2.50198
299.54	-4.69556	299.54	-2.49226
299.64	-4.6897	299.64	-2.48254
299.74	-4.6897	299.74	-2.47283
299.84	-4.68579	299.84	-2.46311
299.94	-4.67993	299.94	-2.4534
300.04	-4.67407	300.04	-2.44369
300.14	-4.66821	300.14	-2.43398
300.24	-4.65845	300.24	-2.42427
300.34	-4.65454	300.34	-2.41456
300.44	-4.64941	300.44	-2.40486
300.54	-4.64673	300.54	-2.39515
300.64	-4.64087	300.64	-2.38545
300.74	-4.63892	300.74	-2.37574
300.84	-4.63501	300.84	-2.36605
300.94	-4.62915	300.94	-2.35635
301.04	-4.61938	301.04	-2.34665
301.14	-4.61938	301.14	-2.33695
301.24	-4.61548	301.24	-2.32726
301.34	-4.60962	301.34	-2.31757
301.44	-4.60767	301.44	-2.30788
301.54	-4.60376	301.54	-2.29819
301.64	-4.5979	301.64	-2.2885
301.74	-4.58423	301.74	-2.27881
301.84	-4.5791	301.84	-2.26913
301.94	-4.58032	301.94	-2.25945
302.04	-4.57642	302.04	-2.24977
302.14	-4.57056	302.14	-2.24008
302.24	-4.5686	302.24	-2.23041
302.34	-4.5647	302.34	-2.22073
302.44	-4.54907	302.44	-2.21105
302.54	-4.54907	302.54	-2.20138
302.64	-4.54517	302.64	-2.19171
302.74	-4.53931	302.74	-2.18203
302.84	-4.5354	302.84	-2.17237
302.94	-4.52759	302.94	-2.1627
303.04	-4.52832	303.04	-2.15303
303.14	-4.52563	303.14	-2.14337
303.24	-4.51978	303.24	-2.1337
303.34	-4.51001	303.34	-2.12404
303.44	-4.5061	303.44	-2.11438
303.54	-4.50024	303.54	-2.10472
303.64	-4.49438	303.64	-2.09506
303.74	-4.48853	303.74	-2.08541
303.84	-4.48853	303.84	-2.07575
303.94	-4.48853	303.94	-2.0661
304.04	-4.48462	304.04	-2.05645
304.14	-4.46899	304.14	-2.0468
304.24	-4.46973	304.24	-2.03715
304.34	-4.46704	304.34	-2.02751
304.44	-4.45923	304.44	-2.01786
304.54	-4.45532	304.54	-2.00821
304.64	-4.44946	304.64	-1.99857
304.74	-4.4397	304.74	-1.98893
304.84	-4.43579	304.84	-1.97929
304.94	-4.42993	304.94	-1.96965
305.04	-4.42993	305.04	-1.96002
305.14	-4.42407	305.14	-1.95038
305.24	-4.41821	305.24	-1.94075
305.34	-4.40845	305.34	-1.93112
305.44	-4.40845	305.44	-1.92149
305.54	-4.40454	305.54	-1.91186
305.64	-4.39941	305.64	-1.90223
305.74	-4.40063	305.74	-1.8926
305.84	-4.39478	305.84	-1.88298
305.94	-4.38892	305.94	-1.87336
306.04	-4.37915	306.04	-1.86374
306.14	-4.37524	306.14	-1.85412
306.24	-4.36938	306.24	-1.8445
306.34	-4.36938	306.34	-1.83488
306.44	-4.36938	306.44	-1.82527
306.54	-4.36548	306.54	-1.81565
306.64	-4.35767	306.64	-1.80604
306.74	-4.34863	306.74	-1.79643
306.84	-4.34595	306.84	-1.78682
306.94	-4.34009	306.94	-1.77721
307.04	-4.34009	307.04	-1.76761
307.14	-4.33618	307.14	-1.758
307.24	-4.33032	307.24	-1.7484
307.34	-4.3186	307.34	-1.7388
307.44	-4.3147	307.44	-1.7292
307.54	-4.30884	307.54	-1.7196
307.64	-4.30884	307.64	-1.71
307.74	-4.29517	307.74	-1.7004
307.84	-4.28931	307.84	-1.69081
307.94	-4.28809	307.94	-1.68122
308.04	-4.2854	308.04	-1.67162
308.14	-4.27954	308.14	-1.66203
308.24	-4.27954	308.24	-1.65245
308.34	-4.27563	308.34	-1.64286
308.44	-4.26978	308.44	-1.63327
308.54	-4.26587	308.54	-1.62369
308.64	-4.26001	308.64	-1.61411
308.74	-4.2561	308.74	-1.60453
308.84	-4.23853	308.84	-1.59495
308.94	-4.23853	308.94	-1.58537
309.04	-4.23462	309.04	-1.57579
309.14	-4.20923	309.14	-1.56622
309.24	-4.20923	309.24	-1.55664
309.34	-4.21191	309.34	-1.54707
309.44	-4.21509	309.44	-1.5375
309.54	-4.20337	309.54	-1.52793
309.64	-4.21899	309.64	-1.51836
309.74	-4.21313	309.74	-1.5088
309.84	-4.21899	309.84	-1.49924
309.94	-4.21704	309.94	-1.48967
310.04	-4.19946	310.04	-1.48011
310.14	-4.24048	310.14	-1.47055
310.24	-4.25024	310.24	-1.46099
310.34	-4.23657	310.34	-1.45144
310.44	-4.2124	310.44	-1.44188
310.54	-4.15894	310.54	-1.43232
310.64	-3.82568	310.64	-1.42277
310.74	-3.2146	310.74	-1.41322
310.84	-3.31079	310.84	-1.40367
310.94	-4.94629	310.94	23.8301
311.04	-6.45386	311.04	23.8312
311.14	-5.41895	311.14	23.8324
311.24	-5.44434	311.24	23.8335
311.34	-5.41626	311.34	23.8346
311.44	-5.44604	311.44	23.8357
311.54	-5.50879	311.54	23.8368
311.64	-5.53809	311.64	23.838
311.74	-5.5166	311.74	23.8391
311.84	-5.53687	311.84	23.8402
311.94	-5.49634	311.94	23.8413
312.04	-5.42749	312.04	23.8424
312.14	-5.36694	312.14	23.8436
312.24	-5.34839	312.24	23.8447
312.34	-5.37183	312.34	23.8458
312.44	-5.35815	312.44	23.8469
312.54	-5.30542	312.54	23.848
312.64	-5.30151	312.64	23.8492
312.74	-5.28857	312.74	23.8503
312.84	-5.27417	312.84	23.8514
312.94	-5.26123	312.94	23.8525
313.04	-5.2644	313.04	23.8537
313.14	-5.26782	313.14	23.8548
313.24	-5.29443	313.24	23.8559
313.34	-5.32373	313.34	23.8571
313.44	-5.33154	313.44	23.8582
313.54	-5.35303	313.54	23.8593
313.64	-5.36279	313.64	23.8604
313.74	-5.39014	313.74	23.8616
313.84	-5.39795	313.84	23.8627
313.94	-5.40186	313.94	23.8638
314.04	-5.41553	314.04	23.865
314.14	-5.42212	314.14	23.8661
314.24	-5.43115	314.24	23.8672
314.34	-5.44287	314.34	23.8684
314.44	-5.43701	314.44	23.8695
314.54	-5.44678	314.54	23.8707
314.64	-5.44678	314.64	23.8718
314.74	-5.45654	314.74	23.8729
314.84	-5.46313	314.84	23.8741
314.94	-5.4585	314.94	23.8752
315.04	-5.46826	315.04	23.8763
315.14	-5.46436	315.14	23.8775
315.24	-5.46826	315.24	23.8786
315.34	-5.4624	315.34	23.8798
315.44	-5.45654	315.44	23.8809
315.54	-5.45264	315.54	23.882
315.64	-5.45142	315.64	23.8832
315.74	-5.4585	315.74	23.8843
315.84	-5.4585	315.84	23.8855
315.94	-5.45264	315.94	23.8866
316.04	-5.43701	316.04	23.8878
316.14	-5.44092	316.14	23.8889
316.24	-5.43774	316.24	23.8901
316.34	-5.43896	316.34	23.8912
316.44	-5.43115	316.44	23.8923
316.54	-5.44092	316.54	23.8935
316.64	-5.44165	316.64	23.8946
316.74	-5.43896	316.74	23.8958
316.84	-5.44092	316.84	23.8969
316.94	-5.44092	316.94	23.8981
317.04	-5.44165	317.04	23.8992
317.14	-5.43896	317.14	23.9004
317.24	-5.43115	317.24	23.9015
317.34	-5.43115	317.34	23.9027
317.44	-5.43188	317.44	23.9039
317.54	-5.43115	317.54	23.905
317.64	-5.43115	317.64	23.9062
317.74	-5.43506	317.74	23.9073
317.84	-5.43774	317.84	23.9085
317.94	-5.43896	317.94	23.9096
318.04	-5.45068	318.04	23.9108
318.14	-5.44751	318.14	23.9119
318.24	-5.45264	318.24	23.9131
318.34	-5.44482	318.34	23.9143
318.44	-5.45142	318.44	23.9154
318.54	-5.45654	318.54	23.9166
318.64	-5.46045	318.64	23.9177
318.74	-5.45532	318.74	23.9189
318.84	-5.4624	318.84	23.9201
318.94	-5.44678	318.94	23.9212
319.04	-5.44092	319.04	23.9224
319.14	-5.42798	319.14	23.9236
319.24	-5.40381	319.24	23.9247
319.34	-5.37183	319.34	23.9259
319.44	-5.32568	319.44	23.927
319.54	-5.31665	319.54	23.9282
319.64	-5.29834	319.64	23.9294
319.74	-5.27686	319.74	23.9305
319.84	-5.25732	319.84	23.9317
319.94	-5.25146	319.94	23.9329
320.04	-5.23584	320.04	23.934
320.14	-5.22095	320.14	23.9352
320.24	-5.2124	320.24	23.9364
320.34	-5.19678	320.34	23.9376
320.44	-5.17725	320.44	23.9387
320.54	-5.17212	320.54	23.9399
320.64	-5.18701	320.64	23.9411
320.74	-5.17139	320.74	23.9422
320.84	-5.1604	320.84	23.9434
320.94	-5.14404	320.94	23.9446
321.04	-5.12451	321.04	23.9458
321.14	-5.12915	321.14	23.9469
321.24	-5.14014	321.24	23.9481
321.34	-5.14478	321.34	23.9493
321.44	-5.14404	321.44	23.9505
321.54	-5.15845	321.54	23.9517
321.64	-5.15967	321.64	23.9528
321.74	-5.16431	321.74	23.954
321.84	-5.16943	321.84	23.9552
321.94	-5.16821	321.94	23.9564
322.04	-5.17139	322.04	23.9575
322.14	-5.15576	322.14	23.9587
322.24	-5.1604	322.24	23.9599
322.34	-5.1897	322.34	23.9611
322.44	-5.19873	322.44	23.9623
322.54	-5.19946	322.54	23.9635
322.64	-5.2085	322.64	23.9646
322.74	-5.20923	322.74	23.9658
322.84	-5.19678	322.84	23.967
322.94	-5.17529	322.94	23.9682
323.04	-5.16821	323.04	23.9694
323.14	-5.17798	323.14	23.9706
323.24	-5.20142	323.24	23.9718
323.34	-5.23657	323.34	23.9729
323.44	-5.2854	323.44	23.9741
323.54	-5.32178	323.54	23.9753
323.64	-5.34985	323.64	23.9765
323.74	-5.3772	323.74	23.9777
323.84	-5.38892	323.84	23.9789
323.94	-5.39404	323.94	23.9801
324.04	-5.40259	324.04	23.9813
324.14	-5.3999	324.14	23.9825
324.24	-5.40259	324.24	23.9837
324.34	-5.41235	324.34	23.9849
324.44	-5.41943	324.44	23.9861
324.54	-5.41431	324.54	23.9873
324.64	-5.40967	324.64	23.9884
324.74	-5.43188	324.74	23.9896
324.84	-5.46899	324.84	23.9908
324.94	-5.4729	324.94	23.992
325.04	-5.4624	325.04	23.9932
325.14	-5.44482	325.14	23.9944
325.24	-5.43579	325.24	23.9956
325.34	-5.42529	325.34	23.9968
325.44	-5.4104	325.44	23.998
325.54	-5.40967	325.54	23.9992
325.64	-5.39868	325.64	24.0004
325.74	-5.3999	325.74	24.0016
325.84	-5.38892	325.84	24.0028
325.94	-5.38037	325.94	24.004
326.04	-5.37915	326.04	24.0053
326.14	-5.38428	326.14	24.0065
326.24	-5.37915	326.24	24.0077
326.34	-5.37451	326.34	24.0089
326.44	-5.35571	326.44	24.0101
326.54	-5.33936	326.54	24.0113
326.64	-5.32446	326.64	24.0125
326.74	-5.31982	326.74	24.0137
326.84	-5.31274	326.84	24.0149
326.94	-5.31006	326.94	24.0161
327.04	-5.29907	327.04	24.0173
327.14	-5.29712	327.14	24.0185
327.24	-5.31006	327.24	24.0197
327.34	-5.30298	327.34	24.021
327.44	-5.31396	327.44	24.0222
327.54	-5.31274	327.54	24.0234
327.64	-5.32446	327.64	24.0246
327.74	-5.32373	327.74	24.0258
327.84	-5.32251	327.84	24.027
327.94	-5.32446	327.94	24.0282
328.04	-5.3335	328.04	24.0295
328.14	-5.33618	328.14	24.0307
328.24	-5.34399	328.24	24.0319
328.34	-5.34326	328.34	24.0331
328.44	-5.34399	328.44	24.0343
328.54	-5.34326	328.54	24.0355
328.64	-5.34204	328.64	24.0368
328.74	-5.34399	328.74	24.038
328.84	-5.34326	328.84	24.0392
328.94	-5.33228	328.94	24.0404
329.04	-5.33813	329.04	24.0416
329.14	-5.34326	329.14	24.0429
329.24	-5.34204	329.24	24.0441
329.34	-5.3479	329.34	24.0453
329.44	-5.35303	329.44	24.0465
329.54	-5.35181	329.54	24.0478
329.64	-5.35376	329.64	24.049
329.74	-5.35303	329.74	24.0502
329.84	-5.35181	329.84	24.0514
329.94	-5.34399	329.94	24.0527
330.04	-5.34717	330.04	24.0539
330.14	-5.35181	330.14	24.0551
330.24	-5.34399	330.24	24.0563
330.34	-5.34717	330.34	24.0576
330.44	-5.35181	330.44	24.0588
330.54	-5.35376	330.54	24.06
330.64	-5.35767	330.64	24.0613
330.74	-5.36279	330.74	24.0625
330.84	-5.35376	330.84	24.0637
330.94	-5.35767	330.94	24.065
331.04	-5.36279	331.04	24.0662
331.14	-5.36353	331.14	24.0674
331.24	-5.35303	331.24	24.0687
331.34	-5.35571	331.34	24.0699
331.44	-5.35376	331.44	24.0711
331.54	-5.35376	331.54	24.0724
331.64	-5.35693	331.64	24.0736
331.74	-5.35376	331.74	24.0748
331.84	-5.35376	331.84	24.0761
331.94	-5.35693	331.94	24.0773
332.04	-5.35376	332.04	24.0786
332.14	-5.35767	332.14	24.0798
332.24	-5.35693	332.24	24.081
332.34	-5.36157	332.34	24.0823
332.44	-5.35376	332.44	24.0835
332.54	-5.35767	332.54	24.0848
332.64	-5.36279	332.64	24.086
332.74	-5.35376	332.74	24.0872
332.84	-5.35767	332.84	24.0885
332.94	-5.35303	332.94	24.0897
333.04	-5.35376	333.04	24.091
333.14	-5.3479	333.14	24.0922
333.24	-5.35693	333.24	24.0935
333.34	-5.35181	333.34	24.0947
333.44	-5.35376	333.44	24.096
333.54	-5.35693	333.54	24.0972
333.64	-5.35181	333.64	24.0985
333.74	-5.35376	333.74	24.0997
333.84	-5.34717	333.84	24.101
333.94	-5.35181	333.94	24.1022
334.04	-5.34399	334.04	24.1035
334.14	-5.34717	334.14	24.1047
334.24	-5.34204	334.24	24.106
334.34	-5.33228	334.34	24.1072
334.44	-5.33813	334.44	24.1085
334.54	-5.34326	334.54	24.1097
334.64	-5.33228	334.64	24.111
334.74	-5.32837	334.74	24.1122
334.84	-5.3335	334.84	24.1135
334.94	-5.32251	334.94	24.1147
335.04	-5.32837	335.04	24.116
335.14	-5.32373	335.14	24.1172
335.24	-5.32251	335.24	24.1185
335.34	-5.31665	335.34	24.1198
335.44	-5.31787	335.44	24.121
335.54	-5.32251	335.54	24.1223
335.64	-5.31665	335.64	24.1235
335.74	-5.31396	335.74	24.1248
335.84	-5.31665	335.84	24.1261
335.94	-5.31274	335.94	24.1273
336.04	-5.30225	336.04	24.1286
336.14	-5.29712	336.14	24.1298
336.24	-5.30298	336.24	24.1311
336.34	-5.29712	336.34	24.1324
336.44	-5.29248	336.44	24.1336
336.54	-5.29321	336.54	24.1349
336.64	-5.28735	336.64	24.1362
336.74	-5.28271	336.74	24.1374
336.84	-5.27759	336.84	24.1387
336.94	-5.27368	336.94	24.14
337.04	-5.27686	337.04	24.1412
337.14	-5.27563	337.14	24.1425
337.24	-5.27368	337.24	24.1438
337.34	-5.26782	337.34	24.145
337.44	-5.26709	337.44	24.1463
337.54	-5.27173	337.54	24.1476
337.64	-5.26392	337.64	24.1488
337.74	-5.25732	337.74	24.1501
337.84	-5.2522	337.84	24.1514
337.94	-5.24634	337.94	24.1527
338.04	-5.24365	338.04	24.1539
338.14	-5.23657	338.14	24.1552
338.24	-5.24243	338.24	24.1565
338.34	-5.23462	338.34	24.1578
338.44	-5.22803	338.44	24.159
338.54	-5.2229	338.54	24.1603
338.64	-5.21704	338.64	24.1616
338.74	-5.2124	338.74	24.1629
338.84	-5.20728	338.84	24.1641
338.94	-5.20728	338.94	24.1654
339.04	-5.20728	339.04	24.1667
339.14	-5.20654	339.14	24.168
339.24	-5.20337	339.24	24.1693
339.34	-5.19751	339.34	24.1705
339.44	-5.19287	339.44	24.1718
339.54	-5.18579	339.54	24.1731
339.64	-5.18384	339.64	24.1744
339.74	-5.17798	339.74	24.1757
339.84	-5.16748	339.84	24.1769
339.94	-5.16235	339.94	24.1782
340.04	-5.15649	340.04	24.1795
340.14	-5.15381	340.14	24.1808
340.24	-5.14673	340.24	24.1821
340.34	-5.14673	340.34	24.1834
340.44	-5.14282	340.44	24.1847
340.54	-5.13818	340.54	24.1859
340.64	-5.13696	340.64	24.1872
340.74	-5.13696	340.74	24.1885
340.84	-5.13696	340.84	24.1898
340.94	-5.12451	340.94	24.1911
341.04	-5.11743	341.04	24.1924
341.14	-5.11743	341.14	24.1937
341.24	-5.1167	341.24	24.195
341.34	-5.11548	341.34	24.1963
341.44	-5.11743	341.44	24.1976
341.54	-5.11743	341.54	24.1988
341.64	-5.11743	341.64	24.2001
341.74	-5.10693	341.74	24.2014
341.84	-5.10767	341.84	24.2027
341.94	-5.10767	341.94	24.204
342.04	-5.0979	342.04	24.2053
342.14	-5.09717	342.14	24.2066
342.24	-5.09595	342.24	24.2079
342.34	-5.08813	342.34	24.2092
342.44	-5.08813	342.44	24.2105
342.54	-5.0874	342.54	24.2118
342.64	-5.07642	342.64	24.2131
342.74	-5.07642	342.74	24.2144
342.84	-5.07837	342.84	24.2157
342.94	-5.06787	342.94	24.217
343.04	-5.06665	343.04	24.2183
343.14	-5.06665	343.14	24.2196
343.24	-5.05688	343.24	24.2209
343.34	-5.06274	343.34	24.2222
343.44	-5.05811	343.44	24.2235
343.54	-5.05688	343.54	24.2248
343.64	-5.04712	343.64	24.2261
343.74	-5.04712	343.74	24.2274
343.84	-5.04834	343.84	24.2287
343.94	-5.03735	343.94	24.23
344.04	-5.03735	344.04	24.2314
344.14	-5.03735	344.14	24.2327
344.24	-5.03149	344.24	24.234
344.34	-5.03662	344.34	24.2353
344.44	-5.02759	344.44	24.2366
344.54	-5.02759	344.54	24.2379
344.64	-5.01782	344.64	24.2392
344.74	-5.021	344.74	24.2405
344.84	-5.01587	344.84	24.2418
344.94	-5.01782	344.94	24.2431
345.04	-5.00806	345.04	24.2445
345.14	-5.00732	345.14	24.2458
345.24	-4.99634	345.24	24.2471
345.34	-5.00024	345.34	24.2484
345.44	-4.99634	345.44	24.2497
345.54	-4.99829	345.54	24.251
345.64	-4.98779	345.64	24.2523
345.74	-4.98657	345.74	24.2537
345.84	-4.97681	345.84	24.255
345.94	-4.98071	345.94	24.2563
346.04	-4.97681	346.04	24.2576
346.14	-4.97803	346.14	24.2589
346.24	-4.96704	346.24	24.2602
346.34	-4.96704	346.34	24.2616
346.44	-4.96704	346.44	24.2629
346.54	-4.96045	346.54	24.2642
346.64	-4.95728	346.64	24.2655
346.74	-4.95728	346.74	24.2669
346.84	-4.94751	346.84	24.2682
346.94	-4.94751	346.94	24.2695
347.04	-4.94092	347.04	24.2708
347.14	-4.94751	347.14	24.2721
347.24	-4.93774	347.24	24.2735
347.34	-4.93774	347.34	24.2748
347.44	-4.93188	347.44	24.2761
347.54	-4.93701	347.54	24.2774
347.64	-4.92603	347.64	24.2788
347.74	-4.91626	347.74	24.2801
347.84	-4.91821	347.84	24.2814
347.94	-4.91162	347.94	24.2828
348.04	-4.91626	348.04	24.2841
348.14	-4.90649	348.14	24.2854
348.24	-4.90649	348.24	24.2868
348.34	-4.89868	348.34	24.2881
348.44	-4.90186	348.44	24.2894
348.54	-4.89673	348.54	24.2907
348.64	-4.88696	348.64	24.2921
348.74	-4.88696	348.74	24.2934
348.84	-4.8811	348.84	24.2947
348.94	-4.88818	348.94	24.2961
349.04	-4.8772	349.04	24.2974
349.14	-4.8772	349.14	24.2987
349.24	-4.87134	349.24	24.3001
349.34	-4.87646	349.34	24.3014
349.44	-4.86548	349.44	24.3028
349.54	-4.85767	349.54	24.3041
349.64	-4.85181	349.64	24.3054
349.74	-4.85767	349.74	24.3068
349.84	-4.84717	349.84	24.3081
349.94	-4.84595	349.94	24.3095
350.04	-4.84009	350.04	24.3108
350.14	-4.83813	350.14	24.3121
350.24	-4.83813	350.24	24.3135
350.34	-4.82764	350.34	24.3148
350.44	-4.82056	350.44	24.3162
350.54	-4.82642	350.54	24.3175
350.64	-4.81665	350.64	24.3188
350.74	-4.80811	350.74	24.3202
350.84	-4.81079	350.84	24.3215
350.94	-4.80688	350.94	24.3229
351.04	-4.79712	351.04	24.3242
351.14	-4.80103	351.14	24.3256
351.24	-4.79712	351.24	24.3269
351.34	-4.78662	351.34	24.3283
351.44	-4.79126	351.44	24.3296
351.54	-4.78735	351.54	24.331
351.64	-4.77759	351.64	24.3323
351.74	-4.77686	351.74	24.3337
351.84	-4.76978	351.84	24.335
351.94	-4.76587	351.94	24.3364
352.04	-4.75806	352.04	24.3377
352.14	-4.76196	352.14	24.3391
352.24	-4.75732	352.24	24.3404
352.34	-4.75024	352.34	24.3418
352.44	-4.7561	352.44	24.3431
352.54	-4.74634	352.54	24.3445
352.64	-4.74243	352.64	24.3458
352.74	-4.73853	352.74	24.3472
352.84	-4.73779	352.84	24.3485
352.94	-4.73071	352.94	24.3499
353.04	-4.72681	353.04	24.3513
353.14	-4.72681	353.14	24.3526
353.24	-4.72095	353.24	24.354
353.34	-4.71826	353.34	24.3553
353.44	-4.71118	353.44	24.3567
