Cycle: 11  CDAN-1032A_X	Cycle: 11  CDAN-1032A_Y	Fitted Cycle: 11  CDAN-1032A_X	Fitted Cycle: 11  CDAN-1032A_Y
2598.48	352.007	2598.48	347.444
2598.58	351.989	2598.58	347.438
2598.68	351.987	2598.68	347.431
2598.78	351.985	2598.78	347.425
2598.88	351.977	2598.88	347.418
2598.98	351.975	2598.98	347.412
2599.08	351.975	2599.08	347.405
2599.18	351.968	2599.18	347.399
2599.28	351.966	2599.28	347.393
2599.38	351.958	2599.38	347.386
2599.48	351.956	2599.48	347.38
2599.58	351.936	2599.58	347.373
2599.68	351.936	2599.68	347.367
2599.78	351.936	2599.78	347.36
2599.88	351.928	2599.88	347.354
2599.98	351.927	2599.98	347.348
2600.08	351.927	2600.08	347.341
2600.18	351.907	2600.18	347.335
2600.28	351.905	2600.28	347.328
2600.38	351.905	2600.38	347.322
2600.48	351.897	2600.48	347.315
2600.58	351.895	2600.58	347.309
2600.68	351.887	2600.68	347.303
2600.78	351.876	2600.78	347.296
2600.88	351.877	2600.88	347.29
2600.98	351.868	2600.98	347.283
2601.08	351.866	2601.08	347.277
2601.18	351.858	2601.18	347.271
2601.28	351.856	2601.28	347.264
2601.38	351.856	2601.38	347.258
2601.48	351.848	2601.48	347.251
2601.58	351.837	2601.58	347.245
2601.68	351.846	2601.68	347.238
2601.78	351.827	2601.78	347.232
2601.88	351.825	2601.88	347.226
2601.98	351.825	2601.98	347.219
2602.08	351.825	2602.08	347.213
2602.18	351.817	2602.18	347.206
2602.28	351.817	2602.28	347.2
2602.38	351.809	2602.38	347.194
2602.48	351.805	2602.48	347.187
2602.58	351.798	2602.58	347.181
2602.68	351.786	2602.68	347.174
2602.78	351.786	2602.78	347.168
2602.88	351.778	2602.88	347.162
2602.98	351.776	2602.98	347.155
2603.08	351.776	2603.08	347.149
2603.18	351.768	2603.18	347.142
2603.28	351.755	2603.28	347.136
2603.38	351.755	2603.38	347.13
2603.48	351.747	2603.48	347.123
2603.58	351.746	2603.58	347.117
2603.68	351.739	2603.68	347.11
2603.78	351.737	2603.78	347.104
2603.88	351.737	2603.88	347.098
2603.98	351.727	2603.98	347.091
2604.08	351.716	2604.08	347.085
2604.18	351.716	2604.18	347.079
2604.28	351.708	2604.28	347.072
2604.38	351.706	2604.38	347.066
2604.48	351.706	2604.48	347.059
2604.58	351.686	2604.58	347.053
2604.68	351.684	2604.68	347.047
2604.78	351.677	2604.78	347.04
2604.88	351.676	2604.88	347.034
2604.98	351.677	2604.98	347.027
2605.08	351.659	2605.08	347.021
2605.18	351.657	2605.18	347.015
2605.28	351.657	2605.28	347.008
2605.38	351.647	2605.38	347.002
2605.48	351.645	2605.48	346.996
2605.58	351.645	2605.58	346.989
2605.68	351.628	2605.68	346.983
2605.78	351.626	2605.78	346.976
2605.88	351.626	2605.88	346.97
2605.98	351.618	2605.98	346.964
2606.08	351.614	2606.08	346.957
2606.18	351.596	2606.18	346.951
2606.28	351.596	2606.28	346.945
2606.38	351.596	2606.38	346.938
2606.48	351.589	2606.48	346.932
2606.58	351.587	2606.58	346.926
2606.68	351.575	2606.68	346.919
2606.78	351.567	2606.78	346.913
2606.88	351.565	2606.88	346.906
2606.98	351.565	2606.98	346.9
2607.08	351.557	2607.08	346.894
2607.18	351.555	2607.18	346.887
2607.28	351.546	2607.28	346.881
2607.38	351.538	2607.38	346.875
2607.48	351.535	2607.48	346.868
2607.58	351.536	2607.58	346.862
2607.68	351.528	2607.68	346.856
2607.78	351.526	2607.78	346.849
2607.88	351.526	2607.88	346.843
2607.98	351.509	2607.98	346.836
2608.08	351.507	2608.08	346.83
2608.18	351.497	2608.18	346.824
2608.28	351.495	2608.28	346.817
2608.38	351.487	2608.38	346.811
2608.48	351.485	2608.48	346.805
2608.58	351.485	2608.58	346.798
2608.68	351.477	2608.68	346.792
2608.78	351.467	2608.78	346.786
2608.88	351.466	2608.88	346.779
2608.98	351.458	2608.98	346.773
2609.08	351.456	2609.08	346.767
2609.18	351.438	2609.18	346.76
2609.28	351.436	2609.28	346.754
2609.38	351.436	2609.38	346.748
2609.48	351.428	2609.48	346.741
2609.58	351.427	2609.58	346.735
2609.68	351.415	2609.68	346.729
2609.78	351.407	2609.78	346.722
2609.88	351.405	2609.88	346.716
2609.98	351.405	2609.98	346.71
2610.08	351.397	2610.08	346.703
2610.18	351.397	2610.18	346.697
2610.28	351.397	2610.28	346.691
2610.38	351.378	2610.38	346.684
2610.48	351.376	2610.48	346.678
2610.58	351.376	2610.58	346.672
2610.68	351.368	2610.68	346.665
2610.78	351.366	2610.78	346.659
2610.88	351.366	2610.88	346.653
2610.98	351.358	2610.98	346.646
2611.08	351.354	2611.08	346.64
2611.18	351.354	2611.18	346.634
2611.28	351.337	2611.28	346.627
2611.38	351.336	2611.38	346.621
2611.48	351.329	2611.48	346.615
2611.58	351.327	2611.58	346.608
2611.68	351.327	2611.68	346.602
2611.78	351.319	2611.78	346.596
2611.88	351.315	2611.88	346.589
2611.98	351.305	2611.98	346.583
2612.08	351.305	2612.08	346.577
2612.18	351.298	2612.18	346.57
2612.28	351.296	2612.28	346.564
2612.38	351.296	2612.38	346.558
2612.48	351.288	2612.48	346.551
2612.58	351.276	2612.58	346.545
2612.68	351.268	2612.68	346.539
2612.78	351.266	2612.78	346.533
2612.88	351.259	2612.88	346.526
2612.98	351.257	2612.98	346.52
2613.08	351.257	2613.08	346.514
2613.18	351.249	2613.18	346.507
2613.28	351.245	2613.28	346.501
2613.38	351.245	2613.38	346.495
2613.48	351.237	2613.48	346.488
2613.58	351.235	2613.58	346.482
2613.68	351.225	2613.68	346.476
2613.78	351.218	2613.78	346.469
2613.88	351.216	2613.88	346.463
2613.98	351.208	2613.98	346.457
2614.08	351.205	2614.08	346.451
2614.18	351.206	2614.18	346.444
2614.28	351.198	2614.28	346.438
2614.38	351.196	2614.38	346.432
2614.48	351.188	2614.48	346.425
2614.58	351.186	2614.58	346.419
2614.68	351.177	2614.68	346.413
2614.78	351.178	2614.78	346.406
2614.88	351.165	2614.88	346.4
2614.98	351.165	2614.98	346.394
2615.08	351.157	2615.08	346.388
2615.18	351.155	2615.18	346.381
2615.28	351.147	2615.28	346.375
2615.38	351.147	2615.38	346.369
2615.48	351.147	2615.48	346.362
2615.58	351.137	2615.58	346.356
2615.68	351.135	2615.68	346.35
2615.78	351.126	2615.78	346.344
2615.88	351.118	2615.88	346.337
2615.98	351.116	2615.98	346.331
2616.08	351.116	2616.08	346.325
2616.18	351.108	2616.18	346.318
2616.28	351.106	2616.28	346.312
2616.38	351.104	2616.38	346.306
2616.48	351.096	2616.48	346.3
2616.58	351.096	2616.58	346.293
2616.68	351.089	2616.68	346.287
2616.78	351.077	2616.78	346.281
2616.88	351.077	2616.88	346.274
2616.98	351.069	2616.98	346.268
2617.08	351.065	2617.08	346.262
2617.18	351.065	2617.18	346.256
2617.28	351.057	2617.28	346.249
2617.38	351.055	2617.38	346.243
2617.48	351.055	2617.48	346.237
2617.58	351.048	2617.58	346.231
2617.68	351.046	2617.68	346.224
2617.78	351.026	2617.78	346.218
2617.88	351.034	2617.88	346.212
2617.98	351.016	2617.98	346.205
2618.08	351.016	2618.08	346.199
2618.18	351.009	2618.18	346.193
2618.28	351.007	2618.28	346.187
2618.38	351.007	2618.38	346.18
2618.48	350.989	2618.48	346.174
2618.58	350.985	2618.58	346.168
2618.68	350.977	2618.68	346.162
2618.78	350.975	2618.78	346.155
2618.88	350.975	2618.88	346.149
2618.98	350.968	2618.98	346.143
2619.08	350.966	2619.08	346.137
2619.18	350.958	2619.18	346.13
2619.28	350.956	2619.28	346.124
2619.38	350.946	2619.38	346.118
2619.48	350.946	2619.48	346.112
2619.58	350.946	2619.58	346.105
2619.68	350.928	2619.68	346.099
2619.78	350.927	2619.78	346.093
2619.88	350.927	2619.88	346.087
2619.98	350.919	2619.98	346.08
2620.08	350.915	2620.08	346.074
2620.18	350.907	2620.18	346.068
2620.28	350.905	2620.28	346.062
2620.38	350.905	2620.38	346.055
2620.48	350.897	2620.48	346.049
2620.58	350.895	2620.58	346.043
2620.68	350.897	2620.68	346.037
2620.78	350.889	2620.78	346.03
2620.88	350.887	2620.88	346.024
2620.98	350.868	2620.98	346.018
2621.08	350.866	2621.08	346.012
2621.18	350.858	2621.18	346.005
2621.28	350.856	2621.28	345.999
2621.38	350.856	2621.38	345.993
2621.48	350.848	2621.48	345.987
2621.58	350.846	2621.58	345.98
2621.68	350.837	2621.68	345.974
2621.78	350.835	2621.78	345.968
2621.88	350.835	2621.88	345.962
2621.98	350.827	2621.98	345.956
2622.08	350.815	2622.08	345.949
2622.18	350.807	2622.18	345.943
2622.28	350.807	2622.28	345.937
2622.38	350.805	2622.38	345.931
2622.48	350.798	2622.48	345.924
2622.58	350.796	2622.58	345.918
2622.68	350.796	2622.68	345.912
2622.78	350.788	2622.78	345.906
2622.88	350.786	2622.88	345.899
2622.98	350.778	2622.98	345.893
2623.08	350.766	2623.08	345.887
2623.18	350.764	2623.18	345.881
2623.28	350.757	2623.28	345.875
2623.38	350.755	2623.38	345.868
2623.48	350.747	2623.48	345.862
2623.58	350.746	2623.58	345.856
2623.68	350.737	2623.68	345.85
2623.78	350.729	2623.78	345.843
2623.88	350.725	2623.88	345.837
2623.98	350.725	2623.98	345.831
2624.08	350.718	2624.08	345.825
2624.18	350.716	2624.18	345.819
2624.28	350.716	2624.28	345.812
2624.38	350.698	2624.38	345.806
2624.48	350.696	2624.48	345.8
2624.58	350.686	2624.58	345.794
2624.68	350.684	2624.68	345.788
2624.78	350.686	2624.78	345.781
2624.88	350.678	2624.88	345.775
2624.98	350.677	2624.98	345.769
2625.08	350.669	2625.08	345.763
2625.18	350.667	2625.18	345.756
2625.28	350.657	2625.28	345.75
2625.38	350.647	2625.38	345.744
2625.48	350.655	2625.48	345.738
2625.58	350.647	2625.58	345.732
2625.68	350.635	2625.68	345.725
2625.78	350.635	2625.78	345.719
2625.88	350.628	2625.88	345.713
2625.98	350.626	2625.98	345.707
2626.08	350.626	2626.08	345.701
2626.18	350.616	2626.18	345.694
2626.28	350.615	2626.28	345.688
2626.38	350.608	2626.38	345.682
2626.48	350.606	2626.48	345.676
2626.58	350.606	2626.58	345.67
2626.68	350.598	2626.68	345.664
2626.78	350.596	2626.78	345.657
2626.88	350.589	2626.88	345.651
2626.98	350.585	2626.98	345.645
2627.08	350.577	2627.08	345.639
2627.18	350.575	2627.18	345.633
2627.28	350.575	2627.28	345.626
2627.38	350.557	2627.38	345.62
2627.48	350.555	2627.48	345.614
2627.58	350.557	2627.58	345.608
2627.68	350.55	2627.68	345.602
2627.78	350.546	2627.78	345.595
2627.88	350.538	2627.88	345.589
2627.98	350.536	2627.98	345.583
2628.08	350.528	2628.08	345.577
2628.18	350.526	2628.18	345.571
2628.28	350.526	2628.28	345.565
2628.38	350.518	2628.38	345.558
2628.48	350.516	2628.48	345.552
2628.58	350.514	2628.58	345.546
2628.68	350.507	2628.68	345.54
2628.78	350.495	2628.78	345.534
2628.88	350.487	2628.88	345.527
2628.98	350.487	2628.98	345.521
2629.08	350.487	2629.08	345.515
2629.18	350.479	2629.18	345.509
2629.28	350.475	2629.28	345.503
2629.38	350.468	2629.38	345.497
2629.48	350.466	2629.48	345.49
2629.58	350.466	2629.58	345.484
2629.68	350.466	2629.68	345.478
2629.78	350.448	2629.78	345.472
2629.88	350.446	2629.88	345.466
2629.98	350.446	2629.98	345.46
2630.08	350.436	2630.08	345.453
2630.18	350.434	2630.18	345.447
2630.28	350.427	2630.28	345.441
2630.38	350.426	2630.38	345.435
2630.48	350.427	2630.48	345.429
2630.58	350.419	2630.58	345.423
2630.68	350.417	2630.68	345.416
2630.78	350.417	2630.78	345.41
2630.88	350.407	2630.88	345.404
2630.98	350.395	2630.98	345.398
2631.08	350.387	2631.08	345.392
2631.18	350.385	2631.18	345.386
2631.28	350.385	2631.28	345.38
2631.38	350.378	2631.38	345.373
2631.48	350.376	2631.48	345.367
2631.58	350.366	2631.58	345.361
2631.68	350.365	2631.68	345.355
2631.78	350.358	2631.78	345.349
2631.88	350.356	2631.88	345.343
2631.98	350.356	2631.98	345.337
2632.08	350.339	2632.08	345.33
2632.18	350.337	2632.18	345.324
2632.28	350.337	2632.28	345.318
2632.38	350.327	2632.38	345.312
2632.48	350.325	2632.48	345.306
2632.58	350.317	2632.58	345.3
2632.68	350.315	2632.68	345.293
2632.78	350.315	2632.78	345.287
2632.88	350.298	2632.88	345.281
2632.98	350.297	2632.98	345.275
2633.08	350.288	2633.08	345.269
2633.18	350.286	2633.18	345.263
2633.28	350.286	2633.28	345.257
2633.38	350.278	2633.38	345.251
2633.48	350.276	2633.48	345.244
2633.58	350.268	2633.58	345.238
2633.68	350.266	2633.68	345.232
2633.78	350.255	2633.78	345.226
2633.88	350.247	2633.88	345.22
2633.98	350.245	2633.98	345.214
2634.08	350.245	2634.08	345.208
2634.18	350.237	2634.18	345.201
2634.28	350.235	2634.28	345.195
2634.38	350.227	2634.38	345.189
2634.48	350.217	2634.48	345.183
2634.58	350.208	2634.58	345.177
2634.68	350.206	2634.68	345.171
2634.78	350.206	2634.78	345.165
2634.88	350.198	2634.88	345.159
2634.98	350.196	2634.98	345.152
2635.08	350.188	2635.08	345.146
2635.18	350.186	2635.18	345.14
2635.28	350.186	2635.28	345.134
2635.38	350.177	2635.38	345.128
2635.48	350.175	2635.48	345.122
2635.58	350.175	2635.58	345.116
2635.68	350.167	2635.68	345.11
2635.78	350.156	2635.78	345.104
2635.88	350.149	2635.88	345.097
2635.98	350.147	2635.98	345.091
2636.08	350.145	2636.08	345.085
2636.18	350.137	2636.18	345.079
2636.28	350.135	2636.28	345.073
2636.38	350.128	2636.38	345.067
2636.48	350.116	2636.48	345.061
2636.58	350.116	2636.58	345.055
2636.68	350.108	2636.68	345.049
2636.78	350.106	2636.78	345.042
2636.88	350.104	2636.88	345.036
2636.98	350.087	2636.98	345.03
2637.08	350.086	2637.08	345.024
2637.18	350.079	2637.18	345.018
2637.28	350.077	2637.28	345.012
2637.38	350.069	2637.38	345.006
2637.48	350.067	2637.48	345
2637.58	350.055	2637.58	344.994
2637.68	350.048	2637.68	344.987
2637.78	350.046	2637.78	344.981
2637.88	350.046	2637.88	344.975
2637.98	350.038	2637.98	344.969
2638.08	350.026	2638.08	344.963
2638.18	350.024	2638.18	344.957
2638.28	350.016	2638.28	344.951
2638.38	350.014	2638.38	344.945
2638.48	350.016	2638.48	344.939
2638.58	350.009	2638.58	344.933
2638.68	350.007	2638.68	344.927
2638.78	349.997	2638.78	344.92
2638.88	349.989	2638.88	344.914
2638.98	349.985	2638.98	344.908
2639.08	349.985	2639.08	344.902
2639.18	349.977	2639.18	344.896
2639.28	349.975	2639.28	344.89
2639.38	349.975	2639.38	344.884
2639.48	349.958	2639.48	344.878
2639.58	349.956	2639.58	344.872
2639.68	349.946	2639.68	344.866
2639.78	349.946	2639.78	344.86
2639.88	349.946	2639.88	344.853
2639.98	349.938	2639.98	344.847
2640.08	349.936	2640.08	344.841
2640.18	349.936	2640.18	344.835
2640.28	349.919	2640.28	344.829
2640.38	349.915	2640.38	344.823
2640.48	349.915	2640.48	344.817
2640.58	349.907	2640.58	344.811
2640.68	349.905	2640.68	344.805
2640.78	349.897	2640.78	344.799
2640.88	349.895	2640.88	344.793
2640.98	349.887	2640.98	344.787
2641.08	349.877	2641.08	344.781
2641.18	349.88	2641.18	344.774
2641.28	349.866	2641.28	344.768
2641.38	349.858	2641.38	344.762
2641.48	349.856	2641.48	344.756
2641.58	349.856	2641.58	344.75
2641.68	349.839	2641.68	344.744
2641.78	349.837	2641.78	344.738
2641.88	349.835	2641.88	344.732
2641.98	349.827	2641.98	344.726
2642.08	349.825	2642.08	344.72
2642.18	349.825	2642.18	344.714
2642.28	349.807	2642.28	344.708
2642.38	349.805	2642.38	344.702
2642.48	349.798	2642.48	344.696
2642.58	349.795	2642.58	344.69
2642.68	349.788	2642.68	344.684
2642.78	349.786	2642.78	344.677
2642.88	349.786	2642.88	344.671
2642.98	349.768	2642.98	344.665
2643.08	349.766	2643.08	344.659
2643.18	349.766	2643.18	344.653
2643.28	349.759	2643.28	344.647
2643.38	349.755	2643.38	344.641
2643.48	349.747	2643.48	344.635
2643.58	349.745	2643.58	344.629
2643.68	349.745	2643.68	344.623
2643.78	349.737	2643.78	344.617
2643.88	349.737	2643.88	344.611
2643.98	349.719	2643.98	344.605
2644.08	349.727	2644.08	344.599
2644.18	349.718	2644.18	344.593
2644.28	349.706	2644.28	344.587
2644.38	349.706	2644.38	344.581
2644.48	349.698	2644.48	344.575
2644.58	349.696	2644.58	344.569
2644.68	349.696	2644.68	344.563
2644.78	349.688	2644.78	344.557
2644.88	349.684	2644.88	344.55
2644.98	349.667	2644.98	344.544
2645.08	349.665	2645.08	344.538
2645.18	349.657	2645.18	344.532
2645.28	349.656	2645.28	344.526
2645.38	349.649	2645.38	344.52
2645.48	349.637	2645.48	344.514
2645.58	349.635	2645.58	344.508
2645.68	349.628	2645.68	344.502
2645.78	349.626	2645.78	344.496
2645.88	349.626	2645.88	344.49
2645.98	349.618	2645.98	344.484
2646.08	349.616	2646.08	344.478
2646.18	349.598	2646.18	344.472
2646.28	349.606	2646.28	344.466
2646.38	349.604	2646.38	344.46
2646.48	349.587	2646.48	344.454
2646.58	349.585	2646.58	344.448
2646.68	349.577	2646.68	344.442
2646.78	349.576	2646.78	344.436
2646.88	349.577	2646.88	344.43
2646.98	349.569	2646.98	344.424
2647.08	349.565	2647.08	344.418
2647.18	349.557	2647.18	344.412
2647.28	349.555	2647.28	344.406
2647.38	349.555	2647.38	344.4
2647.48	349.555	2647.48	344.394
2647.58	349.548	2647.58	344.388
2647.68	349.546	2647.68	344.382
2647.78	349.538	2647.78	344.376
2647.88	349.536	2647.88	344.37
2647.98	349.535	2647.98	344.364
2648.08	349.518	2648.08	344.358
2648.18	349.516	2648.18	344.352
2648.28	349.516	2648.28	344.346
2648.38	349.509	2648.38	344.34
2648.48	349.507	2648.48	344.334
2648.58	349.507	2648.58	344.328
2648.68	349.497	2648.68	344.322
2648.78	349.495	2648.78	344.316
2648.88	349.487	2648.88	344.31
2648.98	349.485	2648.98	344.304
2649.08	349.485	2649.08	344.298
2649.18	349.468	2649.18	344.292
2649.28	349.467	2649.28	344.286
2649.38	349.458	2649.38	344.28
2649.48	349.456	2649.48	344.274
2649.58	349.448	2649.58	344.268
2649.68	349.446	2649.68	344.262
2649.78	349.438	2649.78	344.256
2649.88	349.436	2649.88	344.25
2649.98	349.428	2649.98	344.244
2650.08	349.417	2650.08	344.238
2650.18	349.419	2650.18	344.232
2650.28	349.405	2650.28	344.226
2650.38	349.405	2650.38	344.22
2650.48	349.397	2650.48	344.214
2650.58	349.395	2650.58	344.208
2650.68	349.385	2650.68	344.202
2650.78	349.378	2650.78	344.196
2650.88	349.375	2650.88	344.19
2650.98	349.368	2650.98	344.184
2651.08	349.366	2651.08	344.178
2651.18	349.366	2651.18	344.172
2651.28	349.358	2651.28	344.166
2651.38	349.356	2651.38	344.16
2651.48	349.356	2651.48	344.154
2651.58	349.348	2651.58	344.148
2651.68	349.344	2651.68	344.142
2651.78	349.344	2651.78	344.136
2651.88	349.337	2651.88	344.13
2651.98	349.335	2651.98	344.124
2652.08	349.327	2652.08	344.118
2652.18	349.326	2652.18	344.112
2652.28	349.327	2652.28	344.106
2652.38	349.319	2652.38	344.1
2652.48	349.317	2652.48	344.094
2652.58	349.307	2652.58	344.088
2652.68	349.305	2652.68	344.082
2652.78	349.305	2652.78	344.076
2652.88	349.298	2652.88	344.07
2652.98	349.296	2652.98	344.064
2653.08	349.278	2653.08	344.058
2653.18	349.276	2653.18	344.052
2653.28	349.274	2653.28	344.046
2653.38	349.266	2653.38	344.04
2653.48	349.266	2653.48	344.034
2653.58	349.259	2653.58	344.028
2653.68	349.257	2653.68	344.022
2653.78	349.257	2653.78	344.016
2653.88	349.249	2653.88	344.01
2653.98	349.247	2653.98	344.004
2654.08	349.237	2654.08	343.998
2654.18	349.235	2654.18	343.992
2654.28	349.235	2654.28	343.986
2654.38	349.227	2654.38	343.98
2654.48	349.225	2654.48	343.975
2654.58	349.218	2654.58	343.969
2654.68	349.206	2654.68	343.963
2654.78	349.206	2654.78	343.957
2654.88	349.196	2654.88	343.951
2654.98	349.196	2654.98	343.945
2655.08	349.188	2655.08	343.939
2655.18	349.186	2655.18	343.933
2655.28	349.186	2655.28	343.927
2655.38	349.178	2655.38	343.921
2655.48	349.177	2655.48	343.915
2655.58	349.177	2655.58	343.909
2655.68	349.167	2655.68	343.903
2655.78	349.165	2655.78	343.897
2655.88	349.165	2655.88	343.891
2655.98	349.157	2655.98	343.885
2656.08	349.155	2656.08	343.879
2656.18	349.147	2656.18	343.873
2656.28	349.137	2656.28	343.867
2656.38	349.135	2656.38	343.861
2656.48	349.128	2656.48	343.855
2656.58	349.126	2656.58	343.85
2656.68	349.126	2656.68	343.844
2656.78	349.118	2656.78	343.838
2656.88	349.116	2656.88	343.832
2656.98	349.116	2656.98	343.826
2657.08	349.108	2657.08	343.82
2657.18	349.106	2657.18	343.814
2657.28	349.096	2657.28	343.808
2657.38	349.094	2657.38	343.802
2657.48	349.096	2657.48	343.796
2657.58	349.089	2657.58	343.79
2657.68	349.087	2657.68	343.784
2657.78	349.079	2657.78	343.778
2657.88	349.077	2657.88	343.772
2657.98	349.069	2657.98	343.766
2658.08	349.065	2658.08	343.761
2658.18	349.065	2658.18	343.755
2658.28	349.057	2658.28	343.749
2658.38	349.055	2658.38	343.743
2658.48	349.048	2658.48	343.737
2658.58	349.046	2658.58	343.731
2658.68	349.046	2658.68	343.725
2658.78	349.038	2658.78	343.719
2658.88	349.034	2658.88	343.713
2658.98	349.016	2658.98	343.707
2659.08	349.016	2659.08	343.701
2659.18	349.009	2659.18	343.695
2659.28	349.007	2659.28	343.689
2659.38	348.999	2659.38	343.683
2659.48	348.997	2659.48	343.678
2659.58	348.989	2659.58	343.672
2659.68	348.985	2659.68	343.666
2659.78	348.985	2659.78	343.66
2659.88	348.977	2659.88	343.654
2659.98	348.975	2659.98	343.648
2660.08	348.968	2660.08	343.642
2660.18	348.966	2660.18	343.636
2660.28	348.966	2660.28	343.63
2660.38	348.958	2660.38	343.624
2660.48	348.955	2660.48	343.618
2660.58	348.948	2660.58	343.613
2660.68	348.946	2660.68	343.607
2660.78	348.938	2660.78	343.601
2660.88	348.936	2660.88	343.595
2660.98	348.928	2660.98	343.589
2661.08	348.927	2661.08	343.583
2661.18	348.927	2661.18	343.577
2661.28	348.917	2661.28	343.571
2661.38	348.915	2661.38	343.565
2661.48	348.915	2661.48	343.559
2661.58	348.907	2661.58	343.553
2661.68	348.905	2661.68	343.548
2661.78	348.887	2661.78	343.542
2661.88	348.887	2661.88	343.536
2661.98	348.88	2661.98	343.53
2662.08	348.876	2662.08	343.524
2662.18	348.868	2662.18	343.518
2662.28	348.866	2662.28	343.512
2662.38	348.866	2662.38	343.506
2662.48	348.858	2662.48	343.5
2662.58	348.856	2662.58	343.494
2662.68	348.856	2662.68	343.489
2662.78	348.848	2662.78	343.483
2662.88	348.844	2662.88	343.477
2662.98	348.827	2662.98	343.471
2663.08	348.825	2663.08	343.465
2663.18	348.825	2663.18	343.459
2663.28	348.817	2663.28	343.453
2663.38	348.817	2663.38	343.447
2663.48	348.809	2663.48	343.441
2663.58	348.805	2663.58	343.436
2663.68	348.805	2663.68	343.43
2663.78	348.798	2663.78	343.424
2663.88	348.786	2663.88	343.418
2663.98	348.778	2663.98	343.412
2664.08	348.776	2664.08	343.406
2664.18	348.776	2664.18	343.4
2664.28	348.768	2664.28	343.394
2664.38	348.764	2664.38	343.389
2664.48	348.757	2664.48	343.383
2664.58	348.755	2664.58	343.377
2664.68	348.747	2664.68	343.371
2664.78	348.746	2664.78	343.365
2664.88	348.737	2664.88	343.359
2664.98	348.729	2664.98	343.353
2665.08	348.725	2665.08	343.347
2665.18	348.718	2665.18	343.342
2665.28	348.716	2665.28	343.336
2665.38	348.716	2665.38	343.33
2665.48	348.708	2665.48	343.324
2665.58	348.706	2665.58	343.318
2665.68	348.706	2665.68	343.312
2665.78	348.698	2665.78	343.306
2665.88	348.694	2665.88	343.3
2665.98	348.696	2665.98	343.295
2666.08	348.688	2666.08	343.289
2666.18	348.686	2666.18	343.283
2666.28	348.678	2666.28	343.277
2666.38	348.667	2666.38	343.271
2666.48	348.667	2666.48	343.265
2666.58	348.659	2666.58	343.259
2666.68	348.655	2666.68	343.254
2666.78	348.647	2666.78	343.248
2666.88	348.645	2666.88	343.242
2666.98	348.637	2666.98	343.236
2667.08	348.635	2667.08	343.23
2667.18	348.628	2667.18	343.224
2667.28	348.626	2667.28	343.218
2667.38	348.626	2667.38	343.213
2667.48	348.616	2667.48	343.207
2667.58	348.615	2667.58	343.201
2667.68	348.598	2667.68	343.195
2667.78	348.596	2667.78	343.189
2667.88	348.596	2667.88	343.183
2667.98	348.589	2667.98	343.177
2668.08	348.587	2668.08	343.172
2668.18	348.577	2668.18	343.166
2668.28	348.575	2668.28	343.16
2668.38	348.557	2668.38	343.154
2668.48	348.555	2668.48	343.148
2668.58	348.555	2668.58	343.142
2668.68	348.548	2668.68	343.136
2668.78	348.546	2668.78	343.131
2668.88	348.538	2668.88	343.125
2668.98	348.526	2668.98	343.119
2669.08	348.518	2669.08	343.113
2669.18	348.516	2669.18	343.107
2669.28	348.516	2669.28	343.101
2669.38	348.509	2669.38	343.096
2669.48	348.507	2669.48	343.09
2669.58	348.507	2669.58	343.084
2669.68	348.487	2669.68	343.078
2669.78	348.485	2669.78	343.072
2669.88	348.485	2669.88	343.066
2669.98	348.477	2669.98	343.061
2670.08	348.475	2670.08	343.055
2670.18	348.468	2670.18	343.049
2670.28	348.467	2670.28	343.043
2670.38	348.458	2670.38	343.037
2670.48	348.456	2670.48	343.031
2670.58	348.446	2670.58	343.026
2670.68	348.438	2670.68	343.02
2670.78	348.436	2670.78	343.014
2670.88	348.428	2670.88	343.008
2670.98	348.427	2670.98	343.002
2671.08	348.415	2671.08	342.996
2671.18	348.407	2671.18	342.991
2671.28	348.405	2671.28	342.985
2671.38	348.405	2671.38	342.979
2671.48	348.397	2671.48	342.973
2671.58	348.395	2671.58	342.967
2671.68	348.387	2671.68	342.961
2671.78	348.387	2671.78	342.956
2671.88	348.378	2671.88	342.95
2671.98	348.376	2671.98	342.944
2672.08	348.376	2672.08	342.938
2672.18	348.368	2672.18	342.932
2672.28	348.366	2672.28	342.927
2672.38	348.358	2672.38	342.921
2672.48	348.356	2672.48	342.915
2672.58	348.348	2672.58	342.909
2672.68	348.344	2672.68	342.903
2672.78	348.337	2672.78	342.898
2672.88	348.335	2672.88	342.892
2672.98	348.325	2672.98	342.886
2673.08	348.317	2673.08	342.88
2673.18	348.317	2673.18	342.874
2673.28	348.309	2673.28	342.868
2673.38	348.307	2673.38	342.863
2673.48	348.317	2673.48	342.857
2673.58	348.307	2673.58	342.851
2673.68	348.305	2673.68	342.845
2673.78	348.298	2673.78	342.839
2673.88	348.296	2673.88	342.834
2673.98	348.288	2673.98	342.828
2674.08	348.286	2674.08	342.822
2674.18	348.278	2674.18	342.816
2674.28	348.276	2674.28	342.81
2674.38	348.274	2674.38	342.805
2674.48	348.266	2674.48	342.799
2674.58	348.266	2674.58	342.793
2674.68	348.259	2674.68	342.787
2674.78	348.257	2674.78	342.781
2674.88	348.239	2674.88	342.776
2674.98	348.247	2674.98	342.77
2675.08	348.239	2675.08	342.764
2675.18	348.235	2675.18	342.758
2675.28	348.235	2675.28	342.753
2675.38	348.227	2675.38	342.747
2675.48	348.225	2675.48	342.741
2675.58	348.208	2675.58	342.735
2675.68	348.206	2675.68	342.729
