Cycle: 14  CDAN-D1043K_X	Cycle: 14  CDAN-D1043K_Y	Fitted Cycle: 14  CDAN-D1043K_X	Fitted Cycle: 14  CDAN-D1043K_Y
1000.78	743.346	1000.78	695.602
1000.88	743.519	1000.88	695.882
1000.98	743.688	1000.98	696.162
1001.08	743.848	1001.08	696.441
1001.18	744.017	1001.18	696.721
1001.28	744.158	1001.28	697.001
1001.38	744.307	1001.38	697.28
1001.48	744.468	1001.48	697.559
1001.58	744.627	1001.58	697.839
1001.68	744.777	1001.68	698.118
1001.78	744.919	1001.78	698.397
1001.88	745.076	1001.88	698.676
1001.98	745.219	1001.98	698.955
1002.08	745.386	1002.08	699.234
1002.18	745.547	1002.18	699.513
1002.28	745.707	1002.28	699.792
1002.38	745.886	1002.38	700.071
1002.48	746.066	1002.48	700.349
1002.58	746.226	1002.58	700.628
1002.68	746.398	1002.68	700.907
1002.78	746.566	1002.78	701.185
1002.88	746.717	1002.88	701.464
1002.98	746.876	1002.98	701.742
1003.08	747.047	1003.08	702.02
1003.18	747.189	1003.18	702.299
1003.28	747.336	1003.28	702.577
1003.38	747.477	1003.38	702.855
1003.48	747.636	1003.48	703.133
1003.58	747.779	1003.58	703.41
1003.68	747.926	1003.68	703.688
1003.78	748.066	1003.78	703.966
1003.88	748.219	1003.88	704.244
1003.98	748.376	1003.98	704.521
1004.08	748.527	1004.08	704.799
1004.18	748.676	1004.18	705.077
1004.28	748.826	1004.28	705.354
1004.38	748.969	1004.38	705.631
1004.48	749.125	1004.48	705.909
1004.58	749.277	1004.58	706.186
1004.68	749.426	1004.68	706.463
1004.78	749.597	1004.78	706.74
1004.88	749.729	1004.88	707.017
1004.98	749.877	1004.98	707.294
1005.08	750.027	1005.08	707.571
1005.18	750.176	1005.18	707.848
1005.28	750.326	1005.28	708.124
1005.38	750.476	1005.38	708.401
1005.48	750.637	1005.48	708.677
1005.58	750.779	1005.58	708.954
1005.68	750.916	1005.68	709.23
1005.78	751.066	1005.78	709.507
1005.88	751.216	1005.88	709.783
1005.98	751.348	1005.98	710.059
1006.08	751.486	1006.08	710.335
1006.18	751.636	1006.18	710.612
1006.28	751.775	1006.28	710.887
1006.38	751.927	1006.38	711.163
1006.48	752.066	1006.48	711.439
1006.58	752.215	1006.58	711.715
1006.68	752.365	1006.68	711.991
1006.78	752.516	1006.78	712.266
1006.88	752.656	1006.88	712.542
1006.98	752.797	1006.98	712.817
1007.08	752.947	1007.08	713.093
1007.18	753.094	1007.18	713.368
1007.28	753.236	1007.28	713.643
1007.38	753.386	1007.38	713.918
1007.48	753.523	1007.48	714.193
1007.58	753.669	1007.58	714.468
1007.68	753.814	1007.68	714.744
1007.78	753.966	1007.78	715.018
1007.88	754.096	1007.88	715.293
1007.98	754.227	1007.98	715.568
1008.08	754.357	1008.08	715.842
1008.18	754.486	1008.18	716.117
1008.28	754.626	1008.28	716.392
1008.38	754.764	1008.38	716.666
1008.48	754.908	1008.48	716.94
1008.58	755.037	1008.58	717.215
1008.68	755.174	1008.68	717.489
1008.78	755.316	1008.78	717.763
1008.88	755.445	1008.88	718.037
1008.98	755.578	1008.98	718.311
1009.08	755.725	1009.08	718.585
1009.18	755.867	1009.18	718.859
1009.28	756.006	1009.28	719.133
1009.38	756.145	1009.38	719.407
1009.48	756.277	1009.48	719.68
1009.58	756.396	1009.58	719.954
1009.68	756.527	1009.68	720.227
1009.78	756.654	1009.78	720.501
1009.88	756.787	1009.88	720.774
1009.98	756.934	1009.98	721.047
1010.08	757.068	1010.08	721.32
1010.18	757.188	1010.18	721.594
1010.28	757.324	1010.28	721.867
1010.38	757.447	1010.38	722.139
1010.48	757.566	1010.48	722.412
1010.58	757.714	1010.58	722.685
1010.68	757.855	1010.68	722.958
1010.78	757.996	1010.78	723.23
1010.88	758.154	1010.88	723.503
1010.98	758.287	1010.98	723.775
1011.08	758.414	1011.08	724.048
1011.18	758.537	1011.18	724.32
1011.28	758.664	1011.28	724.593
1011.38	758.807	1011.38	724.865
1011.48	758.945	1011.48	725.137
1011.58	759.094	1011.58	725.409
1011.68	759.224	1011.68	725.681
1011.78	759.355	1011.78	725.953
1011.88	759.494	1011.88	726.224
1011.98	759.623	1011.98	726.496
1012.08	759.746	1012.08	726.768
1012.18	759.873	1012.18	727.04
1012.28	760.015	1012.28	727.311
1012.38	760.154	1012.38	727.582
1012.48	760.267	1012.48	727.854
1012.58	760.395	1012.58	728.125
1012.68	760.515	1012.68	728.396
1012.78	760.654	1012.78	728.667
1012.88	760.757	1012.88	728.938
1012.98	760.885	1012.98	729.209
1013.08	761.005	1013.08	729.48
1013.18	761.135	1013.18	729.751
1013.28	761.244	1013.28	730.022
1013.38	761.354	1013.38	730.292
1013.48	761.474	1013.48	730.563
1013.58	761.584	1013.58	730.833
1013.68	761.695	1013.68	731.104
1013.78	761.805	1013.78	731.374
1013.88	761.904	1013.88	731.644
1013.98	762.004	1013.98	731.914
1014.08	762.105	1014.08	732.184
1014.18	762.205	1014.18	732.455
1014.28	762.285	1014.28	732.724
1014.38	762.382	1014.38	732.994
1014.48	762.475	1014.48	733.264
1014.58	762.564	1014.58	733.534
1014.68	762.643	1014.68	733.803
1014.78	762.724	1014.78	734.073
1014.88	762.814	1014.88	734.342
1014.98	762.895	1014.98	734.612
1015.08	762.964	1015.08	734.881
1015.18	763.033	1015.18	735.15
1015.28	763.105	1015.28	735.419
1015.38	763.182	1015.38	735.688
1015.48	763.251	1015.48	735.957
1015.58	763.294	1015.58	736.226
1015.68	763.363	1015.68	736.495
1015.78	763.433	1015.78	736.764
1015.88	763.502	1015.88	737.032
1015.98	763.544	1015.98	737.301
1016.08	763.613	1016.08	737.569
1016.18	763.672	1016.18	737.838
1016.28	763.732	1016.28	738.106
1016.38	763.792	1016.38	738.374
1016.48	763.852	1016.48	738.643
1016.58	763.912	1016.58	738.911
1016.68	763.973	1016.68	739.179
1016.78	764.015	1016.78	739.447
1016.88	764.07	1016.88	739.715
1016.98	764.121	1016.98	739.982
1017.08	764.171	1017.08	740.25
1017.18	764.232	1017.18	740.518
1017.28	764.281	1017.28	740.785
1017.38	764.332	1017.38	741.053
1017.48	764.373	1017.48	741.32
1017.58	764.43	1017.58	741.587
1017.68	764.472	1017.68	741.855
1017.78	764.523	1017.78	742.122
1017.88	764.572	1017.88	742.389
1017.98	764.621	1017.98	742.655
1018.08	764.673	1018.08	742.922
1018.18	764.721	1018.18	743.189
1018.28	764.773	1018.28	743.456
1018.38	764.812	1018.38	743.722
1018.48	764.859	1018.48	743.989
1018.58	764.902	1018.58	744.255
1018.68	764.951	1018.68	744.522
1018.78	764.992	1018.78	744.788
1018.88	765.041	1018.88	745.054
1018.98	765.089	1018.98	745.32
1019.08	765.132	1019.08	745.586
1019.18	765.17	1019.18	745.853
1019.28	765.22	1019.28	746.118
1019.38	765.263	1019.38	746.384
1019.48	765.3	1019.48	746.65
1019.58	765.35	1019.58	746.915
1019.68	765.382	1019.68	747.181
1019.78	765.421	1019.78	747.447
1019.88	765.471	1019.88	747.712
1019.98	765.509	1019.98	747.977
1020.08	765.56	1020.08	748.242
1020.18	765.593	1020.18	748.508
1020.28	765.641	1020.28	748.773
1020.38	765.679	1020.38	749.037
1020.48	765.72	1020.48	749.302
1020.58	765.771	1020.58	749.567
1020.68	765.811	1020.68	749.832
1020.78	765.849	1020.78	750.097
1020.88	765.9	1020.88	750.361
1020.98	765.941	1020.98	750.625
1021.08	765.99	1021.08	750.89
1021.18	766.029	1021.18	751.154
1021.28	766.07	1021.28	751.418
1021.38	766.121	1021.38	751.682
1021.48	766.162	1021.48	751.946
1021.58	766.199	1021.58	752.21
1021.68	766.25	1021.68	752.474
1021.78	766.291	1021.78	752.738
1021.88	766.341	1021.88	753.002
1021.98	766.389	1021.98	753.265
1022.08	766.429	1022.08	753.529
1022.18	766.48	1022.18	753.792
1022.28	766.521	1022.28	754.056
1022.38	766.561	1022.38	754.319
1022.48	766.609	1022.48	754.582
1022.58	766.66	1022.58	754.845
1022.68	766.701	1022.68	755.108
1022.78	766.742	1022.78	755.371
1022.88	766.799	1022.88	755.634
1022.98	766.839	1022.98	755.896
1023.08	766.89	1023.08	756.159
1023.18	766.931	1023.18	756.422
1023.28	766.971	1023.28	756.684
1023.38	767.017	1023.38	756.947
1023.48	767.07	1023.48	757.209
1023.58	767.111	1023.58	757.471
1023.68	767.152	1023.68	757.733
1023.78	767.207	1023.78	757.995
1023.88	767.259	1023.88	758.257
1023.98	767.3	1023.98	758.519
1024.08	767.359	1024.08	758.781
1024.18	767.402	1024.18	759.043
1024.28	767.449	1024.28	759.304
1024.38	767.507	1024.38	759.566
1024.48	767.56	1024.48	759.827
1024.58	767.601	1024.58	760.088
1024.68	767.652	1024.68	760.35
1024.78	767.697	1024.78	760.611
1024.88	767.74	1024.88	760.872
1024.98	767.798	1024.98	761.133
1025.08	767.841	1025.08	761.394
1025.18	767.88	1025.18	761.655
1025.28	767.938	1025.28	761.915
1025.38	767.98	1025.38	762.176
1025.48	768.021	1025.48	762.436
1025.58	768.078	1025.58	762.697
1025.68	768.121	1025.68	762.957
1025.78	768.16	1025.78	763.218
1025.88	768.208	1025.88	763.478
1025.98	768.25	1025.98	763.738
1026.08	768.3	1026.08	763.998
1026.18	768.341	1026.18	764.258
1026.28	768.389	1026.28	764.518
1026.38	768.447	1026.38	764.777
1026.48	768.49	1026.48	765.037
1026.58	768.531	1026.58	765.296
1026.68	768.589	1026.68	765.556
1026.78	768.629	1026.78	765.816
1026.88	768.679	1026.88	766.075
1026.98	768.728	1026.98	766.334
1027.08	768.781	1027.08	766.593
1027.18	768.822	1027.18	766.852
1027.28	768.89	1027.28	767.111
1027.38	768.93	1027.38	767.37
1027.48	768.988	1027.48	767.629
1027.58	769.031	1027.58	767.887
1027.68	769.089	1027.68	768.146
1027.78	769.14	1027.78	768.404
1027.88	769.197	1027.88	768.663
1027.98	769.24	1027.98	768.921
1028.08	769.298	1028.08	769.179
1028.18	769.351	1028.18	769.437
1028.28	769.402	1028.28	769.695
1028.38	769.447	1028.38	769.953
1028.48	769.507	1028.48	770.211
1028.58	769.56	1028.58	770.469
1028.68	769.619	1028.68	770.727
1028.78	769.671	1028.78	770.984
1028.88	769.74	1028.88	771.241
1028.98	769.798	1028.98	771.499
1029.08	769.85	1029.08	771.756
1029.18	769.917	1029.18	772.013
1029.28	769.97	1029.28	772.27
1029.38	770.029	1029.38	772.527
1029.48	770.082	1029.48	772.784
1029.58	770.148	1029.58	773.041
1029.68	770.208	1029.68	773.298
1029.78	770.271	1029.78	773.555
1029.88	770.328	1029.88	773.811
1029.98	770.378	1029.98	774.067
1030.08	770.431	1030.08	774.324
1030.18	770.488	1030.18	774.58
1030.28	770.548	1030.28	774.836
1030.38	770.597	1030.38	775.092
1030.48	770.65	1030.48	775.348
1030.58	770.699	1030.58	775.604
1030.68	770.75	1030.68	775.86
1030.78	770.808	1030.78	776.116
1030.88	770.859	1030.88	776.371
1030.98	770.891	1030.98	776.627
1031.08	770.937	1031.08	776.882
1031.18	770.988	1031.18	777.138
1031.28	771.039	1031.28	777.393
1031.38	771.072	1031.38	777.648
1031.48	771.119	1031.48	777.903
1031.58	771.148	1031.58	778.158
1031.68	771.187	1031.68	778.413
1031.78	771.228	1031.78	778.668
1031.88	771.269	1031.88	778.922
1031.98	771.298	1031.98	779.177
1032.08	771.339	1032.08	779.431
1032.18	771.369	1032.18	779.686
1032.28	771.408	1032.28	779.94
1032.38	771.439	1032.38	780.194
1032.48	771.469	1032.48	780.448
1032.58	771.507	1032.58	780.702
1032.68	771.527	1032.68	780.956
1032.78	771.548	1032.78	781.21
1032.88	771.578	1032.88	781.463
1032.98	771.599	1032.98	781.717
1033.08	771.619	1033.08	781.97
1033.18	771.65	1033.18	782.224
1033.28	771.677	1033.28	782.477
1033.38	771.699	1033.38	782.731
1033.48	771.719	1033.48	782.984
1033.58	771.738	1033.58	783.237
1033.68	771.775	1033.68	783.49
1033.78	771.798	1033.78	783.743
1033.88	771.818	1033.88	783.995
1033.98	771.839	1033.98	784.248
1034.08	771.867	1034.08	784.5
1034.18	771.888	1034.18	784.753
1034.28	771.91	1034.28	785.005
1034.38	771.929	1034.38	785.257
1034.48	771.957	1034.48	785.509
1034.58	771.979	1034.58	785.761
1034.68	772.005	1034.68	786.014
1034.78	772.027	1034.78	786.265
1034.88	772.066	1034.88	786.517
1034.98	772.087	1034.98	786.769
1035.08	772.117	1035.08	787.02
1035.18	772.138	1035.18	787.272
1035.28	772.166	1035.28	787.523
1035.38	772.189	1035.38	787.774
1035.48	772.207	1035.48	788.026
1035.58	772.228	1035.58	788.277
1035.68	772.257	1035.68	788.528
1035.78	772.289	1035.78	788.779
1035.88	772.306	1035.88	789.029
1035.98	772.337	1035.98	789.28
1036.08	772.369	1036.08	789.53
1036.18	772.398	1036.18	789.781
1036.28	772.427	1036.28	790.031
1036.38	772.438	1036.38	790.282
1036.48	772.466	1036.48	790.532
1036.58	772.496	1036.58	790.782
1036.68	772.527	1036.68	791.032
1036.78	772.546	1036.78	791.282
1036.88	772.576	1036.88	791.532
1036.98	772.597	1036.98	791.781
1037.08	772.626	1037.08	792.031
1037.18	772.656	1037.18	792.28
1037.28	772.677	1037.28	792.53
1037.38	772.707	1037.38	792.779
1037.48	772.746	1037.48	793.028
1037.58	772.769	1037.58	793.277
1037.68	772.796	1037.68	793.526
1037.78	772.826	1037.78	793.775
1037.88	772.857	1037.88	794.024
1037.98	772.878	1037.98	794.272
1038.08	772.906	1038.08	794.521
1038.18	772.937	1038.18	794.77
1038.28	772.966	1038.28	795.018
1038.38	772.988	1038.38	795.266
1038.48	773.027	1038.48	795.514
1038.58	773.056	1038.58	795.762
1038.68	773.087	1038.68	796.01
1038.78	773.109	1038.78	796.258
1038.88	773.136	1038.88	796.506
1038.98	773.167	1038.98	796.753
1039.08	773.207	1039.08	797.001
1039.18	773.23	1039.18	797.249
1039.28	773.257	1039.28	797.496
1039.38	773.287	1039.38	797.743
1039.48	773.328	1039.48	797.99
1039.58	773.357	1039.58	798.237
1039.68	773.388	1039.68	798.484
1039.78	773.418	1039.78	798.731
1039.88	773.445	1039.88	798.978
1039.98	773.476	1039.98	799.224
1040.08	773.515	1040.08	799.471
1040.18	773.539	1040.18	799.717
1040.28	773.576	1040.28	799.964
1040.38	773.605	1040.38	800.21
1040.48	773.636	1040.48	800.456
1040.58	773.675	1040.58	800.702
1040.68	773.707	1040.68	800.948
1040.78	773.728	1040.78	801.193
1040.88	773.765	1040.88	801.439
1040.98	773.796	1040.98	801.685
1041.08	773.835	1041.08	801.93
1041.18	773.867	1041.18	802.176
1041.28	773.896	1041.28	802.421
1041.38	773.935	1041.38	802.666
1041.48	773.966	1041.48	802.911
1041.58	773.988	1041.58	803.156
1041.68	774.017	1041.68	803.401
1041.78	774.056	1041.78	803.646
1041.88	774.085	1041.88	803.89
1041.98	774.126	1041.98	804.135
1042.08	774.148	1042.08	804.379
1042.18	774.177	1042.18	804.623
1042.28	774.216	1042.28	804.868
1042.38	774.257	1042.38	805.112
1042.48	774.279	1042.48	805.356
1042.58	774.316	1042.58	805.599
1042.68	774.347	1042.68	805.843
1042.78	774.376	1042.78	806.087
1042.88	774.41	1042.88	806.33
1042.98	774.447	1042.98	806.574
1043.08	774.476	1043.08	806.817
1043.18	774.517	1043.18	807.061
1043.28	774.546	1043.28	807.304
1043.38	774.58	1043.38	807.547
1043.48	774.607	1043.48	807.79
1043.58	774.648	1043.58	808.032
1043.68	774.668	1043.68	808.275
1043.78	774.705	1043.78	808.518
1043.88	774.736	1043.88	808.76
1043.98	774.775	1043.98	809.003
1044.08	774.806	1044.08	809.245
1044.18	774.845	1044.18	809.487
1044.28	774.867	1044.28	809.729
1044.38	774.906	1044.38	809.971
1044.48	774.945	1044.48	810.213
1044.58	774.968	1044.58	810.454
1044.68	775.005	1044.68	810.696
1044.78	775.037	1044.78	810.938
1044.88	775.076	1044.88	811.179
1044.98	775.105	1044.98	811.42
1045.08	775.138	1045.08	811.661
1045.18	775.175	1045.18	811.903
1045.28	775.207	1045.28	812.144
1045.38	775.238	1045.38	812.384
1045.48	775.267	1045.48	812.625
1045.58	775.306	1045.58	812.866
1045.68	775.328	1045.68	813.107
1045.78	775.367	1045.78	813.347
1045.88	775.406	1045.88	813.587
1045.98	775.437	1045.98	813.827
1046.08	775.476	1046.08	814.067
1046.18	775.5	1046.18	814.308
1046.28	775.537	1046.28	814.547
1046.38	775.578	1046.38	814.787
1046.48	775.599	1046.48	815.027
1046.58	775.636	1046.58	815.266
1046.68	775.667	1046.68	815.506
1046.78	775.707	1046.78	815.745
1046.88	775.729	1046.88	815.984
1046.98	775.765	1046.98	816.223
1047.08	775.806	1047.08	816.462
1047.18	775.835	1047.18	816.701
1047.28	775.867	1047.28	816.94
1047.38	775.896	1047.38	817.178
1047.48	775.935	1047.48	817.417
1047.58	775.966	1047.58	817.655
1047.68	775.998	1047.68	817.894
1047.78	776.025	1047.78	818.132
1047.88	776.066	1047.88	818.37
1047.98	776.087	1047.98	818.608
1048.08	776.126	1048.08	818.846
1048.18	776.156	1048.18	819.084
1048.28	776.189	1048.28	819.321
1048.38	776.216	1048.38	819.559
1048.48	776.255	1048.48	819.796
1048.58	776.287	1048.58	820.033
1048.68	776.318	1048.68	820.271
1048.78	776.357	1048.78	820.508
1048.88	776.386	1048.88	820.745
1048.98	776.419	1048.98	820.981
1049.08	776.447	1049.08	821.218
1049.18	776.486	1049.18	821.455
1049.28	776.509	1049.28	821.691
1049.38	776.546	1049.38	821.928
1049.48	776.57	1049.48	822.164
1049.58	776.607	1049.58	822.4
1049.68	776.638	1049.68	822.636
1049.78	776.677	1049.78	822.872
1049.88	776.707	1049.88	823.108
1049.98	776.736	1049.98	823.343
1050.08	776.775	1050.08	823.579
1050.18	776.798	1050.18	823.815
1050.28	776.835	1050.28	824.05
1050.38	776.867	1050.38	824.285
1050.48	776.888	1050.48	824.52
1050.58	776.925	1050.58	824.755
1050.68	776.966	1050.68	824.99
1050.78	776.988	1050.78	825.225
1050.88	777.027	1050.88	825.46
1050.98	777.056	1050.98	825.694
1051.08	777.089	1051.08	825.928
1051.18	777.117	1051.18	826.163
1051.28	777.148	1051.28	826.397
1051.38	777.177	1051.38	826.631
1051.48	777.208	1051.48	826.865
1051.58	777.238	1051.58	827.099
1051.68	777.277	1051.68	827.333
1051.78	777.298	1051.78	827.566
1051.88	777.337	1051.88	827.8
1051.98	777.376	1051.98	828.033
1052.08	777.398	1052.08	828.266
1052.18	777.435	1052.18	828.5
1052.28	777.466	1052.28	828.732
1052.38	777.498	1052.38	828.965
1052.48	777.537	1052.48	829.198
1052.58	777.568	1052.58	829.431
1052.68	777.595	1052.68	829.663
1052.78	777.628	1052.78	829.896
1052.88	777.666	1052.88	830.128
1052.98	777.707	1052.98	830.36
1053.08	777.748	1053.08	830.592
1053.18	777.787	1053.18	830.824
1053.28	777.808	1053.28	831.056
1053.38	777.847	1053.38	831.288
1053.48	777.896	1053.48	831.519
1053.58	777.929	1053.58	831.751
1053.68	777.966	1053.68	831.982
1053.78	778.007	1053.78	832.214
1053.88	778.056	1053.88	832.445
1053.98	778.097	1053.98	832.676
1054.08	778.138	1054.08	832.906
1054.18	778.177	1054.18	833.137
1054.28	778.228	1054.28	833.368
1054.38	778.267	1054.38	833.598
1054.48	778.306	1054.48	833.829
1054.58	778.348	1054.58	834.059
1054.68	778.386	1054.68	834.289
1054.78	778.425	1054.78	834.519
1054.88	778.466	1054.88	834.749
1054.98	778.505	1054.98	834.979
1055.08	778.537	1055.08	835.208
1055.18	778.576	1055.18	835.438
1055.28	778.615	1055.28	835.668
1055.38	778.656	1055.38	835.897
1055.48	778.695	1055.48	836.126
1055.58	778.736	1055.58	836.355
1055.68	778.765	1055.68	836.584
1055.78	778.806	1055.78	836.813
1055.88	778.845	1055.88	837.042
1055.98	778.876	1055.98	837.27
1056.08	778.906	1056.08	837.499
1056.18	778.927	1056.18	837.727
1056.28	778.957	1056.28	837.955
1056.38	778.986	1056.38	838.183
