Cycle: 12  CDAN-1073A_X	Cycle: 12  CDAN-1073A_Y	Fitted Cycle: 12  CDAN-1073A_X	Fitted Cycle: 12  CDAN-1073A_Y
2782.48	399.757	2782.48	397.858
2782.58	399.755	2782.58	397.851
2782.68	399.735	2782.68	397.844
2782.78	399.733	2782.78	397.838
2782.88	399.733	2782.88	397.831
2782.98	399.725	2782.98	397.825
2783.08	399.714	2783.08	397.818
2783.18	399.714	2783.18	397.811
2783.28	399.704	2783.28	397.805
2783.38	399.702	2783.38	397.798
2783.48	399.684	2783.48	397.792
2783.58	399.684	2783.58	397.785
2783.68	399.684	2783.68	397.779
2783.78	399.667	2783.78	397.772
2783.88	399.665	2783.88	397.765
2783.98	399.655	2783.98	397.759
2784.08	399.653	2784.08	397.752
2784.18	399.645	2784.18	397.746
2784.28	399.634	2784.28	397.739
2784.38	399.634	2784.38	397.732
2784.48	399.626	2784.48	397.726
2784.58	399.624	2784.58	397.719
2784.68	399.604	2784.68	397.713
2784.78	399.602	2784.78	397.706
2784.88	399.602	2784.88	397.7
2784.98	399.585	2784.98	397.693
2785.08	399.584	2785.08	397.686
2785.18	399.577	2785.18	397.68
2785.28	399.573	2785.28	397.673
2785.38	399.555	2785.38	397.667
2785.48	399.553	2785.48	397.66
2785.58	399.553	2785.58	397.654
2785.68	399.546	2785.68	397.647
2785.78	399.534	2785.78	397.64
2785.88	399.534	2785.88	397.634
2785.98	399.524	2785.98	397.627
2786.08	399.522	2786.08	397.621
2786.18	399.505	2786.18	397.614
2786.28	399.503	2786.28	397.608
2786.38	399.495	2786.38	397.601
2786.48	399.485	2786.48	397.594
2786.58	399.483	2786.58	397.588
2786.68	399.475	2786.68	397.581
2786.78	399.473	2786.78	397.575
2786.88	399.464	2786.88	397.568
2786.98	399.456	2786.98	397.562
2787.08	399.454	2787.08	397.555
2787.18	399.434	2787.18	397.549
2787.28	399.432	2787.28	397.542
2787.38	399.432	2787.38	397.535
2787.48	399.415	2787.48	397.529
2787.58	399.413	2787.58	397.522
2787.68	399.414	2787.68	397.516
2787.78	399.397	2787.78	397.509
2787.88	399.393	2787.88	397.503
2787.98	399.385	2787.98	397.496
2788.08	399.374	2788.08	397.49
2788.18	399.374	2788.18	397.483
2788.28	399.366	2788.28	397.476
2788.38	399.354	2788.38	397.47
2788.48	399.352	2788.48	397.463
2788.58	399.344	2788.58	397.457
2788.68	399.343	2788.68	397.45
2788.78	399.333	2788.78	397.444
2788.88	399.325	2788.88	397.437
2788.98	399.323	2788.98	397.431
2789.08	399.303	2789.08	397.424
2789.18	399.303	2789.18	397.418
2789.28	399.296	2789.28	397.411
2789.38	399.284	2789.38	397.405
2789.48	399.284	2789.48	397.398
2789.58	399.266	2789.58	397.391
2789.68	399.264	2789.68	397.385
2789.78	399.262	2789.78	397.378
2789.88	399.255	2789.88	397.372
2789.98	399.243	2789.98	397.365
2790.08	399.235	2790.08	397.359
2790.18	399.233	2790.18	397.352
2790.28	399.223	2790.28	397.346
2790.38	399.214	2790.38	397.339
2790.48	399.213	2790.48	397.333
2790.58	399.206	2790.58	397.326
2790.68	399.194	2790.68	397.32
2790.78	399.194	2790.78	397.313
2790.88	399.186	2790.88	397.306
2790.98	399.184	2790.98	397.3
2791.08	399.182	2791.08	397.293
2791.18	399.165	2791.18	397.287
2791.28	399.163	2791.28	397.28
2791.38	399.155	2791.38	397.274
2791.48	399.153	2791.48	397.267
2791.58	399.143	2791.58	397.261
2791.68	399.135	2791.68	397.254
2791.78	399.133	2791.78	397.248
2791.88	399.126	2791.88	397.241
2791.98	399.114	2791.98	397.235
2792.08	399.114	2792.08	397.228
2792.18	399.106	2792.18	397.222
2792.28	399.104	2792.28	397.215
2792.38	399.104	2792.38	397.209
2792.48	399.085	2792.48	397.202
2792.58	399.083	2792.58	397.196
2792.68	399.075	2792.68	397.189
2792.78	399.063	2792.78	397.183
2792.88	399.055	2792.88	397.176
2792.98	399.053	2792.98	397.17
2793.08	399.052	2793.08	397.163
2793.18	399.034	2793.18	397.157
2793.28	399.033	2793.28	397.15
2793.38	399.026	2793.38	397.144
2793.48	399.024	2793.48	397.137
2793.58	399.007	2793.58	397.131
2793.68	399.005	2793.68	397.124
2793.78	399.003	2793.78	397.118
2793.88	398.995	2793.88	397.111
2793.98	398.983	2793.98	397.105
2794.08	398.975	2794.08	397.098
2794.18	398.964	2794.18	397.092
2794.28	398.964	2794.28	397.085
2794.38	398.954	2794.38	397.079
2794.48	398.952	2794.48	397.072
2794.58	398.944	2794.58	397.066
2794.68	398.936	2794.68	397.059
2794.78	398.934	2794.78	397.053
2794.88	398.934	2794.88	397.046
2794.98	398.915	2794.98	397.04
2795.08	398.913	2795.08	397.033
2795.18	398.913	2795.18	397.027
2795.28	398.905	2795.28	397.02
2795.38	398.893	2795.38	397.014
2795.48	398.893	2795.48	397.007
2795.58	398.885	2795.58	397.001
2795.68	398.884	2795.68	396.994
2795.78	398.864	2795.78	396.988
2795.88	398.864	2795.88	396.981
2795.98	398.864	2795.98	396.975
2796.08	398.846	2796.08	396.968
2796.18	398.844	2796.18	396.962
2796.28	398.844	2796.28	396.955
2796.38	398.825	2796.38	396.949
2796.48	398.823	2796.48	396.942
2796.58	398.815	2796.58	396.936
2796.68	398.813	2796.68	396.929
2796.78	398.803	2796.78	396.923
2796.88	398.803	2796.88	396.916
2796.98	398.794	2796.98	396.91
2797.08	398.792	2797.08	396.903
2797.18	398.774	2797.18	396.897
2797.28	398.774	2797.28	396.89
2797.38	398.774	2797.38	396.884
2797.48	398.764	2797.48	396.878
2797.58	398.757	2797.58	396.871
2797.68	398.753	2797.68	396.865
2797.78	398.753	2797.78	396.858
2797.88	398.735	2797.88	396.852
2797.98	398.733	2797.98	396.845
2798.08	398.725	2798.08	396.839
2798.18	398.723	2798.18	396.832
2798.28	398.723	2798.28	396.826
2798.38	398.704	2798.38	396.819
2798.48	398.703	2798.48	396.813
2798.58	398.696	2798.58	396.806
2798.68	398.684	2798.68	396.8
2798.78	398.684	2798.78	396.793
2798.88	398.665	2798.88	396.787
2798.98	398.663	2798.98	396.781
2799.08	398.655	2799.08	396.774
2799.18	398.653	2799.18	396.768
2799.28	398.653	2799.28	396.761
2799.38	398.635	2799.38	396.755
2799.48	398.634	2799.48	396.748
2799.58	398.626	2799.58	396.742
2799.68	398.622	2799.68	396.735
2799.78	398.614	2799.78	396.729
2799.88	398.606	2799.88	396.722
2799.98	398.604	2799.98	396.716
2800.08	398.587	2800.08	396.709
2800.18	398.585	2800.18	396.703
2800.28	398.583	2800.28	396.697
2800.38	398.575	2800.38	396.69
2800.48	398.563	2800.48	396.684
2800.58	398.563	2800.58	396.677
2800.68	398.555	2800.68	396.671
2800.78	398.544	2800.78	396.664
2800.88	398.542	2800.88	396.658
2800.98	398.534	2800.98	396.651
2801.08	398.532	2801.08	396.645
2801.18	398.514	2801.18	396.639
2801.28	398.514	2801.28	396.632
2801.38	398.514	2801.38	396.626
2801.48	398.497	2801.48	396.619
2801.58	398.493	2801.58	396.613
2801.68	398.493	2801.68	396.606
2801.78	398.475	2801.78	396.6
2801.88	398.473	2801.88	396.593
2801.98	398.466	2801.98	396.587
2802.08	398.454	2802.08	396.581
2802.18	398.452	2802.18	396.574
2802.28	398.444	2802.28	396.568
2802.38	398.442	2802.38	396.561
2802.48	398.425	2802.48	396.555
2802.58	398.424	2802.58	396.548
2802.68	398.425	2802.68	396.542
2802.78	398.417	2802.78	396.536
2802.88	398.413	2802.88	396.529
2802.98	398.395	2802.98	396.523
2803.08	398.393	2803.08	396.516
2803.18	398.393	2803.18	396.51
2803.28	398.376	2803.28	396.503
2803.38	398.374	2803.38	396.497
2803.48	398.366	2803.48	396.491
2803.58	398.362	2803.58	396.484
2803.68	398.352	2803.68	396.478
2803.78	398.354	2803.78	396.471
2803.88	398.346	2803.88	396.465
2803.98	398.335	2803.98	396.458
2804.08	398.327	2804.08	396.452
2804.18	398.323	2804.18	396.446
2804.28	398.323	2804.28	396.439
2804.38	398.315	2804.38	396.433
2804.48	398.303	2804.48	396.426
2804.58	398.303	2804.58	396.42
2804.68	398.296	2804.68	396.414
2804.78	398.294	2804.78	396.407
2804.88	398.282	2804.88	396.401
2804.98	398.274	2804.98	396.394
2805.08	398.272	2805.08	396.388
2805.18	398.255	2805.18	396.381
2805.28	398.254	2805.28	396.375
2805.38	398.255	2805.38	396.369
2805.48	398.235	2805.48	396.362
2805.58	398.233	2805.58	396.356
2805.68	398.225	2805.68	396.349
2805.78	398.214	2805.78	396.343
2805.88	398.214	2805.88	396.337
2805.98	398.214	2805.98	396.33
2806.08	398.206	2806.08	396.324
2806.18	398.192	2806.18	396.317
2806.28	398.184	2806.28	396.311
2806.38	398.182	2806.38	396.305
2806.48	398.184	2806.48	396.298
2806.58	398.167	2806.58	396.292
2806.68	398.165	2806.68	396.285
2806.78	398.163	2806.78	396.279
2806.88	398.155	2806.88	396.273
2806.98	398.143	2806.98	396.266
2807.08	398.143	2807.08	396.26
2807.18	398.143	2807.18	396.253
2807.28	398.126	2807.28	396.247
2807.38	398.124	2807.38	396.241
2807.48	398.114	2807.48	396.234
2807.58	398.102	2807.58	396.228
2807.68	398.104	2807.68	396.221
2807.78	398.096	2807.78	396.215
2807.88	398.094	2807.88	396.209
2807.98	398.077	2807.98	396.202
2808.08	398.073	2808.08	396.196
2808.18	398.073	2808.18	396.189
2808.28	398.063	2808.28	396.183
2808.38	398.055	2808.38	396.177
2808.48	398.053	2808.48	396.17
2808.58	398.036	2808.58	396.164
2808.68	398.032	2808.68	396.157
2808.78	398.032	2808.78	396.151
2808.88	398.014	2808.88	396.145
2808.98	398.012	2808.98	396.138
2809.08	398.014	2809.08	396.132
2809.18	398.007	2809.18	396.126
2809.28	397.995	2809.28	396.119
2809.38	397.993	2809.38	396.113
2809.48	397.993	2809.48	396.106
2809.58	397.985	2809.58	396.1
2809.68	397.973	2809.68	396.094
2809.78	397.973	2809.78	396.087
2809.88	397.966	2809.88	396.081
2809.98	397.964	2809.98	396.075
2810.08	397.944	2810.08	396.068
2810.18	397.942	2810.18	396.062
2810.28	397.944	2810.28	396.055
2810.38	397.936	2810.38	396.049
2810.48	397.925	2810.48	396.043
2810.58	397.925	2810.58	396.036
2810.68	397.915	2810.68	396.03
2810.78	397.903	2810.78	396.024
2810.88	397.903	2810.88	396.017
2810.98	397.895	2810.98	396.011
2811.08	397.893	2811.08	396.004
2811.18	397.876	2811.18	395.998
2811.28	397.874	2811.28	395.992
2811.38	397.872	2811.38	395.985
2811.48	397.873	2811.48	395.979
2811.58	397.866	2811.58	395.973
2811.68	397.854	2811.68	395.966
2811.78	397.846	2811.78	395.96
2811.88	397.844	2811.88	395.954
2811.98	397.844	2811.98	395.947
2812.08	397.825	2812.08	395.941
2812.18	397.823	2812.18	395.934
2812.28	397.813	2812.28	395.928
2812.38	397.805	2812.38	395.922
2812.48	397.803	2812.48	395.915
2812.58	397.792	2812.58	395.909
2812.68	397.784	2812.68	395.903
2812.78	397.782	2812.78	395.896
2812.88	397.783	2812.88	395.89
2812.98	397.776	2812.98	395.884
2813.08	397.764	2813.08	395.877
2813.18	397.764	2813.18	395.871
2813.28	397.757	2813.28	395.865
2813.38	397.753	2813.38	395.858
2813.48	397.743	2813.48	395.852
2813.58	397.735	2813.58	395.846
2813.68	397.733	2813.68	395.839
2813.78	397.723	2813.78	395.833
2813.88	397.716	2813.88	395.827
2813.98	397.712	2813.98	395.82
2814.08	397.713	2814.08	395.814
2814.18	397.696	2814.18	395.807
2814.28	397.694	2814.28	395.801
2814.38	397.694	2814.38	395.795
2814.48	397.677	2814.48	395.788
2814.58	397.673	2814.58	395.782
2814.68	397.673	2814.68	395.776
2814.78	397.665	2814.78	395.769
2814.88	397.653	2814.88	395.763
2814.98	397.653	2814.98	395.757
2815.08	397.645	2815.08	395.75
2815.18	397.643	2815.18	395.744
2815.28	397.645	2815.28	395.738
2815.38	397.626	2815.38	395.731
2815.48	397.624	2815.48	395.725
2815.58	397.616	2815.58	395.719
2815.68	397.614	2815.68	395.712
2815.78	397.604	2815.78	395.706
2815.88	397.596	2815.88	395.7
2815.98	397.593	2815.98	395.693
2816.08	397.593	2816.08	395.687
2816.18	397.575	2816.18	395.681
2816.28	397.573	2816.28	395.674
2816.38	397.573	2816.38	395.668
2816.48	397.555	2816.48	395.662
2816.58	397.552	2816.58	395.656
2816.68	397.553	2816.68	395.649
2816.78	397.536	2816.78	395.643
2816.88	397.534	2816.88	395.637
2816.98	397.526	2816.98	395.63
2817.08	397.524	2817.08	395.624
2817.18	397.514	2817.18	395.618
2817.28	397.505	2817.28	395.611
2817.38	397.503	2817.38	395.605
2817.48	397.503	2817.48	395.599
2817.58	397.485	2817.58	395.592
2817.68	397.483	2817.68	395.586
2817.78	397.483	2817.78	395.58
2817.88	397.475	2817.88	395.573
2817.98	397.463	2817.98	395.567
2818.08	397.456	2818.08	395.561
2818.18	397.454	2818.18	395.554
2818.28	397.446	2818.28	395.548
2818.38	397.434	2818.38	395.542
2818.48	397.434	2818.48	395.535
2818.58	397.425	2818.58	395.529
2818.68	397.423	2818.68	395.523
2818.78	397.413	2818.78	395.517
2818.88	397.405	2818.88	395.51
2818.98	397.403	2818.98	395.504
2819.08	397.393	2819.08	395.498
2819.18	397.385	2819.18	395.491
2819.28	397.383	2819.28	395.485
2819.38	397.376	2819.38	395.479
2819.48	397.374	2819.48	395.472
2819.58	397.366	2819.58	395.466
2819.68	397.354	2819.68	395.46
2819.78	397.354	2819.78	395.454
2819.88	397.346	2819.88	395.447
2819.98	397.343	2819.98	395.441
2820.08	397.333	2820.08	395.435
2820.18	397.325	2820.18	395.428
2820.28	397.323	2820.28	395.422
2820.38	397.305	2820.38	395.416
2820.48	397.303	2820.48	395.409
2820.58	397.302	2820.58	395.403
2820.68	397.294	2820.68	395.397
2820.78	397.283	2820.78	395.391
2820.88	397.276	2820.88	395.384
2820.98	397.274	2820.98	395.378
2821.08	397.274	2821.08	395.372
2821.18	397.257	2821.18	395.365
2821.28	397.253	2821.28	395.359
2821.38	397.245	2821.38	395.353
2821.48	397.233	2821.48	395.347
2821.58	397.233	2821.58	395.34
2821.68	397.225	2821.68	395.334
2821.78	397.214	2821.78	395.328
2821.88	397.212	2821.88	395.321
2821.98	397.204	2821.98	395.315
2822.08	397.203	2822.08	395.309
2822.18	397.186	2822.18	395.303
2822.28	397.184	2822.28	395.296
2822.38	397.184	2822.38	395.29
2822.48	397.173	2822.48	395.284
2822.58	397.165	2822.58	395.278
2822.68	397.163	2822.68	395.271
2822.78	397.155	2822.78	395.265
2822.88	397.143	2822.88	395.259
2822.98	397.143	2822.98	395.252
2823.08	397.135	2823.08	395.246
2823.18	397.122	2823.18	395.24
2823.28	397.123	2823.28	395.234
2823.38	397.116	2823.38	395.227
2823.48	397.114	2823.48	395.221
2823.58	397.096	2823.58	395.215
2823.68	397.094	2823.68	395.209
2823.78	397.094	2823.78	395.202
2823.88	397.085	2823.88	395.196
2823.98	397.073	2823.98	395.19
2824.08	397.073	2824.08	395.183
2824.18	397.065	2824.18	395.177
2824.28	397.053	2824.28	395.171
2824.38	397.046	2824.38	395.165
2824.48	397.042	2824.48	395.158
2824.58	397.042	2824.58	395.152
2824.68	397.024	2824.68	395.146
2824.78	397.024	2824.78	395.14
2824.88	397.014	2824.88	395.133
2824.98	397.007	2824.98	395.127
2825.08	397.005	2825.08	395.121
2825.18	397.003	2825.18	395.115
2825.28	396.985	2825.28	395.108
2825.38	396.983	2825.38	395.102
2825.48	396.983	2825.48	395.096
2825.58	396.966	2825.58	395.09
2825.68	396.964	2825.68	395.083
2825.78	396.954	2825.78	395.077
2825.88	396.952	2825.88	395.071
2825.98	396.953	2825.98	395.065
2826.08	396.936	2826.08	395.058
2826.18	396.934	2826.18	395.052
2826.28	396.934	2826.28	395.046
2826.38	396.927	2826.38	395.04
2826.48	396.923	2826.48	395.033
2826.58	396.913	2826.58	395.027
2826.68	396.905	2826.68	395.021
2826.78	396.903	2826.78	395.015
2826.88	396.895	2826.88	395.008
2826.98	396.893	2826.98	395.002
2827.08	396.884	2827.08	394.996
2827.18	396.874	2827.18	394.99
2827.28	396.873	2827.28	394.983
2827.38	396.874	2827.38	394.977
2827.48	396.866	2827.48	394.971
2827.58	396.854	2827.58	394.965
2827.68	396.846	2827.68	394.958
2827.78	396.844	2827.78	394.952
2827.88	396.843	2827.88	394.946
2827.98	396.835	2827.98	394.94
2828.08	396.833	2828.08	394.933
2828.18	396.823	2828.18	394.927
2828.28	396.815	2828.28	394.921
2828.38	396.813	2828.38	394.915
2828.48	396.813	2828.48	394.909
2828.58	396.803	2828.58	394.902
2828.68	396.803	2828.68	394.896
2828.78	396.786	2828.78	394.89
2828.88	396.784	2828.88	394.884
2828.98	396.784	2828.98	394.877
2829.08	396.776	2829.08	394.871
2829.18	396.774	2829.18	394.865
2829.28	396.762	2829.28	394.859
2829.38	396.755	2829.38	394.852
2829.48	396.753	2829.48	394.846
2829.58	396.753	2829.58	394.84
2829.68	396.735	2829.68	394.834
2829.78	396.733	2829.78	394.828
2829.88	396.725	2829.88	394.821
2829.98	396.723	2829.98	394.815
2830.08	396.706	2830.08	394.809
2830.18	396.704	2830.18	394.803
2830.28	396.704	2830.28	394.796
2830.38	396.694	2830.38	394.79
2830.48	396.686	2830.48	394.784
2830.58	396.682	2830.58	394.778
2830.68	396.682	2830.68	394.772
2830.78	396.675	2830.78	394.765
2830.88	396.663	2830.88	394.759
2830.98	396.663	2830.98	394.753
2831.08	396.655	2831.08	394.747
2831.18	396.645	2831.18	394.741
2831.28	396.635	2831.28	394.734
2831.38	396.634	2831.38	394.728
2831.48	396.634	2831.48	394.722
2831.58	396.626	2831.58	394.716
2831.68	396.614	2831.68	394.709
2831.78	396.614	2831.78	394.703
2831.88	396.606	2831.88	394.697
2831.98	396.602	2831.98	394.691
2832.08	396.602	2832.08	394.685
2832.18	396.594	2832.18	394.678
2832.28	396.583	2832.28	394.672
2832.38	396.583	2832.38	394.666
2832.48	396.575	2832.48	394.66
2832.58	396.574	2832.58	394.654
2832.68	396.565	2832.68	394.647
2832.78	396.563	2832.78	394.641
2832.88	396.555	2832.88	394.635
2832.98	396.553	2832.98	394.629
2833.08	396.544	2833.08	394.623
2833.18	396.536	2833.18	394.616
2833.28	396.534	2833.28	394.61
2833.38	396.534	2833.38	394.604
2833.48	396.514	2833.48	394.598
2833.58	396.512	2833.58	394.592
2833.68	396.505	2833.68	394.586
2833.78	396.503	2833.78	394.579
2833.88	396.495	2833.88	394.573
2833.98	396.485	2833.98	394.567
2834.08	396.475	2834.08	394.561
2834.18	396.473	2834.18	394.555
2834.28	396.464	2834.28	394.548
2834.38	396.456	2834.38	394.542
2834.48	396.454	2834.48	394.536
2834.58	396.454	2834.58	394.53
2834.68	396.446	2834.68	394.524
2834.78	396.442	2834.78	394.517
2834.88	396.432	2834.88	394.511
2834.98	396.425	2834.98	394.505
2835.08	396.423	2835.08	394.499
2835.18	396.415	2835.18	394.493
2835.28	396.405	2835.28	394.487
2835.38	396.397	2835.38	394.48
2835.48	396.393	2835.48	394.474
2835.58	396.384	2835.58	394.468
2835.68	396.376	2835.68	394.462
2835.78	396.374	2835.78	394.456
2835.88	396.356	2835.88	394.449
2835.98	396.354	2835.98	394.443
2836.08	396.352	2836.08	394.437
2836.18	396.344	2836.18	394.431
2836.28	396.333	2836.28	394.425
2836.38	396.325	2836.38	394.419
2836.48	396.323	2836.48	394.412
2836.58	396.313	2836.58	394.406
2836.68	396.303	2836.68	394.4
2836.78	396.303	2836.78	394.394
2836.88	396.296	2836.88	394.388
2836.98	396.284	2836.98	394.382
2837.08	396.284	2837.08	394.375
2837.18	396.276	2837.18	394.369
2837.28	396.264	2837.28	394.363
2837.38	396.255	2837.38	394.357
2837.48	396.253	2837.48	394.351
2837.58	396.253	2837.58	394.345
2837.68	396.235	2837.68	394.338
2837.78	396.233	2837.78	394.332
2837.88	396.233	2837.88	394.326
2837.98	396.214	2837.98	394.32
2838.08	396.213	2838.08	394.314
2838.18	396.206	2838.18	394.308
2838.28	396.194	2838.28	394.301
2838.38	396.186	2838.38	394.295
2838.48	396.184	2838.48	394.289
2838.58	396.173	2838.58	394.283
2838.68	396.165	2838.68	394.277
2838.78	396.163	2838.78	394.271
2838.88	396.163	2838.88	394.265
2838.98	396.155	2838.98	394.258
2839.08	396.143	2839.08	394.252
2839.18	396.143	2839.18	394.246
2839.28	396.135	2839.28	394.24
2839.38	396.133	2839.38	394.234
2839.48	396.116	2839.48	394.228
2839.58	396.114	2839.58	394.222
2839.68	396.106	2839.68	394.215
2839.78	396.104	2839.78	394.209
2839.88	396.094	2839.88	394.203
2839.98	396.085	2839.98	394.197
2840.08	396.083	2840.08	394.191
2840.18	396.083	2840.18	394.185
2840.28	396.075	2840.28	394.179
2840.38	396.073	2840.38	394.172
2840.48	396.055	2840.48	394.166
2840.58	396.053	2840.58	394.16
2840.68	396.052	2840.68	394.154
2840.78	396.044	2840.78	394.148
2840.88	396.043	2840.88	394.142
2840.98	396.036	2840.98	394.136
2841.08	396.024	2841.08	394.129
2841.18	396.016	2841.18	394.123
2841.28	396.014	2841.28	394.117
2841.38	396.014	2841.38	394.111
2841.48	396.005	2841.48	394.105
2841.58	395.993	2841.58	394.099
2841.68	395.985	2841.68	394.093
2841.78	395.983	2841.78	394.086
2841.88	395.975	2841.88	394.08
2841.98	395.964	2841.98	394.074
2842.08	395.954	2842.08	394.068
2842.18	395.952	2842.18	394.062
2842.28	395.944	2842.28	394.056
2842.38	395.944	2842.38	394.05
2842.48	395.936	2842.48	394.044
2842.58	395.925	2842.58	394.037
2842.68	395.917	2842.68	394.031
2842.78	395.913	2842.78	394.025
2842.88	395.903	2842.88	394.019
2842.98	395.895	2842.98	394.013
2843.08	395.893	2843.08	394.007
2843.18	395.893	2843.18	394.001
2843.28	395.885	2843.28	393.995
2843.38	395.874	2843.38	393.988
2843.48	395.864	2843.48	393.982
2843.58	395.862	2843.58	393.976
2843.68	395.864	2843.68	393.97
2843.78	395.856	2843.78	393.964
2843.88	395.854	2843.88	393.958
2843.98	395.837	2843.98	393.952
2844.08	395.835	2844.08	393.946
2844.18	395.833	2844.18	393.94
2844.28	395.825	2844.28	393.933
2844.38	395.823	2844.38	393.927
2844.48	395.815	2844.48	393.921
2844.58	395.813	2844.58	393.915
2844.68	395.803	2844.68	393.909
2844.78	395.796	2844.78	393.903
2844.88	395.792	2844.88	393.897
2844.98	395.792	2844.98	393.891
2845.08	395.774	2845.08	393.885
2845.18	395.774	2845.18	393.878
2845.28	395.766	2845.28	393.872
2845.38	395.764	2845.38	393.866
2845.48	395.755	2845.48	393.86
2845.58	395.757	2845.58	393.854
2845.68	395.753	2845.68	393.848
2845.78	395.735	2845.78	393.842
2845.88	395.733	2845.88	393.836
2845.98	395.733	2845.98	393.83
2846.08	395.725	2846.08	393.824
2846.18	395.723	2846.18	393.817
2846.28	395.716	2846.28	393.811
2846.38	395.702	2846.38	393.805
2846.48	395.694	2846.48	393.799
2846.58	395.694	2846.58	393.793
2846.68	395.694	2846.68	393.787
2846.78	395.686	2846.78	393.781
2846.88	395.684	2846.88	393.775
2846.98	395.677	2846.98	393.769
2847.08	395.673	2847.08	393.763
2847.18	395.655	2847.18	393.757
2847.28	395.653	2847.28	393.75
2847.38	395.653	2847.38	393.744
2847.48	395.645	2847.48	393.738
2847.58	395.643	2847.58	393.732
2847.68	395.635	2847.68	393.726
2847.78	395.634	2847.78	393.72
2847.88	395.624	2847.88	393.714
2847.98	395.614	2847.98	393.708
2848.08	395.606	2848.08	393.702
2848.18	395.604	2848.18	393.696
2848.28	395.596	2848.28	393.69
2848.38	395.594	2848.38	393.684
2848.48	395.587	2848.48	393.677
2848.58	395.573	2848.58	393.671
2848.68	395.565	2848.68	393.665
2848.78	395.563	2848.78	393.659
2848.88	395.555	2848.88	393.653
2848.98	395.544	2848.98	393.647
2849.08	395.536	2849.08	393.641
2849.18	395.532	2849.18	393.635
2849.28	395.532	2849.28	393.629
2849.38	395.514	2849.38	393.623
2849.48	395.512	2849.48	393.617
2849.58	395.505	2849.58	393.611
2849.68	395.504	2849.68	393.605
2849.78	395.487	2849.78	393.598
2849.88	395.495	2849.88	393.592
2849.98	395.485	2849.98	393.586
2850.08	395.473	2850.08	393.58
2850.18	395.466	2850.18	393.574
2850.28	395.464	2850.28	393.568
2850.38	395.454	2850.38	393.562
2850.48	395.446	2850.48	393.556
2850.58	395.442	2850.58	393.55
2850.68	395.434	2850.68	393.544
2850.78	395.432	2850.78	393.538
2850.88	395.415	2850.88	393.532
2850.98	395.413	2850.98	393.526
2851.08	395.405	2851.08	393.52
2851.18	395.405	2851.18	393.514
2851.28	395.403	2851.28	393.507
2851.38	395.385	2851.38	393.501
2851.48	395.384	2851.48	393.495
2851.58	395.376	2851.58	393.489
2851.68	395.374	2851.68	393.483
2851.78	395.366	2851.78	393.477
2851.88	395.354	2851.88	393.471
2851.98	395.352	2851.98	393.465
2852.08	395.344	2852.08	393.459
2852.18	395.343	2852.18	393.453
2852.28	395.333	2852.28	393.447
2852.38	395.325	2852.38	393.441
2852.48	395.324	2852.48	393.435
2852.58	395.317	2852.58	393.429
2852.68	395.313	2852.68	393.423
2852.78	395.313	2852.78	393.417
2852.88	395.296	2852.88	393.411
2852.98	395.294	2852.98	393.405
2853.08	395.294	2853.08	393.399
2853.18	395.286	2853.18	393.393
2853.28	395.272	2853.28	393.386
2853.38	395.272	2853.38	393.38
2853.48	395.264	2853.48	393.374
2853.58	395.262	2853.58	393.368
2853.68	395.262	2853.68	393.362
2853.78	395.245	2853.78	393.356
2853.88	395.244	2853.88	393.35
2853.98	395.237	2853.98	393.344
2854.08	395.233	2854.08	393.338
2854.18	395.225	2854.18	393.332
2854.28	395.214	2854.28	393.326
2854.38	395.206	2854.38	393.32
2854.48	395.204	2854.48	393.314
2854.58	395.194	2854.58	393.308
2854.68	395.184	2854.68	393.302
2854.78	395.182	2854.78	393.296
2854.88	395.175	2854.88	393.29
2854.98	395.163	2854.98	393.284
2855.08	395.163	2855.08	393.278
2855.18	395.155	2855.18	393.272
2855.28	395.155	2855.28	393.266
2855.38	395.145	2855.38	393.26
2855.48	395.143	2855.48	393.254
2855.58	395.134	2855.58	393.248
2855.68	395.126	2855.68	393.242
2855.78	395.124	2855.78	393.236
2855.88	395.114	2855.88	393.23
2855.98	395.106	2855.98	393.224
2856.08	395.102	2856.08	393.218
2856.18	395.102	2856.18	393.211
2856.28	395.085	2856.28	393.205
2856.38	395.083	2856.38	393.199
2856.48	395.075	2856.48	393.193
2856.58	395.065	2856.58	393.187
2856.68	395.055	2856.68	393.181
2856.78	395.053	2856.78	393.175
2856.88	395.044	2856.88	393.169
2856.98	395.036	2856.98	393.163
2857.08	395.034	2857.08	393.157
2857.18	395.016	2857.18	393.151
2857.28	395.012	2857.28	393.145
2857.38	395.012	2857.38	393.139
2857.48	394.995	2857.48	393.133
2857.58	394.993	2857.58	393.127
2857.68	394.993	2857.68	393.121
2857.78	394.975	2857.78	393.115
2857.88	394.973	2857.88	393.109
2857.98	394.964	2857.98	393.103
2858.08	394.954	2858.08	393.097
2858.18	394.944	2858.18	393.091
2858.28	394.944	2858.28	393.085
2858.38	394.936	2858.38	393.079
2858.48	394.925	2858.48	393.073
2858.58	394.923	2858.58	393.067
2858.68	394.915	2858.68	393.061
2858.78	394.913	2858.78	393.055
2858.88	394.905	2858.88	393.049
2858.98	394.893	2858.98	393.043
2859.08	394.893	2859.08	393.037
2859.18	394.885	2859.18	393.031
2859.28	394.882	2859.28	393.025
2859.38	394.874	2859.38	393.019
2859.48	394.864	2859.48	393.013
2859.58	394.864	2859.58	393.007
2859.68	394.856	2859.68	393.001
