Cycle: 15  CDAN-D1080A_X	Cycle: 15  CDAN-D1080A_Y	Fitted Cycle: 15  CDAN-D1080A_X	Fitted Cycle: 15  CDAN-D1080A_Y
1143.68	223.777	1143.68	258.083
1143.78	223.684	1143.78	258.08
1143.88	223.596	1143.88	258.078
1143.98	223.489	1143.98	258.075
1144.08	223.385	1144.08	258.073
1144.18	223.293	1144.18	258.07
1144.28	223.205	1144.28	258.068
1144.38	223.133	1144.38	258.065
1144.48	223.047	1144.48	258.063
1144.58	223.006	1144.58	258.061
1144.68	222.965	1144.68	258.058
1144.78	222.98	1144.78	258.056
1144.88	222.994	1144.88	258.053
1144.98	223.023	1144.98	258.051
1145.08	223.132	1145.08	258.048
1145.18	223.341	1145.18	258.046
1145.28	223.406	1145.28	258.043
1145.38	223.347	1145.38	258.041
1145.48	224.967	1145.48	258.038
1145.58	233.685	1145.58	258.036
1145.68	244.742	1145.68	258.033
1145.78	245.626	1145.78	258.031
1145.88	246.449	1145.88	357.396
1145.98	243.715	1145.98	357.575
1146.08	238.728	1146.08	357.754
1146.18	237.019	1146.18	357.934
1146.28	237.39	1146.28	358.113
1146.38	239.25	1146.38	358.292
1146.48	241.553	1146.48	358.471
1146.58	243.957	1146.58	358.651
1146.68	246.636	1146.68	358.83
1146.78	249.396	1146.78	359.009
1146.88	252.024	1146.88	359.188
1146.98	254.42	1146.98	359.367
1147.08	256.873	1147.08	359.546
1147.18	259.113	1147.18	359.725
1147.28	261.288	1147.28	359.904
1147.38	263.271	1147.38	360.084
1147.48	265.371	1147.48	360.263
1147.58	267.22	1147.58	360.442
1147.68	268.96	1147.68	360.621
1147.78	270.533	1147.78	360.799
1147.88	272.316	1147.88	360.979
1147.98	274.027	1147.98	361.157
1148.08	275.494	1148.08	361.336
1148.18	276.951	1148.18	361.515
1148.28	278.46	1148.28	361.694
1148.38	279.894	1148.38	361.873
1148.48	281.36	1148.48	362.052
1148.58	282.735	1148.58	362.23
1148.68	284.109	1148.68	362.409
1148.78	285.471	1148.78	362.588
1148.88	286.804	1148.88	362.767
1148.98	288.111	1148.98	362.945
1149.08	289.359	1149.08	363.124
1149.18	290.547	1149.18	363.302
1149.28	291.763	1149.28	363.481
1149.38	292.982	1149.38	363.66
1149.48	294.228	1149.48	363.838
1149.58	295.39	1149.58	364.017
1149.68	296.457	1149.68	364.195
1149.78	297.544	1149.78	364.374
1149.88	298.649	1149.88	364.552
1149.98	299.726	1149.98	364.731
1150.08	300.823	1150.08	364.909
1150.18	301.915	1150.18	365.087
1150.28	302.929	1150.28	365.266
1150.38	303.93	1150.38	365.444
1150.48	304.95	1150.48	365.623
1150.58	305.967	1150.58	365.801
1150.68	306.992	1150.68	365.979
1150.78	307.956	1150.78	366.157
1150.88	308.943	1150.88	366.336
1150.98	309.94	1150.98	366.514
1151.08	310.885	1151.08	366.692
1151.18	311.844	1151.18	366.87
1151.28	312.734	1151.28	367.048
1151.38	313.635	1151.38	367.227
1151.48	314.509	1151.48	367.405
1151.58	315.438	1151.58	367.583
1151.68	316.308	1151.68	367.761
1151.78	317.166	1151.78	367.939
1151.88	318.033	1151.88	368.117
1151.98	318.912	1151.98	368.295
1152.08	319.757	1152.08	368.473
1152.18	320.628	1152.18	368.651
1152.28	321.447	1152.28	368.829
1152.38	322.271	1152.38	369.007
1152.48	323.082	1152.48	369.185
1152.58	323.931	1152.58	369.363
1152.68	324.767	1152.68	369.54
1152.78	325.529	1152.78	369.718
1152.88	326.355	1152.88	369.896
1152.98	327.203	1152.98	370.074
1153.08	327.974	1153.08	370.252
1153.18	328.703	1153.18	370.429
1153.28	329.451	1153.28	370.607
1153.38	330.197	1153.38	370.785
1153.48	330.949	1153.48	370.962
1153.58	331.696	1153.58	371.14
1153.68	332.447	1153.68	371.318
1153.78	333.185	1153.78	371.495
1153.88	333.923	1153.88	371.673
1153.98	334.659	1153.98	371.85
1154.08	335.404	1154.08	372.028
1154.18	336.091	1154.18	372.205
1154.28	336.798	1154.28	372.383
1154.38	337.501	1154.38	372.56
1154.48	338.19	1154.48	372.738
1154.58	338.886	1154.58	372.915
1154.68	339.567	1154.68	373.092
1154.78	340.245	1154.78	373.27
1154.88	340.925	1154.88	373.447
1154.98	341.587	1154.98	373.625
1155.08	342.253	1155.08	373.802
1155.18	342.921	1155.18	373.979
1155.28	343.601	1155.28	374.156
1155.38	344.259	1155.38	374.334
1155.48	344.917	1155.48	374.511
1155.58	345.556	1155.58	374.688
1155.68	346.188	1155.68	374.865
1155.78	346.81	1155.78	375.042
1155.88	347.448	1155.88	375.219
1155.98	348.058	1155.98	375.397
1156.08	348.674	1156.08	375.574
1156.18	349.311	1156.18	375.751
1156.28	349.915	1156.28	375.928
1156.38	350.504	1156.38	376.105
1156.48	351.103	1156.48	376.282
1156.58	351.711	1156.58	376.459
1156.68	352.323	1156.68	376.635
1156.78	352.928	1156.78	376.812
1156.88	353.54	1156.88	376.989
1156.98	354.129	1156.98	377.166
1157.08	354.727	1157.08	377.343
1157.18	355.327	1157.18	377.52
1157.28	355.889	1157.28	377.696
1157.38	356.475	1157.38	377.873
1157.48	357.057	1157.48	378.05
1157.58	357.625	1157.58	378.227
1157.68	358.184	1157.68	378.403
1157.78	358.756	1157.78	378.58
1157.88	359.297	1157.88	378.757
1157.98	359.862	1157.98	378.933
1158.08	360.422	1158.08	379.11
1158.18	360.973	1158.18	379.287
1158.28	361.514	1158.28	379.463
1158.38	362.053	1158.38	379.64
1158.48	362.6	1158.48	379.816
1158.58	363.141	1158.58	379.993
1158.68	363.689	1158.68	380.169
1158.78	364.225	1158.78	380.345
1158.88	364.748	1158.88	380.522
1158.98	365.279	1158.98	380.698
1159.08	365.79	1159.08	380.875
1159.18	366.299	1159.18	381.051
1159.28	366.809	1159.28	381.227
1159.38	367.326	1159.38	381.404
1159.48	367.83	1159.48	381.58
1159.58	368.329	1159.58	381.756
1159.68	368.834	1159.68	381.932
1159.78	369.338	1159.78	382.109
1159.88	369.827	1159.88	382.285
1159.98	370.307	1159.98	382.461
1160.08	370.793	1160.08	382.637
1160.18	371.285	1160.18	382.813
1160.28	371.764	1160.28	382.989
1160.38	372.262	1160.38	383.165
1160.48	372.734	1160.48	383.341
1160.58	373.211	1160.58	383.517
1160.68	373.689	1160.68	383.693
1160.78	374.17	1160.78	383.869
1160.88	374.623	1160.88	384.045
1160.98	375.1	1160.98	384.221
1161.08	375.58	1161.08	384.397
1161.18	376.043	1161.18	384.573
1161.28	376.51	1161.28	384.749
1161.38	376.988	1161.38	384.925
1161.48	377.439	1161.48	385.101
1161.58	377.906	1161.58	385.276
1161.68	378.361	1161.68	385.452
1161.78	378.801	1161.78	385.628
1161.88	379.24	1161.88	385.804
1161.98	379.705	1161.98	385.979
1162.08	380.138	1162.08	386.155
1162.18	380.576	1162.18	386.331
1162.28	381.023	1162.28	386.506
1162.38	381.445	1162.38	386.682
1162.48	381.859	1162.48	386.857
1162.58	382.297	1162.58	387.033
1162.68	382.719	1162.68	387.208
1162.78	383.145	1162.78	387.384
1162.88	383.595	1162.88	387.559
1162.98	384.016	1162.98	387.735
1163.08	384.436	1163.08	387.91
1163.18	384.865	1163.18	388.086
1163.28	385.293	1163.28	388.261
1163.38	385.697	1163.38	388.436
1163.48	386.113	1163.48	388.612
1163.58	386.525	1163.58	388.787
1163.68	386.936	1163.68	388.962
1163.78	387.332	1163.78	389.137
1163.88	387.724	1163.88	389.313
1163.98	388.113	1163.98	389.488
1164.08	388.531	1164.08	389.663
1164.18	388.922	1164.18	389.838
1164.28	389.32	1164.28	390.013
1164.38	389.693	1164.38	390.189
1164.48	390.082	1164.48	390.364
1164.58	390.474	1164.58	390.539
1164.68	390.871	1164.68	390.714
1164.78	391.253	1164.78	390.889
1164.88	391.66	1164.88	391.064
1164.98	392.042	1164.98	391.239
1165.08	392.42	1165.08	391.414
1165.18	392.8	1165.18	391.589
1165.28	393.173	1165.28	391.764
1165.38	393.541	1165.38	391.939
1165.48	393.929	1165.48	392.113
1165.58	394.3	1165.58	392.288
1165.68	394.678	1165.68	392.463
1165.78	395.042	1165.78	392.638
1165.88	395.41	1165.88	392.813
1165.98	395.777	1165.98	392.987
1166.08	396.139	1166.08	393.162
1166.18	396.507	1166.18	393.337
1166.28	396.869	1166.28	393.511
1166.38	397.248	1166.38	393.686
1166.48	397.619	1166.48	393.861
1166.58	397.953	1166.58	394.035
1166.68	398.316	1166.68	394.21
1166.78	398.669	1166.78	394.384
1166.88	399.037	1166.88	394.559
1166.98	399.379	1166.98	394.733
1167.08	399.728	1167.08	394.908
1167.18	400.066	1167.18	395.082
1167.28	400.41	1167.28	395.257
1167.38	400.738	1167.38	395.431
1167.48	401.06	1167.48	395.605
1167.58	401.386	1167.58	395.78
1167.68	401.726	1167.68	395.954
1167.78	402.048	1167.78	396.128
1167.88	402.376	1167.88	396.303
1167.98	402.717	1167.98	396.477
1168.08	403.039	1168.08	396.651
1168.18	403.365	1168.18	396.825
1168.28	403.703	1168.28	396.999
1168.38	404.042	1168.38	397.174
1168.48	404.384	1168.48	397.348
1168.58	404.734	1168.58	397.522
1168.68	405.076	1168.68	397.696
1168.78	405.404	1168.78	397.87
1168.88	405.746	1168.88	398.044
1168.98	406.066	1168.98	398.218
1169.08	406.373	1169.08	398.392
1169.18	406.703	1169.18	398.566
1169.28	407.025	1169.28	398.74
1169.38	407.355	1169.38	398.914
1169.48	407.664	1169.48	399.088
1169.58	407.974	1169.58	399.262
1169.68	408.275	1169.68	399.436
1169.78	408.589	1169.78	399.609
1169.88	408.894	1169.88	399.783
1169.98	409.22	1169.98	399.957
1170.08	409.533	1170.08	400.131
1170.18	409.843	1170.18	400.304
1170.28	410.162	1170.28	400.478
1170.38	410.474	1170.38	400.652
1170.48	410.763	1170.48	400.825
1170.58	411.064	1170.58	400.999
1170.68	411.38	1170.68	401.173
1170.78	411.681	1170.78	401.346
1170.88	411.984	1170.88	401.52
1170.98	412.292	1170.98	401.693
1171.08	412.583	1171.08	401.867
1171.18	412.873	1171.18	402.04
1171.28	413.162	1171.28	402.214
1171.38	413.443	1171.38	402.387
1171.48	413.74	1171.48	402.561
1171.58	414.041	1171.58	402.734
1171.68	414.341	1171.68	402.907
1171.78	414.632	1171.78	403.081
1171.88	414.919	1171.88	403.254
1171.98	415.22	1171.98	403.427
1172.08	415.511	1172.08	403.6
1172.18	415.792	1172.18	403.774
1172.28	416.091	1172.28	403.947
1172.38	416.398	1172.38	404.12
1172.48	416.701	1172.48	404.293
1172.58	417	1172.58	404.466
1172.68	417.291	1172.68	404.639
1172.78	417.582	1172.78	404.812
1172.88	417.878	1172.88	404.986
1172.98	418.16	1172.98	405.159
1173.08	418.437	1173.08	405.332
1173.18	418.73	1173.18	405.505
1173.28	419	1173.28	405.677
1173.38	419.277	1173.38	405.851
1173.48	419.57	1173.48	406.023
1173.58	419.845	1173.58	406.196
1173.68	420.111	1173.68	406.369
1173.78	420.388	1173.78	406.542
1173.88	420.65	1173.88	406.715
1173.98	420.917	1173.98	406.888
1174.08	421.199	1174.08	407.06
1174.18	421.488	1174.18	407.233
1174.28	421.765	1174.28	407.406
1174.38	422.056	1174.38	407.579
1174.48	422.332	1174.48	407.751
1174.58	422.582	1174.58	407.924
1174.68	422.849	1174.68	408.096
1174.78	423.138	1174.78	408.269
1174.88	423.406	1174.88	408.442
1174.98	423.669	1174.98	408.614
1175.08	423.929	1175.08	408.787
1175.18	424.197	1175.18	408.959
1175.28	424.457	1175.28	409.131
1175.38	424.71	1175.38	409.304
1175.48	424.968	1175.48	409.476
1175.58	425.244	1175.58	409.649
1175.68	425.519	1175.68	409.821
1175.78	425.787	1175.78	409.993
1175.88	426.039	1175.88	410.166
1175.98	426.316	1175.98	410.338
1176.08	426.585	1176.08	410.51
1176.18	426.847	1176.18	410.682
1176.28	427.097	1176.28	410.855
1176.38	427.365	1176.38	411.027
1176.48	427.636	1176.48	411.199
1176.58	427.888	1176.58	411.371
1176.68	428.144	1176.68	411.543
1176.78	428.404	1176.78	411.715
1176.88	428.648	1176.88	411.888
1176.98	428.898	1176.98	412.06
1177.08	429.146	1177.08	412.231
1177.18	429.394	1177.18	412.403
1177.28	429.646	1177.28	412.575
1177.38	429.916	1177.38	412.747
1177.48	430.158	1177.48	412.919
1177.58	430.396	1177.58	413.091
1177.68	430.646	1177.68	413.263
1177.78	430.896	1177.78	413.435
1177.88	431.136	1177.88	413.607
1177.98	431.376	1177.98	413.779
1178.08	431.615	1178.08	413.95
1178.18	431.865	1178.18	414.122
1178.28	432.115	1178.28	414.294
1178.38	432.347	1178.38	414.465
1178.48	432.595	1178.48	414.637
1178.58	432.833	1178.58	414.809
1178.68	433.074	1178.68	414.98
1178.78	433.316	1178.78	415.152
1178.88	433.544	1178.88	415.323
1178.98	433.785	1178.98	415.495
1179.08	434.033	1179.08	415.666
1179.18	434.273	1179.18	415.838
1179.28	434.515	1179.28	416.009
1179.38	434.763	1179.38	416.181
1179.48	435.005	1179.48	416.352
1179.58	435.255	1179.58	416.524
1179.68	435.492	1179.68	416.695
1179.78	435.734	1179.78	416.866
1179.88	435.976	1179.88	417.038
1179.98	436.22	1179.98	417.209
1180.08	436.453	1180.08	417.38
1180.18	436.685	1180.18	417.551
1180.28	436.921	1180.28	417.722
1180.38	437.152	1180.38	417.894
1180.48	437.382	1180.48	418.065
1180.58	437.603	1180.58	418.236
1180.68	437.822	1180.68	418.407
1180.78	438.052	1180.78	418.578
1180.88	438.271	1180.88	418.749
1180.98	438.486	1180.98	418.92
1181.08	438.714	1181.08	419.091
1181.18	438.935	1181.18	419.262
1181.28	439.162	1181.28	419.433
1181.38	439.402	1181.38	419.604
1181.48	439.634	1181.48	419.775
1181.58	439.851	1181.58	419.946
1181.68	440.082	1181.68	420.117
1181.78	440.304	1181.78	420.287
1181.88	440.535	1181.88	420.458
1181.98	440.763	1181.98	420.629
1182.08	441.011	1182.08	420.8
1182.18	441.234	1182.18	420.97
1182.28	441.453	1182.28	421.141
1182.38	441.691	1182.38	421.312
1182.48	441.914	1182.48	421.483
1182.58	442.123	1182.58	421.653
1182.68	442.351	1182.68	421.824
1182.78	442.591	1182.78	421.994
1182.88	442.82	1182.88	422.165
1182.98	443.048	1182.98	422.335
1183.08	443.273	1183.08	422.506
1183.18	443.492	1183.18	422.676
1183.28	443.72	1183.28	422.847
1183.38	443.953	1183.38	423.017
1183.48	444.171	1183.48	423.188
1183.58	444.384	1183.58	423.358
1183.68	444.611	1183.68	423.528
1183.78	444.839	1183.78	423.698
1183.88	445.041	1183.88	423.869
1183.98	445.253	1183.98	424.039
1184.08	445.464	1184.08	424.209
1184.18	445.701	1184.18	424.379
1184.28	445.919	1184.28	424.55
1184.38	446.121	1184.38	424.72
1184.48	446.339	1184.48	424.89
1184.58	446.56	1184.58	425.06
1184.68	446.779	1184.68	425.23
1184.78	446.992	1184.78	425.4
1184.88	447.201	1184.88	425.57
1184.98	447.419	1184.98	425.74
1185.08	447.623	1185.08	425.91
1185.18	447.839	1185.18	426.08
1185.28	448.033	1185.28	426.25
1185.38	448.232	1185.38	426.42
1185.48	448.46	1185.48	426.59
1185.58	448.662	1185.58	426.76
1185.68	448.861	1185.68	426.929
1185.78	449.07	1185.78	427.099
1185.88	449.261	1185.88	427.269
1185.98	449.478	1185.98	427.439
1186.08	449.691	1186.08	427.608
1186.18	449.9	1186.18	427.778
1186.28	450.101	1186.28	427.948
1186.38	450.3	1186.38	428.117
1186.48	450.5	1186.48	428.287
1186.58	450.699	1186.58	428.456
1186.68	450.927	1186.68	428.626
1186.78	451.121	1186.78	428.795
1186.88	451.32	1186.88	428.965
1186.98	451.519	1186.98	429.135
1187.08	451.728	1187.08	429.304
1187.18	451.929	1187.18	429.473
1187.28	452.138	1187.28	429.643
1187.38	452.332	1187.38	429.812
1187.48	452.546	1187.48	429.982
1187.58	452.759	1187.58	430.151
1187.68	452.97	1187.68	430.32
1187.78	453.169	1187.78	430.489
1187.88	453.39	1187.88	430.659
1187.98	453.589	1187.98	430.828
1188.08	453.791	1188.08	430.997
1188.18	453.99	1188.18	431.166
1188.28	454.197	1188.28	431.335
1188.38	454.417	1188.38	431.505
1188.48	454.609	1188.48	431.674
1188.58	454.81	1188.58	431.843
1188.68	454.998	1188.68	432.012
1188.78	455.191	1188.78	432.181
1188.88	455.378	1188.88	432.35
1188.98	455.578	1188.98	432.519
1189.08	455.779	1189.08	432.687
1189.18	455.978	1189.18	432.856
1189.28	456.187	1189.28	433.025
1189.38	456.361	1189.38	433.194
1189.48	456.556	1189.48	433.363
1189.58	456.757	1189.58	433.532
1189.68	456.939	1189.68	433.7
1189.78	457.138	1189.78	433.869
1189.88	457.328	1189.88	434.038
1189.98	457.517	1189.98	434.207
1190.08	457.71	1190.08	434.375
1190.18	457.9	1190.18	434.544
1190.28	458.089	1190.28	434.712
1190.38	458.287	1190.38	434.881
1190.48	458.476	1190.48	435.05
1190.58	458.667	1190.58	435.218
1190.68	458.849	1190.68	435.387
1190.78	459.056	1190.78	435.555
1190.88	459.246	1190.88	435.724
1190.98	459.457	1190.98	435.892
1191.08	459.648	1191.08	436.06
1191.18	459.835	1191.18	436.229
1191.28	460.046	1191.28	436.397
1191.38	460.238	1191.38	436.565
1191.48	460.437	1191.48	436.734
1191.58	460.63	1191.58	436.902
1191.68	460.845	1191.68	437.07
1191.78	461.037	1191.78	437.238
1191.88	461.216	1191.88	437.407
1191.98	461.414	1191.98	437.575
1192.08	461.597	1192.08	437.743
1192.18	461.777	1192.18	437.911
1192.28	461.966	1192.28	438.079
1192.38	462.15	1192.38	438.247
1192.48	462.335	1192.48	438.415
1192.58	462.509	1192.58	438.583
1192.68	462.705	1192.68	438.751
1192.78	462.861	1192.78	438.919
1192.88	463.046	1192.88	439.087
1192.98	463.226	1192.98	439.255
1193.08	463.41	1193.08	439.423
1193.18	463.597	1193.18	439.59
1193.28	463.777	1193.28	439.758
1193.38	463.957	1193.38	439.926
1193.48	464.126	1193.48	440.094
1193.58	464.318	1193.58	440.262
1193.68	464.503	1193.68	440.429
1193.78	464.667	1193.78	440.597
1193.88	464.854	1193.88	440.765
1193.98	465.046	1193.98	440.932
1194.08	465.236	1194.08	441.1
1194.18	465.408	1194.18	441.267
1194.28	465.585	1194.28	441.435
1194.38	465.759	1194.38	441.602
1194.48	465.927	1194.48	441.77
1194.58	466.105	1194.58	441.937
1194.68	466.284	1194.68	442.105
1194.78	466.457	1194.78	442.272
1194.88	466.646	1194.88	442.44
1194.98	466.835	1194.98	442.607
1195.08	467.017	1195.08	442.774
1195.18	467.207	1195.18	442.941
1195.28	467.403	1195.28	443.109
1195.38	467.578	1195.38	443.276
1195.48	467.763	1195.48	443.443
1195.58	467.945	1195.58	443.61
1195.68	468.125	1195.68	443.777
1195.78	468.288	1195.78	443.945
1195.88	468.455	1195.88	444.112
1195.98	468.646	1195.98	444.279
1196.08	468.814	1196.08	444.446
1196.18	468.974	1196.18	444.613
1196.28	469.146	1196.28	444.78
1196.38	469.298	1196.38	444.947
1196.48	469.476	1196.48	445.114
1196.58	469.656	1196.58	445.281
1196.68	469.845	1196.68	445.448
1196.78	470.015	1196.78	445.614
1196.88	470.205	1196.88	445.781
1196.98	470.388	1196.98	445.948
1197.08	470.568	1197.08	446.115
1197.18	470.746	1197.18	446.282
1197.28	470.925	1197.28	446.448
1197.38	471.105	1197.38	446.615
1197.48	471.285	1197.48	446.782
1197.58	471.458	1197.58	446.948
1197.68	471.644	1197.68	447.115
1197.78	471.81	1197.78	447.282
1197.88	471.982	1197.88	447.448
1197.98	472.154	1197.98	447.615
1198.08	472.315	1198.08	447.781
1198.18	472.486	1198.18	447.948
1198.28	472.646	1198.28	448.114
1198.38	472.814	1198.38	448.281
1198.48	472.974	1198.48	448.447
1198.58	473.153	1198.58	448.613
1198.68	473.314	1198.68	448.78
1198.78	473.484	1198.78	448.946
1198.88	473.662	1198.88	449.112
1198.98	473.835	1198.98	449.279
1199.08	474.013	1199.08	449.445
1199.18	474.166	1199.18	449.611
1199.28	474.324	1199.28	449.777
1199.38	474.511	1199.38	449.943
1199.48	474.675	1199.48	450.109
1199.58	474.843	1199.58	450.276
1199.68	475.005	1199.68	450.442
1199.78	475.175	1199.78	450.608
1199.88	475.326	1199.88	450.774
1199.98	475.503	1199.98	450.94
1200.08	475.683	1200.08	451.106
1200.18	475.835	1200.18	451.271
1200.28	476.003	1200.28	451.437
1200.38	476.175	1200.38	451.603
1200.48	476.325	1200.48	451.769
1200.58	476.503	1200.58	451.935
1200.68	476.656	1200.68	452.101
1200.78	476.822	1200.78	452.266
1200.88	476.976	1200.88	452.432
1200.98	477.144	1200.98	452.598
1201.08	477.312	1201.08	452.764
1201.18	477.464	1201.18	452.929
1201.28	477.617	1201.28	453.095
1201.38	477.792	1201.38	453.261
1201.48	477.953	1201.48	453.426
1201.58	478.123	1201.58	453.592
1201.68	478.274	1201.68	453.757
1201.78	478.453	1201.78	453.923
1201.88	478.605	1201.88	454.088
1201.98	478.773	1201.98	454.254
1202.08	478.923	1202.08	454.419
1202.18	479.083	1202.18	454.584
1202.28	479.242	1202.28	454.75
1202.38	479.403	1202.38	454.915
1202.48	479.552	1202.48	455.08
1202.58	479.731	1202.58	455.246
1202.68	479.912	1202.68	455.411
1202.78	480.062	1202.78	455.576
1202.88	480.214	1202.88	455.741
1202.98	480.373	1202.98	455.906
1203.08	480.531	1203.08	456.071
1203.18	480.685	1203.18	456.237
1203.28	480.853	1203.28	456.402
1203.38	481.007	1203.38	456.567
1203.48	481.163	1203.48	456.732
1203.58	481.332	1203.58	456.897
1203.68	481.474	1203.68	457.062
1203.78	481.65	1203.78	457.226
