Cycle: 7  C15D171A_X	Cycle: 7  C15D171A_Y	Fitted Cycle: 7  C15D171A_X	Fitted Cycle: 7  C15D171A_Y
306.64	115.587	306.64	104.421
306.74	115.638	306.74	104.465
306.84	115.677	306.84	104.509
306.94	115.718	306.94	104.554
307.04	115.757	307.04	104.598
307.14	115.798	307.14	104.642
307.24	115.837	307.24	104.686
307.34	115.888	307.34	104.731
307.44	115.923	307.44	104.775
307.54	115.958	307.54	104.819
307.64	115.997	307.64	104.863
307.74	116.038	307.74	104.907
307.84	116.087	307.84	104.952
307.94	116.128	307.94	104.996
308.04	116.167	308.04	105.04
308.14	116.208	308.14	105.084
308.24	116.257	308.24	105.128
308.34	116.288	308.34	105.172
308.44	116.337	308.44	105.216
308.54	116.378	308.54	105.261
308.64	116.417	308.64	105.305
308.74	116.458	308.74	105.349
308.84	116.507	308.84	105.393
308.94	116.548	308.94	105.437
309.04	116.587	309.04	105.481
309.14	116.634	309.14	105.525
309.24	116.657	309.24	105.569
309.34	116.698	309.34	105.613
309.44	116.738	309.44	105.657
309.54	116.788	309.54	105.701
309.64	116.837	309.64	105.745
309.74	116.872	309.74	105.789
309.84	116.917	309.84	105.833
309.94	116.952	309.94	105.877
310.04	116.968	310.04	105.921
310.14	117.015	310.14	105.965
310.24	117.066	310.24	106.008
310.34	117.062	310.34	106.052
310.44	117.107	310.44	106.096
310.54	117.16	310.54	106.14
310.64	117.266	310.64	106.184
310.74	117.788	310.74	106.228
310.84	118.236	310.84	106.272
310.94	118.068	310.94	106.315
311.04	116.523	311.04	104.192
311.14	115.505	311.14	104.191
311.24	116.21	311.24	104.19
311.34	116.213	311.34	104.189
311.44	115.878	311.44	104.188
311.54	115.703	311.54	104.187
311.64	115.543	311.64	104.186
311.74	115.436	311.74	104.185
311.84	115.364	311.84	104.184
311.94	115.237	311.94	104.184
312.04	115.067	312.04	104.183
312.14	114.964	312.14	104.182
312.24	114.93	312.24	104.181
312.34	114.846	312.34	104.18
312.44	114.81	312.44	104.179
312.54	114.76	312.54	104.178
312.64	114.691	312.64	104.177
312.74	114.627	312.74	104.176
312.84	114.554	312.84	104.176
312.94	114.486	312.94	104.175
313.04	114.368	313.04	104.174
313.14	114.247	313.14	104.173
313.24	114.118	313.24	104.172
313.34	114.04	313.34	104.171
313.44	113.948	313.44	104.17
313.54	113.87	313.54	104.169
313.64	113.764	313.64	104.168
313.74	113.693	313.74	104.168
313.84	113.613	313.84	104.167
313.94	113.542	313.94	104.166
314.04	113.46	314.04	104.165
314.14	113.384	314.14	104.164
314.24	113.318	314.24	104.163
314.34	113.243	314.34	104.162
314.44	113.174	314.44	104.161
314.54	113.103	314.54	104.161
314.64	113.032	314.64	104.16
314.74	112.966	314.74	104.159
314.84	112.904	314.84	104.158
314.94	112.837	314.94	104.157
315.04	112.773	315.04	104.156
315.14	112.708	315.14	104.155
315.24	112.654	315.24	104.154
315.34	112.587	315.34	104.154
315.44	112.534	315.44	104.153
315.54	112.468	315.54	104.152
315.64	112.413	315.64	104.151
315.74	112.359	315.74	104.15
315.84	112.294	315.84	104.149
315.94	112.238	315.94	104.148
316.04	112.184	316.04	104.147
316.14	112.126	316.14	104.147
316.24	112.073	316.24	104.146
316.34	112.013	316.34	104.145
316.44	111.952	316.44	104.144
316.54	111.894	316.54	104.143
316.64	111.833	316.64	104.142
316.74	111.771	316.74	104.141
316.84	111.718	316.84	104.14
316.94	111.669	316.94	104.14
317.04	111.614	317.04	104.139
317.14	111.556	317.14	104.138
317.24	111.513	317.24	104.137
317.34	111.466	317.34	104.136
317.44	111.413	317.44	104.135
317.54	111.357	317.54	104.134
317.64	111.318	317.64	104.133
317.74	111.267	317.74	104.133
317.84	111.228	317.84	104.132
317.94	111.181	317.94	104.131
318.04	111.148	318.04	104.13
318.14	111.101	318.14	104.129
318.24	111.074	318.24	104.128
318.34	111.038	318.34	104.127
318.44	111.001	318.44	104.127
318.54	110.968	318.54	104.126
318.64	110.931	318.64	104.125
318.74	110.898	318.74	104.124
318.84	110.861	318.84	104.123
318.94	110.827	318.94	104.122
319.04	110.788	319.04	104.121
319.14	110.761	319.14	104.121
319.24	110.718	319.24	104.12
319.34	110.679	319.34	104.119
319.44	110.628	319.44	104.118
319.54	110.597	319.54	104.117
319.64	110.562	319.64	104.116
319.74	110.527	319.74	104.115
319.84	110.497	319.84	104.115
319.94	110.458	319.94	104.114
320.04	110.427	320.04	104.113
320.14	110.388	320.14	104.112
320.24	110.357	320.24	104.111
320.34	110.322	320.34	104.11
320.44	110.298	320.44	104.109
320.54	110.257	320.54	104.109
320.64	110.228	320.64	104.108
320.74	110.187	320.74	104.107
320.84	110.157	320.84	104.106
320.94	110.13	320.94	104.105
321.04	110.107	321.04	104.104
321.14	110.077	321.14	104.103
321.24	110.046	321.24	104.103
321.34	110.017	321.34	104.102
321.44	109.986	321.44	104.101
321.54	109.972	321.54	104.1
321.64	109.952	321.64	104.099
321.74	109.931	321.74	104.098
321.84	109.913	321.84	104.097
321.94	109.907	321.94	104.097
322.04	109.872	322.04	104.096
322.14	109.833	322.14	104.095
322.24	109.786	322.24	104.094
322.34	109.734	322.34	104.093
322.44	109.685	322.44	104.092
322.54	109.648	322.54	104.092
322.64	109.61	322.64	104.091
322.74	109.564	322.74	104.09
322.84	109.543	322.84	104.089
322.94	109.538	322.94	104.088
323.04	109.513	323.04	104.087
323.14	109.488	323.14	104.086
323.24	109.472	323.24	104.086
323.34	109.445	323.34	104.085
323.44	109.407	323.44	104.084
323.54	109.362	323.54	104.083
323.64	109.29	323.64	104.082
323.74	109.193	323.74	104.081
323.84	109.096	323.84	104.081
323.94	108.995	323.94	104.08
324.04	108.921	324.04	104.079
324.14	108.86	324.14	104.078
324.24	108.814	324.24	104.077
324.34	108.747	324.34	104.076
324.44	108.667	324.44	104.076
324.54	108.638	324.54	104.075
324.64	108.634	324.64	104.074
324.74	108.654	324.74	104.073
324.84	108.697	324.84	104.072
324.94	108.72	324.94	104.071
325.04	108.715	325.04	104.07
325.14	108.712	325.14	104.07
325.24	108.693	325.24	104.069
325.34	108.681	325.34	104.068
325.44	108.657	325.44	104.067
325.54	108.628	325.54	104.066
325.64	108.609	325.64	104.065
325.74	108.587	325.74	104.065
325.84	108.558	325.84	104.064
325.94	108.538	325.94	104.063
326.04	108.521	326.04	104.062
326.14	108.497	326.14	104.061
326.24	108.474	326.24	104.06
326.34	108.437	326.34	104.06
326.44	108.417	326.44	104.059
326.54	108.394	326.54	104.058
326.64	108.372	326.64	104.057
326.74	108.347	326.74	104.056
326.84	108.327	326.84	104.056
326.94	108.312	326.94	104.055
327.04	108.284	327.04	104.054
327.14	108.257	327.14	104.053
327.24	108.238	327.24	104.052
327.34	108.214	327.34	104.051
327.44	108.177	327.44	104.051
327.54	108.157	327.54	104.05
327.64	108.134	327.64	104.049
327.74	108.109	327.74	104.048
327.84	108.089	327.84	104.047
327.94	108.068	327.94	104.046
328.04	108.048	328.04	104.046
328.14	108.019	328.14	104.045
328.24	107.993	328.24	104.044
328.34	107.968	328.34	104.043
328.44	107.948	328.44	104.042
328.54	107.919	328.54	104.041
328.64	107.898	328.64	104.041
328.74	107.878	328.74	104.04
328.84	107.859	328.84	104.039
328.94	107.839	328.94	104.038
329.04	107.818	329.04	104.037
329.14	107.802	329.14	104.037
329.24	107.788	329.24	104.036
329.34	107.769	329.34	104.035
329.44	107.747	329.44	104.034
329.54	107.728	329.54	104.033
329.64	107.714	329.64	104.032
329.74	107.689	329.74	104.032
329.84	107.669	329.84	104.031
329.94	107.653	329.94	104.03
330.04	107.626	330.04	104.029
330.14	107.607	330.14	104.028
330.24	107.587	330.24	104.028
330.34	107.568	330.34	104.027
330.44	107.552	330.44	104.026
330.54	107.527	330.54	104.025
330.64	107.507	330.64	104.024
330.74	107.488	330.74	104.023
330.84	107.474	330.84	104.023
330.94	107.447	330.94	104.022
331.04	107.427	331.04	104.021
331.14	107.407	331.14	104.02
331.24	107.384	331.24	104.019
331.34	107.366	331.34	104.019
331.44	107.347	331.44	104.018
331.54	107.327	331.54	104.017
331.64	107.314	331.64	104.016
331.74	107.288	331.74	104.015
331.84	107.279	331.84	104.015
331.94	107.257	331.94	104.014
332.04	107.234	332.04	104.013
332.14	107.218	332.14	104.012
332.24	107.198	332.24	104.011
332.34	107.189	332.34	104.011
332.44	107.167	332.44	104.01
332.54	107.148	332.54	104.009
332.64	107.138	332.64	104.008
332.74	107.118	332.74	104.007
332.84	107.105	332.84	104.006
332.94	107.077	332.94	104.006
333.04	107.068	333.04	104.005
333.14	107.048	333.14	104.004
333.24	107.029	333.24	104.003
333.34	107.019	333.34	104.002
333.44	106.997	333.44	104.002
333.54	106.978	333.54	104.001
333.64	106.968	333.64	104
333.74	106.948	333.74	103.999
333.84	106.929	333.84	103.998
333.94	106.917	333.94	103.998
334.04	106.898	334.04	103.997
334.14	106.888	334.14	103.996
334.24	106.868	334.24	103.995
334.34	106.859	334.34	103.994
334.44	106.837	334.44	103.994
334.54	106.827	334.54	103.993
334.64	106.808	334.64	103.992
334.74	106.798	334.74	103.991
334.84	106.779	334.84	103.99
334.94	106.769	334.94	103.99
335.04	106.759	335.04	103.989
335.14	106.734	335.14	103.988
335.24	106.718	335.24	103.987
335.34	106.698	335.34	103.987
335.44	106.689	335.44	103.986
335.54	106.669	335.54	103.985
335.64	106.657	335.64	103.984
335.74	106.638	335.74	103.983
335.84	106.628	335.84	103.983
335.94	106.609	335.94	103.982
336.04	106.603	336.04	103.981
336.14	106.599	336.14	103.98
336.24	106.577	336.24	103.979
336.34	106.568	336.34	103.979
336.44	106.558	336.44	103.978
336.54	106.538	336.54	103.977
336.64	106.529	336.64	103.976
336.74	106.509	336.74	103.975
336.84	106.497	336.84	103.975
336.94	106.488	336.94	103.974
337.04	106.468	337.04	103.973
337.14	106.458	337.14	103.972
337.24	106.448	337.24	103.971
337.34	106.429	337.34	103.971
337.44	106.417	337.44	103.97
337.54	106.407	337.54	103.969
337.64	106.388	337.64	103.968
337.74	106.378	337.74	103.968
337.84	106.372	337.84	103.967
337.94	106.368	337.94	103.966
338.04	106.347	338.04	103.965
338.14	106.337	338.14	103.964
338.24	106.327	338.24	103.964
338.34	106.318	338.34	103.963
338.44	106.308	338.44	103.962
338.54	106.288	338.54	103.961
338.64	106.279	338.64	103.96
338.74	106.269	338.74	103.96
338.84	106.257	338.84	103.959
338.94	106.251	338.94	103.958
339.04	106.238	339.04	103.957
339.14	106.228	339.14	103.957
339.24	106.218	339.24	103.956
339.34	106.198	339.34	103.955
339.44	106.187	339.44	103.954
339.54	106.177	339.54	103.953
339.64	106.167	339.64	103.953
339.74	106.148	339.74	103.952
339.84	106.138	339.84	103.951
339.94	106.128	339.94	103.95
340.04	106.118	340.04	103.95
340.14	106.111	340.14	103.949
340.24	106.107	340.24	103.948
340.34	106.097	340.34	103.947
340.44	106.087	340.44	103.946
340.54	106.072	340.54	103.946
340.64	106.068	340.64	103.945
340.74	106.058	340.74	103.944
340.84	106.048	340.84	103.943
340.94	106.04	340.94	103.943
341.04	106.036	341.04	103.942
341.14	106.027	341.14	103.941
341.24	106.007	341.24	103.94
341.34	105.997	341.34	103.94
341.44	105.988	341.44	103.939
341.54	105.978	341.54	103.938
341.64	105.966	341.64	103.937
341.74	105.956	341.74	103.936
341.84	105.947	341.84	103.936
341.94	105.937	341.94	103.935
342.04	105.931	342.04	103.934
342.14	105.927	342.14	103.933
342.24	105.917	342.24	103.933
342.34	105.907	342.34	103.932
342.44	105.896	342.44	103.931
342.54	105.891	342.54	103.93
342.64	105.888	342.64	103.93
342.74	105.878	342.74	103.929
342.84	105.868	342.84	103.928
342.94	105.859	342.94	103.927
343.04	105.839	343.04	103.927
343.14	105.839	343.14	103.926
343.24	105.829	343.24	103.925
343.34	105.818	343.34	103.924
343.44	105.808	343.44	103.923
343.54	105.802	343.54	103.923
343.64	105.798	343.64	103.922
343.74	105.788	343.74	103.921
343.84	105.779	343.84	103.92
343.94	105.769	343.94	103.92
344.04	105.759	344.04	103.919
344.14	105.747	344.14	103.918
344.24	105.738	344.24	103.917
344.34	105.732	344.34	103.917
344.44	105.728	344.44	103.916
344.54	105.718	344.54	103.915
344.64	105.708	344.64	103.914
344.74	105.698	344.74	103.914
344.84	105.689	344.84	103.913
344.94	105.677	344.94	103.912
345.04	105.677	345.04	103.911
345.14	105.667	345.14	103.911
345.24	105.657	345.24	103.91
345.34	105.648	345.34	103.909
345.44	105.638	345.44	103.908
345.54	105.628	345.54	103.908
345.64	105.618	345.64	103.907
345.74	105.609	345.74	103.906
345.84	105.603	345.84	103.905
345.94	105.609	345.94	103.905
346.04	105.597	346.04	103.904
346.14	105.587	346.14	103.903
346.24	105.577	346.24	103.902
346.34	105.568	346.34	103.902
346.44	105.558	346.44	103.901
346.54	105.548	346.54	103.9
346.64	105.548	346.64	103.899
346.74	105.538	346.74	103.899
346.84	105.529	346.84	103.898
346.94	105.517	346.94	103.897
347.04	105.507	347.04	103.896
347.14	105.511	347.14	103.896
347.24	105.507	347.24	103.895
347.34	105.497	347.34	103.894
347.44	105.488	347.44	103.893
347.54	105.478	347.54	103.893
347.64	105.468	347.64	103.892
347.74	105.458	347.74	103.891
347.84	105.447	347.84	103.89
347.94	105.447	347.94	103.89
348.04	105.441	348.04	103.889
348.14	105.437	348.14	103.888
348.24	105.427	348.24	103.887
348.34	105.417	348.34	103.887
348.44	105.407	348.44	103.886
348.54	105.398	348.54	103.885
348.64	105.392	348.64	103.884
348.74	105.388	348.74	103.884
348.84	105.388	348.84	103.883
348.94	105.376	348.94	103.882
349.04	105.366	349.04	103.881
349.14	105.357	349.14	103.881
349.24	105.347	349.24	103.88
349.34	105.341	349.34	103.879
349.44	105.347	349.44	103.878
349.54	105.337	349.54	103.878
349.64	105.327	349.64	103.877
349.74	105.318	349.74	103.876
349.84	105.318	349.84	103.876
349.94	105.306	349.94	103.875
350.04	105.296	350.04	103.874
350.14	105.29	350.14	103.873
350.24	105.286	350.24	103.873
350.34	105.286	350.34	103.872
350.44	105.277	350.44	103.871
350.54	105.267	350.54	103.87
350.64	105.257	350.64	103.87
350.74	105.247	350.74	103.869
350.84	105.236	350.84	103.868
350.94	105.236	350.94	103.867
351.04	105.226	351.04	103.867
351.14	105.216	351.14	103.866
351.24	105.206	351.24	103.865
351.34	105.206	351.34	103.865
351.44	105.197	351.44	103.864
351.54	105.191	351.54	103.863
351.64	105.198	351.64	103.862
351.74	105.189	351.74	103.862
351.84	105.179	351.84	103.861
351.94	105.169	351.94	103.86
352.04	105.169	352.04	103.859
352.14	105.157	352.14	103.859
352.24	105.148	352.24	103.858
352.34	105.138	352.34	103.857
352.44	105.128	352.44	103.856
352.54	105.128	352.54	103.856
352.64	105.118	352.64	103.855
352.74	105.109	352.74	103.854
352.84	105.099	352.84	103.854
352.94	105.103	352.94	103.853
353.04	105.099	353.04	103.852
353.14	105.087	353.14	103.851
353.24	105.087	353.24	103.851
353.34	105.077	353.34	103.85
353.44	105.068	353.44	103.849
353.54	105.058	353.54	103.849
353.64	105.058	353.64	103.848
353.74	105.052	353.74	103.847
353.84	105.048	353.84	103.846
353.94	105.048	353.94	103.846
354.04	105.038	354.04	103.845
354.14	105.029	354.14	103.844
354.24	105.029	354.24	103.843
354.34	105.017	354.34	103.843
354.44	105.007	354.44	103.842
354.54	105.007	354.54	103.841
354.64	104.997	354.64	103.841
354.74	104.988	354.74	103.84
354.84	104.988	354.84	103.839
354.94	104.978	354.94	103.838
355.04	104.968	355.04	103.838
355.14	104.968	355.14	103.837
355.24	104.958	355.24	103.836
355.34	104.948	355.34	103.836
355.44	104.948	355.44	103.835
355.54	104.939	355.54	103.834
355.64	104.935	355.64	103.833
355.74	104.917	355.74	103.833
355.84	104.907	355.84	103.832
355.94	104.907	355.94	103.831
356.04	104.898	356.04	103.831
356.14	104.888	356.14	103.83
356.24	104.888	356.24	103.829
356.34	104.878	356.34	103.828
356.44	104.868	356.44	103.828
356.54	104.868	356.54	103.827
356.64	104.859	356.64	103.826
356.74	104.849	356.74	103.826
356.84	104.849	356.84	103.825
356.94	104.837	356.94	103.824
357.04	104.841	357.04	103.824
357.14	104.837	357.14	103.823
357.24	104.827	357.24	103.822
357.34	104.818	357.34	103.821
357.44	104.818	357.44	103.821
357.54	104.808	357.54	103.82
357.64	104.798	357.64	103.819
357.74	104.798	357.74	103.819
357.84	104.788	357.84	103.818
357.94	104.779	357.94	103.817
358.04	104.767	358.04	103.816
358.14	104.767	358.14	103.816
358.24	104.757	358.24	103.815
358.34	104.757	358.34	103.814
358.44	104.747	358.44	103.814
358.54	104.747	358.54	103.813
358.64	104.738	358.64	103.812
358.74	104.728	358.74	103.812
358.84	104.728	358.84	103.811
358.94	104.718	358.94	103.81
359.04	104.718	359.04	103.809
359.14	104.708	359.14	103.809
359.24	104.698	359.24	103.808
359.34	104.698	359.34	103.807
359.44	104.689	359.44	103.807
359.54	104.689	359.54	103.806
359.64	104.677	359.64	103.805
359.74	104.667	359.74	103.805
359.84	104.667	359.84	103.804
359.94	104.657	359.94	103.803
360.04	104.648	360.04	103.802
360.14	104.648	360.14	103.802
360.24	104.638	360.24	103.801
360.34	104.628	360.34	103.8
360.44	104.628	360.44	103.8
360.54	104.618	360.54	103.799
360.64	104.609	360.64	103.798
360.74	104.609	360.74	103.798
360.84	104.597	360.84	103.797
360.94	104.597	360.94	103.796
361.04	104.587	361.04	103.796
361.14	104.587	361.14	103.795
361.24	104.577	361.24	103.794
361.34	104.568	361.34	103.793
361.44	104.568	361.44	103.793
361.54	104.558	361.54	103.792
361.64	104.548	361.64	103.791
361.74	104.548	361.74	103.791
361.84	104.538	361.84	103.79
361.94	104.532	361.94	103.789
362.04	104.538	362.04	103.789
362.14	104.527	362.14	103.788
362.24	104.517	362.24	103.787
362.34	104.517	362.34	103.787
362.44	104.507	362.44	103.786
362.54	104.507	362.54	103.785
362.64	104.497	362.64	103.785
362.74	104.488	362.74	103.784
362.84	104.488	362.84	103.783
362.94	104.482	362.94	103.782
363.04	104.478	363.04	103.782
363.14	104.478	363.14	103.781
363.24	104.468	363.24	103.78
363.34	104.458	363.34	103.78
363.44	104.458	363.44	103.779
363.54	104.447	363.54	103.778
363.64	104.447	363.64	103.778
363.74	104.437	363.74	103.777
363.84	104.427	363.84	103.776
363.94	104.431	363.94	103.776
364.04	104.427	364.04	103.775
364.14	104.427	364.14	103.774
364.24	104.417	364.24	103.774
364.34	104.407	364.34	103.773
364.44	104.398	364.44	103.772
364.54	104.398	364.54	103.772
364.64	104.388	364.64	103.771
364.74	104.376	364.74	103.77
364.84	104.38	364.84	103.77
364.94	104.376	364.94	103.769
365.04	104.366	365.04	103.768
365.14	104.366	365.14	103.767
365.24	104.357	365.24	103.767
365.34	104.357	365.34	103.766
365.44	104.347	365.44	103.765
365.54	104.337	365.54	103.765
365.64	104.327	365.64	103.764
365.74	104.327	365.74	103.763
365.84	104.314	365.84	103.763
365.94	104.3	365.94	103.762
366.04	104.306	366.04	103.761
366.14	104.296	366.14	103.761
366.24	104.296	366.24	103.76
366.34	104.286	366.34	103.759
366.44	104.277	366.44	103.759
366.54	104.267	366.54	103.758
366.64	104.267	366.64	103.757
366.74	104.257	366.74	103.757
366.84	104.247	366.84	103.756
366.94	104.247	366.94	103.755
367.04	104.241	367.04	103.755
367.14	104.238	367.14	103.754
367.24	104.238	367.24	103.753
367.34	104.226	367.34	103.753
367.44	104.216	367.44	103.752
367.54	104.206	367.54	103.751
367.64	104.206	367.64	103.751
367.74	104.201	367.74	103.75
367.84	104.198	367.84	103.749
367.94	104.198	367.94	103.749
368.04	104.189	368.04	103.748
368.14	104.179	368.14	103.747
368.24	104.179	368.24	103.747
368.34	104.173	368.34	103.746
368.44	104.167	368.44	103.745
368.54	104.167	368.54	103.745
368.64	104.157	368.64	103.744
368.74	104.157	368.74	103.743
368.84	104.148	368.84	103.743
368.94	104.148	368.94	103.742
369.04	104.138	369.04	103.741
369.14	104.128	369.14	103.741
369.24	104.128	369.24	103.74
369.34	104.118	369.34	103.739
369.44	104.109	369.44	103.739
369.54	104.109	369.54	103.738
369.64	104.103	369.64	103.737
369.74	104.097	369.74	103.737
369.84	104.097	369.84	103.736
369.94	104.087	369.94	103.736
370.04	104.087	370.04	103.735
370.14	104.077	370.14	103.734
370.24	104.068	370.24	103.734
370.34	104.068	370.34	103.733
370.44	104.058	370.44	103.732
370.54	104.052	370.54	103.732
370.64	104.058	370.64	103.731
370.74	104.048	370.74	103.73
370.84	104.038	370.84	103.73
370.94	104.038	370.94	103.729
371.04	104.029	371.04	103.728
371.14	104.032	371.14	103.728
371.24	104.027	371.24	103.727
371.34	104.017	371.34	103.726
371.44	104.017	371.44	103.726
371.54	104.007	371.54	103.725
371.64	103.997	371.64	103.724
371.74	103.997	371.74	103.724
371.84	103.991	371.84	103.723
371.94	103.988	371.94	103.722
372.04	103.978	372.04	103.722
372.14	103.978	372.14	103.721
