Cycle: 13  CDAN-E1046A_X	Cycle: 13  CDAN-E1046A_Y	Fitted Cycle: 13  CDAN-E1046A_X	Fitted Cycle: 13  CDAN-E1046A_Y
678.38	3.98486	678.38	14.601
678.48	3.98486	678.48	14.6301
678.58	3.98682	678.58	14.6591
678.68	3.99463	678.68	14.6882
678.78	3.99658	678.78	14.7173
678.88	3.99658	678.88	14.7463
678.98	3.99658	678.98	14.7754
679.08	3.99512	679.08	14.8044
679.18	4.00244	679.18	14.8335
679.28	4.00439	679.28	14.8625
679.38	4.00439	679.38	14.8916
679.48	3.99463	679.48	14.9206
679.58	3.99658	679.58	14.9497
679.68	3.99658	679.68	14.9787
679.78	4.01416	679.78	15.0078
679.88	4.01611	679.88	15.0368
679.98	4.00635	679.98	15.0659
680.08	4.00488	680.08	15.0949
680.18	4.01221	680.18	15.1239
680.28	4.01416	680.28	15.1529
680.38	4.01611	680.38	15.182
680.48	4.01611	680.48	15.211
680.58	4.01611	680.58	15.24
680.68	4.01611	680.68	15.2691
680.78	4.01416	680.78	15.2981
680.88	4.02588	680.88	15.3271
680.98	4.01611	680.98	15.3561
681.08	4.01465	681.08	15.3851
681.18	4.02197	681.18	15.4142
681.28	4.02588	681.28	15.4432
681.38	4.02588	681.38	15.4722
681.48	4.03369	681.48	15.5012
681.58	4.03564	681.58	15.5302
681.68	4.03564	681.68	15.5592
681.78	4.03564	681.78	15.5882
681.88	4.02588	681.88	15.6172
681.98	4.02588	681.98	15.6462
682.08	4.03369	682.08	15.6752
682.18	4.03564	682.18	15.7042
682.28	4.03613	682.28	15.7332
682.38	4.03564	682.38	15.7622
682.48	4.04346	682.48	15.7912
682.58	4.04541	682.58	15.8201
682.68	4.04541	682.68	15.8491
682.78	4.04541	682.78	15.8781
682.88	4.04541	682.88	15.9071
682.98	4.03564	682.98	15.9361
683.08	4.04346	683.08	15.965
683.18	4.04736	683.18	15.994
683.28	4.0459	683.28	16.023
683.38	4.04346	683.38	16.052
683.48	4.04541	683.48	16.0809
683.58	4.04541	683.58	16.1099
683.68	4.04541	683.68	16.1389
683.78	4.05322	683.78	16.1678
683.88	4.05518	683.88	16.1968
683.98	4.05518	683.98	16.2258
684.08	4.05713	684.08	16.2547
684.18	4.05518	684.18	16.2837
684.28	4.05713	684.28	16.3126
684.38	4.05566	684.38	16.3416
684.48	4.06299	684.48	16.3705
684.58	4.05518	684.58	16.3995
684.68	4.05518	684.68	16.4284
684.78	4.05518	684.78	16.4574
684.88	4.05322	684.88	16.4863
684.98	4.05518	684.98	16.5153
685.08	4.05518	685.08	16.5442
685.18	4.05518	685.18	16.5732
685.28	4.05322	685.28	16.6021
685.38	4.05713	685.38	16.631
685.48	4.05713	685.48	16.6599
685.58	4.06494	685.58	16.6889
685.68	4.05566	685.68	16.7178
685.78	4.05518	685.78	16.7467
685.88	4.05518	685.88	16.7756
685.98	4.06299	685.98	16.8046
686.08	4.05518	686.08	16.8335
686.18	4.05518	686.18	16.8624
686.28	4.05518	686.28	16.8913
686.38	4.04541	686.38	16.9202
686.48	4.05518	686.48	16.9492
686.58	4.04736	686.58	16.9781
686.68	4.0459	686.68	17.007
686.78	4.05322	686.78	17.0359
686.88	4.05518	686.88	17.0648
686.98	4.05518	686.98	17.0937
687.08	4.06299	687.08	17.1226
687.18	4.05518	687.18	17.1515
687.28	4.05518	687.28	17.1804
687.38	4.05518	687.38	17.2093
687.48	4.05713	687.48	17.2382
687.58	4.06494	687.58	17.2671
687.68	4.05713	687.68	17.296
687.78	4.05566	687.78	17.3249
687.88	4.06299	687.88	17.3537
687.98	4.06494	687.98	17.3826
688.08	4.06494	688.08	17.4115
688.18	4.06299	688.18	17.4404
688.28	4.06494	688.28	17.4693
688.38	4.06494	688.38	17.4981
688.48	4.06494	688.48	17.527
688.58	4.06299	688.58	17.5559
688.68	4.06689	688.68	17.5848
688.78	4.05713	688.78	17.6136
688.88	4.06494	688.88	17.6425
688.98	4.06689	688.98	17.6714
689.08	4.06543	689.08	17.7002
689.18	4.06299	689.18	17.7291
689.28	4.06494	689.28	17.7579
689.38	4.06494	689.38	17.7868
689.48	4.05518	689.48	17.8157
689.58	4.05518	689.58	17.8445
689.68	4.04541	689.68	17.8734
689.78	4.04346	689.78	17.9022
689.88	4.03564	689.88	17.931
689.98	4.04346	689.98	17.9599
690.08	4.03564	690.08	17.9887
690.18	4.03369	690.18	18.0176
690.28	4.03613	690.28	18.0464
690.38	4.03369	690.38	18.0753
690.48	4.02588	690.48	18.1041
690.58	4.02393	690.58	18.1329
690.68	4.01611	690.68	18.1618
690.78	4.00635	690.78	18.1906
690.88	4.00439	690.88	18.2194
690.98	3.99658	690.98	18.2483
691.08	3.99658	691.08	18.2771
691.18	3.97705	691.18	18.3059
691.28	3.97705	691.28	18.3347
691.38	3.96533	691.38	18.3635
691.48	3.94434	691.48	18.3924
691.58	3.93408	691.58	18.4212
691.68	3.9126	691.68	18.45
691.78	3.8833	691.78	18.4788
691.88	3.85986	691.88	18.5076
691.98	3.91992	691.98	18.5364
692.08	4.01221	692.08	18.5652
692.18	4.1001	692.18	18.594
692.28	4.22705	692.28	18.6228
692.38	4.25391	692.38	18.6516
692.48	3.4668	692.48	18.6804
692.58	-2.17603	692.58	18.7092
692.68	-8.56641	692.68	18.738
692.78	-13.2522	692.78	18.7668
692.88	-15.8284	692.88	18.7956
692.98	-8.84058	692.98	90.2106
693.08	0.550537	693.08	90.2125
693.18	3.79004	693.18	90.2144
693.28	4.12866	693.28	90.2162
693.38	3.89355	693.38	90.2181
693.48	3.38721	693.48	90.22
693.58	3.00757	693.58	90.2219
693.68	2.96997	693.68	90.2238
693.78	2.91724	693.78	90.2257
693.88	2.79858	693.88	90.2276
693.98	2.76733	693.98	90.2294
694.08	2.71655	694.08	90.2313
694.18	2.66797	694.18	90.2332
694.28	2.66968	694.28	90.2351
694.38	2.65674	694.38	90.237
694.48	2.59961	694.48	90.2389
694.58	2.55273	694.58	90.2408
694.68	2.48682	694.68	90.2426
694.78	2.44531	694.78	90.2445
694.88	2.3833	694.88	90.2464
694.98	2.29932	694.98	90.2483
695.08	2.2002	695.08	90.2502
695.18	2.12158	695.18	90.2521
695.28	2.04785	695.28	90.254
695.38	1.9751	695.38	90.2559
695.48	1.92041	695.48	90.2577
695.58	1.86572	695.58	90.2596
695.68	1.81689	695.68	90.2615
695.78	1.7666	695.78	90.2634
695.88	1.71533	695.88	90.2653
695.98	1.66455	695.98	90.2672
696.08	1.62549	696.08	90.2691
696.18	1.59619	696.18	90.271
696.28	1.54541	696.28	90.2729
696.38	1.51611	696.38	90.2748
696.48	1.48486	696.48	90.2766
696.58	1.45557	696.58	90.2785
696.68	1.4165	696.68	90.2804
696.78	1.38525	696.78	90.2823
696.88	1.35449	696.88	90.2842
696.98	1.32471	696.98	90.2861
697.08	1.30322	697.08	90.288
697.18	1.27588	697.18	90.2899
697.28	1.24463	697.28	90.2918
697.38	1.22314	697.38	90.2937
697.48	1.20361	697.48	90.2956
697.58	1.17627	697.58	90.2974
697.68	1.14697	697.68	90.2993
697.78	1.12549	697.78	90.3012
697.88	1.104	697.88	90.3031
697.98	1.08643	697.98	90.305
698.08	1.06494	698.08	90.3069
698.18	1.04541	698.18	90.3088
698.28	1.0166	698.28	90.3107
698.38	0.992676	698.38	90.3126
698.48	0.965332	698.48	90.3145
698.58	0.945801	698.58	90.3164
698.68	0.92627	698.68	90.3183
698.78	0.89502	698.78	90.3202
698.88	0.883301	698.88	90.3221
698.98	0.855957	698.98	90.324
699.08	0.844238	699.08	90.3259
699.18	0.816895	699.18	90.3277
699.28	0.805176	699.28	90.3296
699.38	0.79541	699.38	90.3315
699.48	0.774414	699.48	90.3334
699.58	0.752441	699.58	90.3353
699.68	0.734863	699.68	90.3372
699.78	0.723145	699.78	90.3391
699.88	0.703613	699.88	90.341
699.98	0.693848	699.98	90.3429
700.08	0.682129	700.08	90.3448
700.18	0.664551	700.18	90.3467
700.28	0.643066	700.28	90.3486
700.38	0.625488	700.38	90.3505
700.48	0.604004	700.48	90.3524
700.58	0.586426	700.58	90.3543
700.68	0.572754	700.68	90.3562
700.78	0.562988	700.78	90.3581
700.88	0.553223	700.88	90.36
700.98	0.525879	700.98	90.3619
701.08	0.51416	701.08	90.3638
701.18	0.496582	701.18	90.3657
701.28	0.475098	701.28	90.3676
701.38	0.471191	701.38	90.3695
701.48	0.486816	701.48	90.3714
701.58	0.498535	701.58	90.3733
701.68	0.517578	701.68	90.3752
701.78	0.54541	701.78	90.3771
701.88	0.687256	701.88	90.379
701.98	0.753906	701.98	90.3809
702.08	0.77002	702.08	90.3828
702.18	0.777344	702.18	90.3847
702.28	0.797363	702.28	90.3866
702.38	0.809082	702.38	90.3885
702.48	0.867188	702.48	90.3904
702.58	0.881348	702.58	90.3923
702.68	0.873535	702.68	90.3942
702.78	0.86377	702.78	90.3961
702.88	0.859863	702.88	90.398
702.98	0.797363	702.98	90.3999
703.08	0.756836	703.08	90.4018
703.18	0.606689	703.18	90.4037
703.28	0.547363	703.28	90.4056
703.38	0.533691	703.38	90.4075
703.48	0.508301	703.48	90.4094
703.58	0.494629	703.58	90.4113
703.68	0.492676	703.68	90.4132
703.78	0.494629	703.78	90.4151
703.88	0.490723	703.88	90.417
703.98	0.473145	703.98	90.4189
704.08	0.471191	704.08	90.4208
704.18	0.465332	704.18	90.4227
704.28	0.445801	704.28	90.4246
704.38	0.441895	704.38	90.4265
704.48	0.42627	704.48	90.4285
704.58	0.414551	704.58	90.4304
704.68	0.451172	704.68	90.4323
704.78	0.525391	704.78	90.4342
704.88	0.559082	704.88	90.4361
704.98	0.561035	704.98	90.438
705.08	0.578125	705.08	90.4399
705.18	0.598145	705.18	90.4418
705.28	0.617676	705.28	90.4437
705.38	0.646484	705.38	90.4456
705.48	0.701172	705.48	90.4475
705.58	0.798828	705.58	90.4494
705.68	0.812988	705.68	90.4513
705.78	1.0188	705.78	90.4532
705.88	0.942627	705.88	90.4551
705.98	0.327881	705.98	90.457
706.08	-2.44141e-4	706.08	90.459
706.18	-0.232666	706.18	90.4609
706.28	-0.341309	706.28	90.4628
706.38	-0.317871	706.38	90.4647
706.48	-0.218994	706.48	90.4666
706.58	-0.115234	706.58	90.4685
706.68	-0.0585938	706.68	90.4704
706.78	-0.0112305	706.78	90.4723
706.88	0.0664063	706.88	90.4742
706.98	0.0976563	706.98	90.4761
707.08	0.109863	707.08	90.478
707.18	0.119629	707.18	90.48
707.28	0.121582	707.28	90.4819
707.38	0.132813	707.38	90.4838
707.48	0.125488	707.48	90.4857
707.58	0.121582	707.58	90.4876
707.68	0.121582	707.68	90.4895
707.78	0.121582	707.78	90.4914
707.88	0.131348	707.88	90.4933
707.98	0.123535	707.98	90.4952
708.08	0.11377	708.08	90.4971
708.18	0.104004	708.18	90.4991
708.28	0.0942383	708.28	90.501
708.38	0.0922852	708.38	90.5029
708.48	0.102051	708.48	90.5048
708.58	0.10791	708.58	90.5067
708.68	0.102051	708.68	90.5086
708.78	0.102051	708.78	90.5105
708.88	0.0922852	708.88	90.5124
708.98	0.0825195	708.98	90.5144
709.08	0.0727539	709.08	90.5163
709.18	0.0629883	709.18	90.5182
709.28	0.0629883	709.28	90.5201
709.38	0.0532227	709.38	90.522
709.48	0.043457	709.48	90.5239
709.58	0.0429688	709.58	90.5258
709.68	0.0454102	709.68	90.5278
709.78	0.0336914	709.78	90.5297
709.88	0.0239258	709.88	90.5316
709.98	0.0317383	709.98	90.5335
710.08	0.0239258	710.08	90.5354
710.18	0.0141602	710.18	90.5373
710.28	4.39453e-3	710.28	90.5392
710.38	0.012207	710.38	90.5412
710.48	0.012207	710.48	90.5431
710.58	0.012207	710.58	90.545
710.68	0.012207	710.68	90.5469
710.78	0.0219727	710.78	90.5488
710.88	0.012207	710.88	90.5507
710.98	0.012207	710.98	90.5527
711.08	0.0102539	711.08	90.5546
711.18	2.44141e-3	711.18	90.5565
711.28	2.44141e-3	711.28	90.5584
711.38	-7.32422e-3	711.38	90.5603
711.48	-0.0170898	711.48	90.5622
711.58	-0.0170898	711.58	90.5642
711.68	-0.0268555	711.68	90.5661
711.78	-0.0366211	711.78	90.568
711.88	-0.0444336	711.88	90.5699
711.98	-0.0561523	711.98	90.5718
712.08	-0.0600586	712.08	90.5738
712.18	-0.0581055	712.18	90.5757
712.28	-0.0678711	712.28	90.5776
712.38	-0.0776367	712.38	90.5795
712.48	-0.0776367	712.48	90.5814
712.58	-0.0874023	712.58	90.5834
712.68	-0.097168	712.68	90.5853
712.78	-0.097168	712.78	90.5872
712.88	-0.106934	712.88	90.5891
712.98	-0.107422	712.98	90.591
713.08	-0.10498	713.08	90.593
713.18	-0.114746	713.18	90.5949
713.28	-0.124512	713.28	90.5968
713.38	-0.124512	713.38	90.5987
713.48	-0.13623	713.48	90.6006
713.58	-0.145996	713.58	90.6026
713.68	-0.138184	713.68	90.6045
713.78	-0.145996	713.78	90.6064
713.88	-0.155762	713.88	90.6083
713.98	-0.155762	713.98	90.6102
714.08	-0.157715	714.08	90.6122
714.18	-0.165527	714.18	90.6141
714.28	-0.157715	714.28	90.616
714.38	-0.165527	714.38	90.6179
714.48	-0.175293	714.48	90.6199
714.58	-0.175293	714.58	90.6218
714.68	-0.179199	714.68	90.6237
714.78	-0.187012	714.78	90.6256
714.88	-0.187012	714.88	90.6276
714.98	-0.188965	714.98	90.6295
715.08	-0.196777	715.08	90.6314
715.18	-0.188965	715.18	90.6333
715.28	-0.196777	715.28	90.6353
715.38	-0.206543	715.38	90.6372
715.48	-0.208496	715.48	90.6391
715.58	-0.206543	715.58	90.641
715.68	-0.207031	715.68	90.643
715.78	-0.216309	715.78	90.6449
715.88	-0.216309	715.88	90.6468
715.98	-0.226074	715.98	90.6487
716.08	-0.226074	716.08	90.6507
716.18	-0.23584	716.18	90.6526
716.28	-0.228027	716.28	90.6545
716.38	-0.23584	716.38	90.6564
716.48	-0.237793	716.48	90.6584
716.58	-0.23584	716.58	90.6603
716.68	-0.237793	716.68	90.6622
716.78	-0.23584	716.78	90.6641
716.88	-0.237793	716.88	90.6661
716.98	-0.228027	716.98	90.668
717.08	-0.23584	717.08	90.6699
717.18	-0.245605	717.18	90.6719
717.28	-0.237793	717.28	90.6738
717.38	-0.23584	717.38	90.6757
717.48	-0.239746	717.48	90.6776
717.58	-0.239746	717.58	90.6796
717.68	-0.237793	717.68	90.6815
717.78	-0.247559	717.78	90.6834
717.88	-0.238281	717.88	90.6854
717.98	-0.245605	717.98	90.6873
718.08	-0.237793	718.08	90.6892
718.18	-0.245605	718.18	90.6911
718.28	-0.245605	718.28	90.6931
718.38	-0.255371	718.38	90.695
718.48	-0.257324	718.48	90.6969
718.58	-0.255371	718.58	90.6989
718.68	-0.257324	718.68	90.7008
718.78	-0.255371	718.78	90.7027
718.88	-0.259277	718.88	90.7047
718.98	-0.257324	718.98	90.7066
719.08	-0.259277	719.08	90.7085
719.18	-0.257324	719.18	90.7105
719.28	-0.259277	719.28	90.7124
719.38	-0.249512	719.38	90.7143
719.48	-0.257324	719.48	90.7162
719.58	-0.257813	719.58	90.7182
719.68	-0.255371	719.68	90.7201
719.78	-0.265137	719.78	90.722
719.88	-0.257324	719.88	90.724
719.98	-0.265137	719.98	90.7259
720.08	-0.265137	720.08	90.7278
720.18	-0.26709	720.18	90.7298
720.28	-0.265137	720.28	90.7317
720.38	-0.269043	720.38	90.7336
720.48	-0.26709	720.48	90.7356
720.58	-0.269043	720.58	90.7375
720.68	-0.26709	720.68	90.7394
720.78	-0.269043	720.78	90.7414
720.88	-0.26709	720.88	90.7433
720.98	-0.269043	720.98	90.7453
721.08	-0.259277	721.08	90.7472
721.18	-0.26709	721.18	90.7491
721.28	-0.257813	721.28	90.7511
721.38	-0.265137	721.38	90.753
721.48	-0.257324	721.48	90.7549
721.58	-0.265137	721.58	90.7569
721.68	-0.257324	721.68	90.7588
721.78	-0.265137	721.78	90.7607
721.88	-0.265137	721.88	90.7627
721.98	-0.26709	721.98	90.7646
722.08	-0.257324	722.08	90.7665
722.18	-0.255371	722.18	90.7685
722.28	-0.259277	722.28	90.7704
722.38	-0.257324	722.38	90.7724
722.48	-0.259277	722.48	90.7743
722.58	-0.249512	722.58	90.7762
722.68	-0.257324	722.68	90.7782
722.78	-0.249512	722.78	90.7801
722.88	-0.257324	722.88	90.782
722.98	-0.248047	722.98	90.784
723.08	-0.255371	723.08	90.7859
723.18	-0.247559	723.18	90.7879
723.28	-0.255371	723.28	90.7898
723.38	-0.247559	723.38	90.7917
723.48	-0.255371	723.48	90.7937
723.58	-0.265137	723.58	90.7956
723.68	-0.257324	723.68	90.7976
723.78	-0.255371	723.78	90.7995
723.88	-0.26709	723.88	90.8014
723.98	-0.259277	723.98	90.8034
724.08	-0.26709	724.08	90.8053
724.18	-0.26709	724.18	90.8073
724.28	-0.269043	724.28	90.8092
724.38	-0.26709	724.38	90.8111
724.48	-0.269043	724.48	90.8131
724.58	-0.26709	724.58	90.815
724.68	-0.276855	724.68	90.817
724.78	-0.269043	724.78	90.8189
724.88	-0.26709	724.88	90.8209
724.98	-0.276855	724.98	90.8228
725.08	-0.267578	725.08	90.8247
725.18	-0.274902	725.18	90.8267
725.28	-0.274902	725.28	90.8286
725.38	-0.276855	725.38	90.8306
725.48	-0.274902	725.48	90.8325
725.58	-0.286621	725.58	90.8344
725.68	-0.278809	725.68	90.8364
725.78	-0.276855	725.78	90.8383
725.88	-0.286621	725.88	90.8403
725.98	-0.278809	725.98	90.8422
726.08	-0.286621	726.08	90.8442
726.18	-0.286621	726.18	90.8461
726.28	-0.288574	726.28	90.8481
726.38	-0.286621	726.38	90.85
726.48	-0.288574	726.48	90.8519
726.58	-0.286621	726.58	90.8539
726.68	-0.296387	726.68	90.8558
726.78	-0.288574	726.78	90.8578
726.88	-0.286621	726.88	90.8597
726.98	-0.296387	726.98	90.8617
727.08	-0.288574	727.08	90.8636
727.18	-0.296387	727.18	90.8656
727.28	-0.287109	727.28	90.8675
727.38	-0.294434	727.38	90.8695
727.48	-0.294434	727.48	90.8714
727.58	-0.294434	727.58	90.8734
727.68	-0.29834	727.68	90.8753
727.78	-0.296387	727.78	90.8772
727.88	-0.306152	727.88	90.8792
727.98	-0.29834	727.98	90.8811
728.08	-0.306152	728.08	90.8831
728.18	-0.29834	728.18	90.885
728.28	-0.306152	728.28	90.887
728.38	-0.306152	728.38	90.8889
728.48	-0.315918	728.48	90.8909
728.58	-0.308105	728.58	90.8928
728.68	-0.315918	728.68	90.8948
728.78	-0.308105	728.78	90.8967
728.88	-0.315918	728.88	90.8987
728.98	-0.308105	728.98	90.9006
729.08	-0.315918	729.08	90.9026
729.18	-0.315918	729.18	90.9045
729.28	-0.319824	729.28	90.9065
729.38	-0.317871	729.38	90.9084
729.48	-0.319824	729.48	90.9104
729.58	-0.317871	729.58	90.9123
729.68	-0.327637	729.68	90.9143
729.78	-0.318359	729.78	90.9162
729.88	-0.325684	729.88	90.9182
729.98	-0.317871	729.98	90.9201
730.08	-0.325684	730.08	90.9221
730.18	-0.325684	730.18	90.924
730.28	-0.327637	730.28	90.926
730.38	-0.325684	730.38	90.9279
730.48	-0.327637	730.48	90.9299
730.58	-0.335449	730.58	90.9318
730.68	-0.327637	730.68	90.9338
730.78	-0.337402	730.78	90.9357
730.88	-0.337402	730.88	90.9377
730.98	-0.339355	730.98	90.9396
731.08	-0.337402	731.08	90.9416
731.18	-0.339355	731.18	90.9436
731.28	-0.337402	731.28	90.9455
731.38	-0.337402	731.38	90.9475
731.48	-0.339355	731.48	90.9494
731.58	-0.347168	731.58	90.9514
731.68	-0.347168	731.68	90.9533
731.78	-0.347656	731.78	90.9553
731.88	-0.345215	731.88	90.9572
731.98	-0.35498	731.98	90.9592
732.08	-0.347168	732.08	90.9611
732.18	-0.35498	732.18	90.9631
732.28	-0.35498	732.28	90.9651
732.38	-0.356934	732.38	90.967
732.48	-0.35498	732.48	90.969
732.58	-0.366699	732.58	90.9709
732.68	-0.358887	732.68	90.9729
732.78	-0.366699	732.78	90.9748
732.88	-0.358887	732.88	90.9768
732.98	-0.366699	732.98	90.9787
733.08	-0.366699	733.08	90.9807
733.18	-0.358887	733.18	90.9827
733.28	-0.366699	733.28	90.9846
733.38	-0.368652	733.38	90.9866
733.48	-0.366699	733.48	90.9885
733.58	-0.376465	733.58	90.9905
733.68	-0.376465	733.68	90.9924
733.78	-0.378418	733.78	90.9944
733.88	-0.376465	733.88	90.9964
733.98	-0.38623	733.98	90.9983
734.08	-0.376953	734.08	91.0003
734.18	-0.374512	734.18	91.0022
734.28	-0.378418	734.28	91.0042
734.38	-0.376465	734.38	91.0062
734.48	-0.378418	734.48	91.0081
734.58	-0.376465	734.58	91.0101
734.68	-0.378418	734.68	91.012
734.78	-0.376465	734.78	91.014
734.88	-0.378418	734.88	91.016
734.98	-0.376465	734.98	91.0179
735.08	-0.378418	735.08	91.0199
735.18	-0.376465	735.18	91.0218
735.28	-0.378418	735.28	91.0238
735.38	-0.376465	735.38	91.0258
735.48	-0.378418	735.48	91.0277
735.58	-0.38623	735.58	91.0297
735.68	-0.378418	735.68	91.0316
735.78	-0.376465	735.78	91.0336
735.88	-0.378906	735.88	91.0356
735.98	-0.376465	735.98	91.0375
736.08	-0.38623	736.08	91.0395
736.18	-0.378418	736.18	91.0414
736.28	-0.38623	736.28	91.0434
736.38	-0.378418	736.38	91.0454
736.48	-0.38623	736.48	91.0473
736.58	-0.38623	736.58	91.0493
736.68	-0.38623	736.68	91.0513
736.78	-0.395996	736.78	91.0532
736.88	-0.397949	736.88	91.0552
736.98	-0.395996	736.98	91.0572
737.08	-0.395996	737.08	91.0591
737.18	-0.405762	737.18	91.0611
737.28	-0.397949	737.28	91.063
737.38	-0.405762	737.38	91.065
737.48	-0.405762	737.48	91.067
737.58	-0.415527	737.58	91.0689
737.68	-0.407715	737.68	91.0709
737.78	-0.41748	737.78	91.0729
737.88	-0.41748	737.88	91.0748
737.98	-0.419434	737.98	91.0768
738.08	-0.41748	738.08	91.0788
738.18	-0.427246	738.18	91.0807
738.28	-0.427246	738.28	91.0827
738.38	-0.437012	738.38	91.0847
738.48	-0.438965	738.48	91.0866
738.58	-0.437012	738.58	91.0886
738.68	-0.446777	738.68	91.0906
738.78	-0.446777	738.78	91.0925
738.88	-0.456543	738.88	91.0945
738.98	-0.456543	738.98	91.0965
739.08	-0.466309	739.08	91.0984
739.18	-0.457031	739.18	91.1004
739.28	-0.45459	739.28	91.1024
739.38	-0.466309	739.38	91.1043
739.48	-0.466309	739.48	91.1063
739.58	-0.468262	739.58	91.1083
739.68	-0.466309	739.68	91.1102
739.78	-0.476074	739.78	91.1122
739.88	-0.476074	739.88	91.1142
739.98	-0.48584	739.98	91.1161
740.08	-0.478027	740.08	91.1181
740.18	-0.48584	740.18	91.1201
740.28	-0.48584	740.28	91.1221
740.38	-0.495605	740.38	91.124
740.48	-0.487793	740.48	91.126
740.58	-0.495605	740.58	91.128
740.68	-0.495605	740.68	91.1299
740.78	-0.505371	740.78	91.1319
740.88	-0.505371	740.88	91.1339
740.98	-0.509277	740.98	91.1358
741.08	-0.507324	741.08	91.1378
741.18	-0.507324	741.18	91.1398
741.28	-0.51709	741.28	91.1418
741.38	-0.509277	741.38	91.1437
741.48	-0.51709	741.48	91.1457
741.58	-0.51709	741.58	91.1477
741.68	-0.526855	741.68	91.1496
741.78	-0.526855	741.78	91.1516
741.88	-0.528809	741.88	91.1536
741.98	-0.526855	741.98	91.1556
742.08	-0.536621	742.08	91.1575
742.18	-0.536621	742.18	91.1595
742.28	-0.546387	742.28	91.1615
742.38	-0.538574	742.38	91.1635
742.48	-0.546387	742.48	91.1654
742.58	-0.546387	742.58	91.1674
742.68	-0.546875	742.68	91.1694
742.78	-0.544434	742.78	91.1714
742.88	-0.556152	742.88	91.1733
742.98	-0.54834	742.98	91.1753
743.08	-0.546387	743.08	91.1773
743.18	-0.54834	743.18	91.1793
743.28	-0.556152	743.28	91.1812
743.38	-0.556152	743.38	91.1832
743.48	-0.558105	743.48	91.1852
743.58	-0.556152	743.58	91.1872
743.68	-0.558105	743.68	91.1891
743.78	-0.556152	743.78	91.1911
743.88	-0.556152	743.88	91.1931
743.98	-0.558105	743.98	91.1951
744.08	-0.556152	744.08	91.197
744.18	-0.565918	744.18	91.199
744.28	-0.567871	744.28	91.201
744.38	-0.565918	744.38	91.203
744.48	-0.577637	744.48	91.2049
