Cycle: 4  c15-c089_X	Cycle: 4  c15-c089_Y	Fitted Cycle: 4  c15-c089_X	Fitted Cycle: 4  c15-c089_Y
3.04	1.69958	3.04	-15.4479
3.14	1.70349	3.14	-15.4059
3.24	1.72375	3.24	-15.3639
3.34	1.74451	3.34	-15.322
3.44	1.75037	3.44	-15.28
3.54	1.76404	3.54	-15.238
3.64	1.7738	3.64	-15.1961
3.74	1.79407	3.74	-15.1541
3.84	1.81482	3.84	-15.1121
3.94	1.82458	3.94	-15.0702
4.04	1.84021	4.04	-15.0282
4.14	1.85388	4.14	-14.9863
4.24	1.85852	4.24	-14.9443
4.34	1.87341	4.34	-14.9023
4.44	1.88904	4.44	-14.8604
4.54	1.89294	4.54	-14.8184
4.64	1.91248	4.64	-14.7765
4.74	1.92883	4.74	-14.7345
4.84	1.93005	4.84	-14.6926
4.94	1.94373	4.94	-14.6506
5.04	1.95935	5.04	-14.6087
5.14	1.97302	5.14	-14.5667
5.24	1.97888	5.24	-14.5248
5.34	1.98865	5.34	-14.4828
5.44	1.99915	5.44	-14.4409
5.54	2.01013	5.54	-14.3989
5.64	2.01404	5.64	-14.357
5.74	2.02966	5.74	-14.315
5.84	2.04333	5.84	-14.2731
5.94	2.05896	5.94	-14.2312
6.04	2.06946	6.04	-14.1892
6.14	2.08044	6.14	-14.1473
6.24	2.08044	6.24	-14.1053
6.34	2.09412	6.34	-14.0634
6.44	2.10974	6.44	-14.0215
6.54	2.11951	6.54	-13.9795
6.64	2.12927	6.64	-13.9376
6.74	2.13	6.74	-13.8957
6.84	2.1449	6.84	-13.8537
6.94	2.16052	6.94	-13.8118
7.04	2.17419	7.04	-13.7699
7.14	2.18982	7.14	-13.7279
7.24	2.18982	7.24	-13.686
7.34	2.19958	7.34	-13.6441
7.44	2.21399	7.44	-13.6022
7.54	2.23083	7.54	-13.5602
7.64	2.2406	7.64	-13.5183
7.74	2.25427	7.74	-13.4764
7.84	2.2699	7.84	-13.4345
7.94	2.27966	7.94	-13.3926
8.04	2.29016	8.04	-13.3506
8.14	2.30115	8.14	-13.3087
8.24	2.3031	8.24	-13.2668
8.34	2.31873	8.34	-13.2249
8.44	2.32849	8.44	-13.183
8.54	2.33826	8.54	-13.1411
8.64	2.34802	8.64	-13.0991
8.74	2.36243	8.74	-13.0572
8.84	2.36951	8.84	-13.0153
8.94	2.37927	8.94	-12.9734
9.04	2.38904	9.04	-12.9315
9.14	2.3988	9.14	-12.8896
9.24	2.40857	9.24	-12.8477
9.34	2.41248	9.34	-12.8058
9.44	2.42419	9.44	-12.7639
9.54	2.43274	9.54	-12.722
9.64	2.44958	9.64	-12.6801
9.74	2.45935	9.74	-12.6382
9.84	2.46912	9.84	-12.5963
9.94	2.47888	9.94	-12.5544
10.04	2.48865	10.04	-12.5125
10.14	2.49841	10.14	-12.4706
10.24	2.50891	10.24	-12.4287
10.34	2.51013	10.34	-12.3868
10.44	2.5199	10.44	-12.3449
10.54	2.52966	10.54	-12.303
10.64	2.53943	10.64	-12.2611
10.74	2.54919	10.74	-12.2192
10.84	2.55896	10.84	-12.1773
10.94	2.56873	10.94	-12.1354
11.04	2.57922	11.04	-12.0935
11.14	2.5863	11.14	-12.0516
11.24	2.59021	11.24	-12.0098
11.34	2.59998	11.34	-11.9679
11.44	2.60974	11.44	-11.926
11.54	2.61951	11.54	-11.8841
11.64	2.62927	11.64	-11.8422
11.74	2.63904	11.74	-11.8003
11.84	2.6488	11.84	-11.7585
11.94	2.65857	11.94	-11.7166
12.04	2.66907	12.04	-11.6747
12.14	2.68005	12.14	-11.6328
12.24	2.68591	12.24	-11.591
12.34	2.68982	12.34	-11.5491
12.44	2.69958	12.44	-11.5072
12.54	2.70935	12.54	-11.4653
12.64	2.71912	12.64	-11.4235
12.74	2.72888	12.74	-11.3816
12.84	2.73865	12.84	-11.3397
12.94	2.74451	12.94	-11.2979
13.04	2.74915	13.04	-11.256
13.14	2.76013	13.14	-11.2141
13.24	2.7699	13.24	-11.1723
13.34	2.77966	13.34	-11.1304
13.44	2.78943	13.44	-11.0885
13.54	2.79919	13.54	-11.0467
13.64	2.80896	13.64	-11.0048
13.74	2.81482	13.74	-10.9629
13.84	2.81873	13.84	-10.9211
13.94	2.82922	13.94	-10.8792
14.04	2.84021	14.04	-10.8374
14.14	2.85974	14.14	-10.7955
14.24	2.8656	14.24	-10.7537
14.34	2.86951	14.34	-10.7118
14.44	2.87927	14.44	-10.67
14.54	2.88904	14.54	-10.6281
14.64	2.8988	14.64	-10.5862
14.74	2.90857	14.74	-10.5444
14.84	2.91833	14.84	-10.5026
14.94	2.92419	14.94	-10.4607
15.04	2.9386	15.04	-10.4189
15.14	2.94958	15.14	-10.377
15.24	2.95544	15.24	-10.3352
15.34	2.95935	15.34	-10.2933
15.44	2.96912	15.44	-10.2515
15.54	2.97888	15.54	-10.2096
15.64	2.98474	15.64	-10.1678
15.74	2.98865	15.74	-10.126
15.84	2.99841	15.84	-10.0841
15.94	3.01404	15.94	-10.0423
16.04	3.01794	16.04	-10.0004
16.14	3.02844	16.14	-9.95861
16.24	3.03552	16.24	-9.91678
16.34	3.03943	16.34	-9.87494
16.44	3.06091	16.44	-9.83311
16.54	3.06677	16.54	-9.79128
16.64	3.07068	16.64	-9.74945
16.74	3.08044	16.74	-9.70762
16.84	3.0863	16.84	-9.66579
16.94	3.09998	16.94	-9.62396
17.04	3.10974	17.04	-9.58214
17.14	3.1156	17.14	-9.54031
17.24	3.11951	17.24	-9.49849
17.34	3.13	17.34	-9.45667
17.44	3.14685	17.44	-9.41484
17.54	3.15076	17.54	-9.37302
17.64	3.16052	17.64	-9.3312
17.74	3.17615	17.74	-9.28938
17.84	3.18005	17.84	-9.24757
17.94	3.18591	17.94	-9.20575
18.04	3.18982	18.04	-9.16393
18.14	3.20935	18.14	-9.12212
18.24	3.21521	18.24	-9.08031
18.34	3.21912	18.34	-9.03849
18.44	3.23474	18.44	-8.99668
18.54	3.23865	18.54	-8.95487
18.64	3.24451	18.64	-8.91306
18.74	3.25818	18.74	-8.87125
18.84	3.26404	18.84	-8.82945
18.94	3.27844	18.94	-8.78764
19.04	3.28552	19.04	-8.74583
19.14	3.28943	19.14	-8.70403
19.24	3.30701	19.24	-8.66223
19.34	3.31091	19.34	-8.62042
19.44	3.31677	19.44	-8.57862
19.54	3.32068	19.54	-8.53682
19.64	3.3363	19.64	-8.49502
19.74	3.34021	19.74	-8.45323
19.84	3.35583	19.84	-8.41143
19.94	3.35974	19.94	-8.36963
20.04	3.3656	20.04	-8.32784
20.14	3.37927	20.14	-8.28604
20.24	3.38513	20.24	-8.24425
20.34	3.3988	20.34	-8.20246
20.44	3.40466	20.44	-8.16067
20.54	3.41443	20.54	-8.11888
20.64	3.41907	20.64	-8.07709
20.74	3.42615	20.74	-8.0353
20.84	3.43982	20.84	-7.99352
20.94	3.44568	20.94	-7.95173
21.04	3.45935	21.04	-7.90994
21.14	3.46521	21.14	-7.86816
21.24	3.47888	21.24	-7.82638
21.34	3.48474	21.34	-7.7846
21.44	3.48865	21.44	-7.74282
21.54	3.50623	21.54	-7.70104
21.64	3.51013	21.64	-7.65926
21.74	3.52576	21.74	-7.61748
21.84	3.52966	21.84	-7.57571
21.94	3.54529	21.94	-7.53393
22.04	3.54919	22.04	-7.49215
22.14	3.55505	22.14	-7.45038
22.24	3.56482	22.24	-7.40861
22.34	3.56946	22.34	-7.36684
22.44	3.5863	22.44	-7.32507
22.54	3.59021	22.54	-7.2833
22.64	3.60583	22.64	-7.24153
22.74	3.60583	22.74	-7.19977
22.84	3.61951	22.84	-7.158
22.94	3.62537	22.94	-7.11623
23.04	3.62537	23.04	-7.07447
23.14	3.63904	23.14	-7.03271
23.24	3.65662	23.24	-6.99095
23.34	3.65662	23.34	-6.94919
23.44	3.66052	23.44	-6.90742
23.54	3.67615	23.54	-6.86567
23.64	3.68591	23.64	-6.82391
23.74	3.68982	23.74	-6.78215
23.84	3.70544	23.84	-6.7404
23.94	3.70544	23.94	-6.69864
24.04	3.71912	24.04	-6.65689
24.14	3.73474	24.14	-6.61514
24.24	3.73474	24.24	-6.57339
24.34	3.74841	24.34	-6.53164
24.44	3.76404	24.44	-6.48989
24.54	3.76794	24.54	-6.44814
24.64	3.78552	24.64	-6.40639
24.74	3.78552	24.74	-6.36465
24.84	3.79529	24.84	-6.3229
24.94	3.80505	24.94	-6.28115
25.04	3.80969	25.04	-6.23941
25.14	3.82654	25.14	-6.19767
25.24	3.8363	25.24	-6.15593
25.34	3.8363	25.34	-6.11419
25.44	3.84998	25.44	-6.07245
25.54	3.8656	25.54	-6.03071
25.64	3.8656	25.64	-5.98898
25.74	3.87927	25.74	-5.94724
25.84	3.88513	25.84	-5.90551
25.94	3.8949	25.94	-5.86377
26.04	3.91052	26.04	-5.82204
26.14	3.91638	26.14	-5.78031
26.24	3.92615	26.24	-5.73858
26.34	3.93591	26.34	-5.69685
26.44	3.93591	26.44	-5.65512
26.54	3.94958	26.54	-5.61339
26.64	3.96521	26.64	-5.57167
26.74	3.96521	26.74	-5.52994
26.84	3.97888	26.84	-5.48822
26.94	3.99451	26.94	-5.44649
27.04	4.00427	27.04	-5.40477
27.14	4.00427	27.14	-5.36305
27.24	4.0199	27.24	-5.32133
27.34	4.02576	27.34	-5.27961
27.44	4.03552	27.44	-5.23789
27.54	4.04919	27.54	-5.19618
27.64	4.06482	27.64	-5.15446
27.74	4.06482	27.74	-5.11275
27.84	4.07458	27.84	-5.07103
27.94	4.08435	27.94	-5.02932
28.04	4.09875	28.04	-4.98761
28.14	4.10583	28.14	-4.9459
28.24	4.1156	28.24	-4.90419
28.34	4.12732	28.34	-4.86248
28.44	4.12732	28.44	-4.82077
28.54	4.14099	28.54	-4.77906
28.64	4.15662	28.64	-4.73736
28.74	4.16638	28.74	-4.69565
28.84	4.17615	28.84	-4.65395
28.94	4.17615	28.94	-4.61225
29.04	4.18591	29.04	-4.57055
29.14	4.19958	29.14	-4.52885
29.24	4.21521	29.24	-4.48715
29.34	4.21521	29.34	-4.44545
29.44	4.22498	29.44	-4.40375
29.54	4.23669	29.54	-4.36205
29.64	4.2406	29.64	-4.32036
29.74	4.25623	29.74	-4.27867
29.84	4.26599	29.84	-4.23697
29.94	4.27576	29.94	-4.19528
30.04	4.28552	30.04	-4.15359
30.14	4.28552	30.14	-4.1119
30.24	4.29919	30.24	-4.07021
30.34	4.31482	30.34	-4.02852
30.44	4.32458	30.44	-3.98683
30.54	4.32458	30.54	-3.94515
30.64	4.3363	30.64	-3.90347
30.74	4.34607	30.74	-3.86178
30.84	4.35583	30.84	-3.8201
30.94	4.36951	30.94	-3.77842
31.04	4.38513	31.04	-3.73674
31.14	4.38513	31.14	-3.69506
31.24	4.3949	31.24	-3.65338
31.34	4.40466	31.34	-3.6117
31.44	4.41443	31.44	-3.57002
31.54	4.43005	31.54	-3.52835
31.64	4.44568	31.64	-3.48668
31.74	4.45544	31.74	-3.445
31.84	4.46521	31.84	-3.40333
31.94	4.47498	31.94	-3.36166
32.04	4.48474	32.04	-3.31999
32.14	4.49451	32.14	-3.27832
32.24	4.49451	32.24	-3.23665
32.34	4.50818	32.34	-3.19499
32.44	4.5238	32.44	-3.15332
32.54	4.53552	32.54	-3.11165
32.64	4.54529	32.64	-3.06999
32.74	4.55505	32.74	-3.02833
32.84	4.56482	32.84	-2.98667
32.94	4.57458	32.94	-2.945
33.04	4.58435	33.04	-2.90334
33.14	4.59412	33.14	-2.86169
33.24	4.59412	33.24	-2.82003
33.34	4.60388	33.34	-2.77837
33.44	4.6156	33.44	-2.73672
33.54	4.62537	33.54	-2.69506
33.64	4.63977	33.64	-2.65341
33.74	4.65662	33.74	-2.61176
33.84	4.66638	33.84	-2.57011
33.94	4.67615	33.94	-2.52845
34.04	4.68591	34.04	-2.4868
34.14	4.69568	34.14	-2.44516
34.24	4.7074	34.24	-2.40351
34.34	4.71716	34.34	-2.36187
34.44	4.72693	34.44	-2.32022
34.54	4.73669	34.54	-2.27857
34.64	4.74646	34.64	-2.23693
34.74	4.75623	34.74	-2.19529
34.84	4.76599	34.84	-2.15365
34.94	4.77576	34.94	-2.11201
35.04	4.78552	35.04	-2.07037
35.14	4.78943	35.14	-2.02873
35.24	4.81677	35.24	-1.9871
35.34	4.82654	35.34	-1.94546
35.44	4.8363	35.44	-1.90382
35.54	4.84607	35.54	-1.86219
35.64	4.85583	35.64	-1.82056
35.74	4.8656	35.74	-1.77893
35.84	4.87537	35.84	-1.7373
35.94	4.88708	35.94	-1.69567
36.04	4.89685	36.04	-1.65404
36.14	4.90662	36.14	-1.61241
36.24	4.91638	36.24	-1.57079
36.34	4.92615	36.34	-1.52916
36.44	4.93591	36.44	-1.48754
36.54	4.94568	36.54	-1.44591
36.64	4.96716	36.64	-1.40429
36.74	4.96716	36.74	-1.36267
36.84	4.98669	36.84	-1.32105
36.94	5.00037	36.94	-1.27943
37.04	5.01599	37.04	-1.23781
37.14	5.02576	37.14	-1.1962
37.24	5.03552	37.24	-1.15458
37.34	5.04529	37.34	-1.11297
37.44	5.06677	37.44	-1.07135
37.54	5.07654	37.54	-1.02974
37.64	5.0863	37.64	-0.988127
37.74	5.09607	37.74	-0.946517
37.84	5.10583	37.84	-0.904909
37.94	5.12537	37.94	-0.863297
38.04	5.13513	38.04	-0.821691
38.14	5.14685	38.14	-0.780085
38.24	5.15662	38.24	-0.73848
38.34	5.16638	38.34	-0.696876
38.44	5.17615	38.44	-0.65527
38.54	5.18591	38.54	-0.613669
38.64	5.19568	38.64	-0.572068
38.74	5.21521	38.74	-0.530469
38.84	5.22693	38.84	-0.48887
38.94	5.23669	38.94	-0.44727
39.04	5.24646	39.04	-0.405673
39.14	5.25623	39.14	-0.364078
39.24	5.27576	39.24	-0.322484
39.34	5.28552	39.34	-0.28089
39.44	5.29529	39.44	-0.239295
39.54	5.30505	39.54	-0.197704
39.64	5.31677	39.64	-0.156114
39.74	5.32654	39.74	-0.114524
39.84	5.34607	39.84	-0.0729364
39.94	5.35583	39.94	-0.0313463
40.04	5.3656	40.04	0.0102397
40.14	5.38513	40.14	0.0518246
40.24	5.39685	40.24	0.0934084
40.34	5.40662	40.34	0.134991
40.44	5.41638	40.44	0.176576
40.54	5.43591	40.54	0.218157
40.64	5.44568	40.64	0.259737
40.74	5.45544	40.74	0.301315
40.84	5.46521	40.84	0.342893
40.94	5.47693	40.94	0.384472
41.04	5.49646	41.04	0.426048
41.14	5.50623	41.14	0.467622
41.24	5.51599	41.24	0.509196
41.34	5.52576	41.34	0.550768
41.44	5.53552	41.44	0.592343
41.54	5.55505	41.54	0.633913
41.64	5.56287	41.64	0.675482
41.74	5.56677	41.74	0.71705
41.84	5.57654	41.84	0.758617
41.94	5.59607	41.94	0.800187
42.04	5.60583	42.04	0.841752
42.14	5.6156	42.14	0.883316
42.24	5.63708	42.24	0.924879
42.34	5.64685	42.34	0.96644
42.44	5.65662	42.44	1.008
42.54	5.66638	42.54	1.04956
42.64	5.68591	42.64	1.09112
42.74	5.69568	42.74	1.13268
42.84	5.70544	42.84	1.17424
42.94	5.71716	42.94	1.2158
43.04	5.73669	43.04	1.25735
43.14	5.74646	43.14	1.2989
43.24	5.75623	43.24	1.34046
43.34	5.77576	43.34	1.38201
43.44	5.78552	43.44	1.42356
43.54	5.79529	43.54	1.46511
43.64	5.81677	43.64	1.50666
43.74	5.82263	43.74	1.54821
43.84	5.8363	43.84	1.58975
43.94	5.84607	43.94	1.6313
44.04	5.85583	44.04	1.67285
44.14	5.8656	44.14	1.71439
44.24	5.88708	44.24	1.75593
44.34	5.89685	44.34	1.79747
44.44	5.90662	44.44	1.83901
44.54	5.92615	44.54	1.88055
44.64	5.93591	44.64	1.92209
44.74	5.94568	44.74	1.96363
44.84	5.96716	44.84	2.00516
44.94	5.97693	44.94	2.0467
45.04	5.98669	45.04	2.08823
45.14	6.00623	45.14	2.12977
45.24	6.01599	45.24	2.1713
45.34	6.02112	45.34	2.21283
45.44	6.03552	45.44	2.25436
45.54	6.04529	45.54	2.29589
45.64	6.05505	45.64	2.33742
45.74	6.07458	45.74	2.37894
45.84	6.08435	45.84	2.42047
45.94	6.09412	45.94	2.462
46.04	6.1156	46.04	2.50352
46.14	6.12537	46.14	2.54504
46.24	6.13513	46.24	2.58656
46.34	6.1449	46.34	2.62808
46.44	6.16443	46.44	2.6696
46.54	6.17419	46.54	2.71112
46.64	6.18005	46.64	2.75264
46.74	6.18591	46.74	2.79416
46.84	6.20544	46.84	2.83567
46.94	6.21521	46.94	2.87719
47.04	6.22498	47.04	2.9187
47.14	6.24451	47.14	2.96021
47.24	6.25427	47.24	3.00172
47.34	6.26404	47.34	3.04323
47.44	6.28552	47.44	3.08474
47.54	6.29529	47.54	3.12625
47.64	6.30505	47.64	3.16776
47.74	6.32458	47.74	3.20926
47.84	6.33435	47.84	3.25077
47.94	6.34021	47.94	3.29227
48.04	6.34607	48.04	3.33377
48.14	6.3656	48.14	3.37528
48.24	6.37537	48.24	3.41678
48.34	6.38513	48.34	3.45828
48.44	6.40466	48.44	3.49978
48.54	6.41443	48.54	3.54127
48.64	6.42615	48.64	3.58277
48.74	6.44568	48.74	3.62426
48.84	6.45544	48.84	3.66576
48.94	6.46521	48.94	3.70725
49.04	6.48083	49.04	3.74875
49.14	6.48474	49.14	3.79024
49.24	6.49451	49.24	3.83173
49.34	6.51599	49.34	3.87321
49.44	6.52576	49.44	3.9147
49.54	6.54529	49.54	3.95619
49.64	6.55505	49.64	3.99768
49.74	6.57458	49.74	4.03916
49.84	6.5863	49.84	4.08064
49.94	6.59607	49.94	4.12213
50.04	6.61169	50.04	4.16361
50.14	6.6156	50.14	4.20509
50.24	6.63513	50.24	4.24657
50.34	6.6449	50.34	4.28805
50.44	6.65662	50.44	4.32953
50.54	6.67615	50.54	4.371
50.64	6.68591	50.64	4.41248
50.74	6.70544	50.74	4.45395
50.84	6.7113	50.84	4.49543
50.94	6.72498	50.94	4.5369
51.04	6.73669	51.04	4.57837
51.14	6.75623	51.14	4.61984
51.24	6.76599	51.24	4.66131
51.34	6.78552	51.34	4.70278
51.44	6.79529	51.44	4.74425
51.54	6.80505	51.54	4.78571
51.64	6.82654	51.64	4.82718
51.74	6.8324	51.74	4.86864
51.84	6.84607	51.84	4.9101
51.94	6.85583	51.94	4.95157
52.04	6.87537	52.04	4.99303
52.14	6.88708	52.14	5.03449
52.24	6.89685	52.24	5.07594
52.34	6.91638	52.34	5.1174
52.44	6.92615	52.44	5.15886
52.54	6.94177	52.54	5.20032
52.64	6.94568	52.64	5.24177
52.74	6.96716	52.74	5.28322
52.84	6.97693	52.84	5.32467
52.94	6.99646	52.94	5.36613
53.04	7.00623	53.04	5.40758
53.14	7.02576	53.14	5.44903
53.24	7.03552	53.24	5.49047
53.34	7.04724	53.34	5.53192
53.44	7.06213	53.44	5.57337
53.54	7.06482	53.54	5.61481
53.64	7.08435	53.64	5.65626
53.74	7.09412	53.74	5.6977
53.84	7.1156	53.84	5.73914
53.94	7.12537	53.94	5.78058
54.04	7.1449	54.04	5.82202
54.14	7.15466	54.14	5.86346
54.24	7.17419	54.24	5.9049
54.34	7.18396	54.34	5.94633
54.44	7.20544	54.44	5.98777
54.54	7.21521	54.54	6.02921
54.64	7.23083	54.64	6.07064
54.74	7.23474	54.74	6.11207
54.84	7.25427	54.84	6.1535
54.94	7.26404	54.94	6.19493
55.04	7.28552	55.04	6.23636
55.14	7.29529	55.14	6.27779
55.24	7.31482	55.24	6.31922
55.34	7.32458	55.34	6.36064
55.44	7.34412	55.44	6.40207
55.54	7.35583	55.54	6.44349
55.64	7.37537	55.64	6.48492
55.74	7.39099	55.74	6.52634
55.84	7.3949	55.84	6.56776
55.94	7.41443	55.94	6.60918
56.04	7.42419	56.04	6.6506
56.14	7.44568	56.14	6.69202
56.24	7.45544	56.24	6.73343
56.34	7.47107	56.34	6.77485
56.44	7.48474	56.44	6.81626
56.54	7.49451	56.54	6.85768
56.64	7.50623	56.64	6.89909
56.74	7.52576	56.74	6.9405
56.84	7.54529	56.84	6.98191
56.94	7.55115	56.94	7.02332
57.04	7.56482	57.04	7.06473
57.14	7.57654	57.14	7.10613
57.24	7.59607	57.24	7.14754
57.34	7.6156	57.34	7.18894
57.44	7.62537	57.44	7.23035
57.54	7.6449	57.54	7.27175
57.64	7.65076	57.64	7.31315
57.74	7.66638	57.74	7.35456
57.84	7.68591	57.84	7.39595
57.94	7.69568	57.94	7.43736
58.04	7.71521	58.04	7.47875
58.14	7.73669	58.14	7.52015
58.24	7.74646	58.24	7.56154
58.34	7.76599	58.34	7.60294
58.44	7.78162	58.44	7.64433
58.54	7.78552	58.54	7.68573
58.64	7.80701	58.64	7.72712
58.74	7.81677	58.74	7.76851
58.84	7.8363	58.84	7.8099
58.94	7.85583	58.94	7.85129
59.04	7.8656	59.04	7.89267
59.14	7.88123	59.14	7.93406
59.24	7.88708	59.24	7.97544
59.34	7.89685	59.34	8.01683
59.44	7.91638	59.44	8.05821
59.54	7.93591	59.54	8.09959
59.64	7.94568	59.64	8.14097
59.74	7.96716	59.74	8.18235
59.84	7.97229	59.84	8.22373
59.94	7.98474	59.94	8.26511
60.04	8.00427	60.04	8.30649
60.14	8.01404	60.14	8.34786
60.24	8.03552	60.24	8.38924
60.34	8.04529	60.34	8.43061
60.44	8.06482	60.44	8.47198
60.54	8.08435	60.54	8.51335
60.64	8.09412	60.64	8.55472
60.74	8.11365	60.74	8.59609
60.84	8.12146	60.84	8.63746
60.94	8.13513	60.94	8.67883
61.04	8.1449	61.04	8.7202
61.14	8.16443	61.14	8.76156
61.24	8.17419	61.24	8.80292
61.34	8.19568	61.34	8.84429
61.44	8.20544	61.44	8.88565
61.54	8.22498	61.54	8.92701
61.64	8.23083	61.64	8.96837
61.74	8.24451	61.74	9.00973
61.84	8.26599	61.84	9.05108
61.94	8.27576	61.94	9.09244
62.04	8.29529	62.04	9.1338
62.14	8.31482	62.14	9.17515
62.24	8.32068	62.24	9.21651
62.34	8.33435	62.34	9.25786
62.44	8.34607	62.44	9.29921
62.54	8.3656	62.54	9.34056
62.64	8.37537	62.64	9.38191
62.74	8.3949	62.74	9.42326
62.84	8.41443	62.84	9.4646
62.94	8.42615	62.94	9.50595
63.04	8.44177	63.04	9.5473
63.14	8.44568	63.14	9.58864
63.24	8.46521	63.24	9.62998
63.34	8.48474	63.34	9.67132
63.44	8.49646	63.44	9.71267
63.54	8.51599	63.54	9.75401
63.64	8.52185	63.64	9.79534
63.74	8.53552	63.74	9.83669
63.84	8.55505	63.84	9.87802
63.94	8.56482	63.94	9.91936
64.04	8.57654	64.04	9.96069
64.14	8.59607	64.14	10.002
64.24	8.60583	64.24	10.0434
64.34	8.62537	64.34	10.0847
64.44	8.64099	64.44	10.126
64.54	8.64685	64.54	10.1673
64.64	8.66638	64.64	10.2087
64.74	8.67615	64.74	10.25
64.84	8.69568	64.84	10.2913
64.94	8.71521	64.94	10.3327
65.04	8.72302	65.04	10.374
65.14	8.72693	65.14	10.4153
65.24	8.74646	65.24	10.4566
65.34	8.75623	65.34	10.4979
65.44	8.77576	65.44	10.5393
65.54	8.78552	65.54	10.5806
65.64	8.80701	65.64	10.6219
65.74	8.82654	65.74	10.6632
65.84	8.8324	65.84	10.7045
65.94	8.84607	65.94	10.7458
66.04	8.85583	66.04	10.7872
66.14	8.87732	66.14	10.8285
66.24	8.88708	66.24	10.8698
66.34	8.90662	66.34	10.9111
66.44	8.92615	66.44	10.9524
66.54	8.93591	66.54	10.9937
66.64	8.95276	66.64	11.035
66.74	8.95544	66.74	11.0763
66.84	8.97498	66.84	11.1176
66.94	8.99451	66.94	11.1589
67.04	9.00427	67.04	11.2002
67.14	9.0238	67.14	11.2415
67.24	9.03162	67.24	11.2828
67.34	9.04529	67.34	11.3241
67.44	9.05505	67.44	11.3654
67.54	9.07458	67.54	11.4067
67.64	9.08435	67.64	11.448
67.74	9.10583	67.74	11.4893
67.84	9.1156	67.84	11.5306
67.94	9.13513	67.94	11.5719
68.04	9.15466	68.04	11.6132
68.14	9.16052	68.14	11.6545
68.24	9.17615	68.24	11.6958
68.34	9.18591	68.34	11.7371
68.44	9.20544	68.44	11.7784
68.54	9.21521	68.54	11.8196
68.64	9.23474	68.64	11.8609
68.74	9.25427	68.74	11.9022
68.84	9.26599	68.84	11.9435
68.94	9.28162	68.94	11.9848
69.04	9.28552	69.04	12.0261
69.14	9.30505	69.14	12.0674
69.24	9.31482	69.24	12.1086
69.34	9.3363	69.34	12.1499
69.44	9.34607	69.44	12.1912
69.54	9.3656	69.54	12.2325
69.64	9.37146	69.64	12.2737
69.74	9.38513	69.74	12.315
69.84	9.3949	69.84	12.3563
69.94	9.41638	69.94	12.3976
70.04	9.42615	70.04	12.4388
70.14	9.44568	70.14	12.4801
70.24	9.4613	70.24	12.5214
70.34	9.46521	70.34	12.5626
70.44	9.48669	70.44	12.6039
70.54	9.49646	70.54	12.6452
70.64	9.51599	70.64	12.6864
70.74	9.52185	70.74	12.7277
70.84	9.53552	70.84	12.769
70.94	9.55701	70.94	12.8102
71.04	9.56677	71.04	12.8515
71.14	9.5863	71.14	12.8927
71.24	9.60193	71.24	12.934
71.34	9.60583	71.34	12.9753
71.44	9.62732	71.44	13.0165
71.54	9.63708	71.54	13.0578
71.64	9.65662	71.64	13.099
71.74	9.66638	71.74	13.1403
71.84	9.68127	71.84	13.1815
71.94	9.69373	71.94	13.2228
72.04	9.70544	72.04	13.264
72.14	9.72498	72.14	13.3053
72.24	9.73474	72.24	13.3465
72.34	9.75427	72.34	13.3878
72.44	9.76013	72.44	13.429
72.54	9.77576	72.54	13.4703
72.64	9.78552	72.64	13.5115
72.74	9.80505	72.74	13.5528
72.84	9.81482	72.84	13.594
72.94	9.83435	72.94	13.6352
73.04	9.84021	73.04	13.6765
73.14	9.85583	73.14	13.7177
73.24	9.8656	73.24	13.759
73.34	9.88513	73.34	13.8002
73.44	9.8949	73.44	13.8414
73.54	9.91443	73.54	13.8827
73.64	9.93201	73.64	13.9239
73.74	9.93591	73.74	13.9651
73.84	9.95544	73.84	14.0063
73.94	9.96521	73.94	14.0476
74.04	9.98474	74.04	14.0888
74.14	10.0062	74.14	14.13
74.24	10.0121	74.24	14.1713
74.34	10.0258	74.34	14.2125
74.44	10.0355	74.44	14.2537
74.54	10.0551	74.54	14.2949
74.64	10.0765	74.64	14.3362
74.74	10.0824	74.74	14.3774
74.84	10.0961	74.84	14.4186
74.94	10.1058	74.94	14.4598
75.04	10.1254	75.04	14.501
75.14	10.1449	75.14	14.5423
75.24	10.1566	75.24	14.5835
75.34	10.1722	75.34	14.6247
75.44	10.1761	75.44	14.6659
75.54	10.1957	75.54	14.7071
75.64	10.2152	75.64	14.7483
75.74	10.2269	75.74	14.7895
75.84	10.2367	75.84	14.8307
75.94	10.2523	75.94	14.872
76.04	10.2562	76.04	14.9132
76.14	10.2758	76.14	14.9544
76.24	10.2972	76.24	14.9956
76.34	10.307	76.34	15.0368
76.44	10.3168	76.44	15.078
76.54	10.3317	76.54	15.1192
76.64	10.3441	76.64	15.1604
76.74	10.3539	76.74	15.2016
76.84	10.3754	76.84	15.2428
76.94	10.3851	76.94	15.284
77.04	10.4047	77.04	15.3252
77.14	10.4144	77.14	15.3664
77.24	10.434	77.24	15.4076
77.34	10.4515	77.34	15.4488
77.44	10.4554	77.44	15.49
77.54	10.4652	77.54	15.5311
77.64	10.4847	77.64	15.5723
77.74	10.5043	77.74	15.6135
77.84	10.514	77.84	15.6547
77.94	10.5355	77.94	15.6959
78.04	10.5453	78.04	15.7371
78.14	10.5609	78.14	15.7783
78.24	10.5648	78.24	15.8195
78.34	10.5844	78.34	15.8606
78.44	10.5941	78.44	15.9018
