Cycle: 8  C15N146A_X	Cycle: 8  C15N146A_Y	Fitted Cycle: 8  C15N146A_X	Fitted Cycle: 8  C15N146A_Y
5.74	1.90552	5.74	-0.470965
5.84	1.90552	5.84	-0.470165
5.94	1.91138	5.94	-0.469366
6.04	1.90552	6.04	-0.468568
6.14	1.90552	6.14	-0.46777
6.24	1.91528	6.24	-0.466972
6.34	1.91406	6.34	-0.466175
6.44	1.91528	6.44	-0.465378
6.54	1.92505	6.54	-0.464582
6.64	1.92114	6.64	-0.463786
6.74	1.91528	6.74	-0.462991
6.84	1.91528	6.84	-0.462196
6.94	1.91528	6.94	-0.461402
7.04	1.91528	7.04	-0.460608
7.14	1.91528	7.14	-0.459815
7.24	1.92505	7.24	-0.459022
7.34	1.92114	7.34	-0.45823
7.44	1.91406	7.44	-0.457438
7.54	1.91528	7.54	-0.456646
7.64	1.92505	7.64	-0.455855
7.74	1.92505	7.74	-0.455065
7.84	1.92505	7.84	-0.454275
7.94	1.92505	7.94	-0.453485
8.04	1.92505	8.04	-0.452696
8.14	1.92505	8.14	-0.451907
8.24	1.93091	8.24	-0.451119
8.34	1.92578	8.34	-0.450332
8.44	1.92505	8.44	-0.449544
8.54	1.92505	8.54	-0.448758
8.64	1.92505	8.64	-0.447971
8.74	1.92505	8.74	-0.447186
8.84	1.93481	8.84	-0.4464
8.94	1.93481	8.94	-0.445615
9.04	1.93091	9.04	-0.444831
9.14	1.92505	9.14	-0.444047
9.24	1.92578	9.24	-0.443264
9.34	1.93286	9.34	-0.442481
9.44	1.92505	9.44	-0.441698
9.54	1.92505	9.54	-0.440916
9.64	1.92505	9.64	-0.440135
9.74	1.93481	9.74	-0.439354
9.84	1.93091	9.84	-0.438573
9.94	1.92505	9.94	-0.437793
10.04	1.92505	10.04	-0.437013
10.14	1.92505	10.14	-0.436234
10.24	1.92505	10.24	-0.435455
10.34	1.93091	10.34	-0.434677
10.44	1.92578	10.44	-0.433899
10.54	1.92505	10.54	-0.433122
10.64	1.92505	10.64	-0.432345
10.74	1.92114	10.74	-0.431569
10.84	1.92505	10.84	-0.430793
10.94	1.92505	10.94	-0.430017
11.04	1.92505	11.04	-0.429243
11.14	1.92114	11.14	-0.428468
11.24	1.92505	11.24	-0.427694
11.34	1.92114	11.34	-0.42692
11.44	1.91528	11.44	-0.426147
11.54	1.91406	11.54	-0.425375
11.64	1.91138	11.64	-0.424603
11.74	1.90552	11.74	-0.423831
11.84	1.91528	11.84	-0.42306
11.94	1.91138	11.94	-0.422289
12.04	1.90552	12.04	-0.421519
12.14	1.90552	12.14	-0.420749
12.24	1.90552	12.24	-0.419979
12.34	1.91138	12.34	-0.41921
12.44	1.90552	12.44	-0.418442
12.54	1.89966	12.54	-0.417674
12.64	1.8938	12.64	-0.416907
12.74	1.9043	12.74	-0.41614
12.84	1.90161	12.84	-0.415373
12.94	1.89575	12.94	-0.414607
13.04	1.89185	13.04	-0.413841
13.14	1.88599	13.14	-0.413076
13.24	1.88208	13.24	-0.412311
13.34	1.88599	13.34	-0.411547
13.44	1.88599	13.44	-0.410783
13.54	1.88208	13.54	-0.41002
13.64	1.87427	13.64	-0.409257
13.74	1.88013	13.74	-0.408495
13.84	1.87427	13.84	-0.407733
13.94	1.87036	13.94	-0.406972
14.04	1.8645	14.04	-0.406211
14.14	1.8645	14.14	-0.40545
14.24	1.8606	14.24	-0.40469
14.34	1.8606	14.34	-0.40393
14.44	1.85547	14.44	-0.403171
14.54	1.85278	14.54	-0.402413
14.64	1.84497	14.64	-0.401654
14.74	1.85474	14.74	-0.400897
14.84	1.85083	14.84	-0.400139
14.94	1.84497	14.94	-0.399383
15.04	1.84106	15.04	-0.398626
15.14	1.83521	15.14	-0.39787
15.24	1.8313	15.24	-0.397115
15.34	1.83521	15.34	-0.39636
15.44	1.8313	15.44	-0.395606
15.54	1.82544	15.54	-0.394852
15.64	1.81958	15.64	-0.394098
15.74	1.82349	15.74	-0.393345
15.84	1.81958	15.84	-0.392592
15.94	1.81445	15.94	-0.39184
16.04	1.81177	16.04	-0.391088
16.14	1.81567	16.14	-0.390337
16.24	1.81177	16.24	-0.389586
16.34	1.80591	16.34	-0.388836
16.44	1.802	16.44	-0.388086
16.54	1.80591	16.54	-0.387337
16.64	1.802	16.64	-0.386588
16.74	1.79614	16.74	-0.385839
16.84	1.802	16.84	-0.385091
16.94	1.79028	16.94	-0.384344
17.04	1.78442	17.04	-0.383597
17.14	1.79028	17.14	-0.38285
17.24	1.78442	17.24	-0.382104
17.34	1.78052	17.34	-0.381358
17.44	1.77466	17.44	-0.380613
17.54	1.78052	17.54	-0.379868
17.64	1.77075	17.64	-0.379124
17.74	1.76563	17.74	-0.37838
17.84	1.76294	17.84	-0.377636
17.94	1.76685	17.94	-0.376893
18.04	1.76099	18.04	-0.376151
18.14	1.75122	18.14	-0.375409
18.24	1.75513	18.24	-0.374667
18.34	1.75122	18.34	-0.373926
18.44	1.74536	18.44	-0.373186
18.54	1.75122	18.54	-0.372445
18.64	1.74146	18.64	-0.371706
18.74	1.7356	18.74	-0.370966
18.84	1.74146	18.84	-0.370228
18.94	1.73169	18.94	-0.369489
19.04	1.72583	19.04	-0.368751
19.14	1.73169	19.14	-0.368014
19.24	1.71997	19.24	-0.367277
19.34	1.71411	19.34	-0.36654
19.44	1.71997	19.44	-0.365804
19.54	1.71021	19.54	-0.365069
19.64	1.70435	19.64	-0.364333
19.74	1.71021	19.74	-0.363599
19.84	1.70044	19.84	-0.362864
19.94	1.69458	19.94	-0.362131
20.04	1.70044	20.04	-0.361397
20.14	1.69067	20.14	-0.360664
20.24	1.68091	20.24	-0.359932
20.34	1.68091	20.34	-0.3592
20.44	1.67578	20.44	-0.358469
20.54	1.67114	20.54	-0.357738
20.64	1.67114	20.64	-0.357007
20.74	1.66528	20.74	-0.356277
20.84	1.66138	20.84	-0.355547
20.94	1.66138	20.94	-0.354818
21.04	1.65552	21.04	-0.354089
21.14	1.65161	21.14	-0.353361
21.24	1.65161	21.24	-0.352633
21.34	1.64185	21.34	-0.351905
21.44	1.64575	21.44	-0.351179
21.54	1.64185	21.54	-0.350452
21.64	1.63208	21.64	-0.349726
21.74	1.63208	21.74	-0.349
21.84	1.62036	21.84	-0.348275
21.94	1.62036	21.94	-0.347551
22.04	1.6145	22.04	-0.346826
22.14	1.62036	22.14	-0.346103
22.24	1.6106	22.24	-0.345379
22.34	1.60083	22.34	-0.344656
22.44	1.60083	22.44	-0.343934
22.54	1.59497	22.54	-0.343212
22.64	1.60083	22.64	-0.342491
22.74	1.59106	22.74	-0.34177
22.84	1.59106	22.84	-0.341049
22.94	1.58521	22.94	-0.340329
23.04	1.5813	23.04	-0.339609
23.14	1.5813	23.14	-0.33889
23.24	1.56958	23.24	-0.338171
23.34	1.57349	23.34	-0.337453
23.44	1.56958	23.44	-0.336735
23.54	1.56958	23.54	-0.336017
23.64	1.55981	23.64	-0.335301
23.74	1.55005	23.74	-0.334584
23.84	1.55005	23.84	-0.333868
23.94	1.54028	23.94	-0.333152
24.04	1.54028	24.04	-0.332437
24.14	1.53516	24.14	-0.331722
24.24	1.54224	24.24	-0.331008
24.34	1.53247	24.34	-0.330294
24.44	1.53638	24.44	-0.329581
24.54	1.53247	24.54	-0.328868
24.64	1.53247	24.64	-0.328156
24.74	1.52271	24.74	-0.327444
24.84	1.52271	24.84	-0.326732
24.94	1.51099	24.94	-0.326021
25.04	1.51489	25.04	-0.32531
25.14	1.51099	25.14	-0.3246
25.24	1.51099	25.24	-0.32389
25.34	1.50122	25.34	-0.323181
25.44	1.50122	25.44	-0.322472
25.54	1.49146	25.54	-0.321764
25.64	1.49146	25.64	-0.321056
25.74	1.4856	25.74	-0.320348
25.84	1.49146	25.84	-0.319641
25.94	1.48169	25.94	-0.318935
26.04	1.47192	26.04	-0.318229
26.14	1.47192	26.14	-0.317523
26.24	1.47192	26.24	-0.316818
26.34	1.46606	26.34	-0.316113
26.44	1.47192	26.44	-0.315408
26.54	1.46021	26.54	-0.314705
26.64	1.46021	26.64	-0.314001
26.74	1.45044	26.74	-0.313298
26.84	1.44067	26.84	-0.312596
26.94	1.44458	26.94	-0.311893
27.04	1.44067	27.04	-0.311192
27.14	1.44067	27.14	-0.310491
27.24	1.43091	27.24	-0.30979
27.34	1.43091	27.34	-0.309089
27.44	1.42114	27.44	-0.30839
27.54	1.42114	27.54	-0.30769
27.64	1.41138	27.64	-0.306991
27.74	1.40161	27.74	-0.306293
27.84	1.40552	27.84	-0.305595
27.94	1.39966	27.94	-0.304897
28.04	1.39966	28.04	-0.3042
28.14	1.39966	28.14	-0.303503
28.24	1.38989	28.24	-0.302807
28.34	1.38989	28.34	-0.302111
28.44	1.38013	28.44	-0.301415
28.54	1.38403	28.54	-0.30072
28.64	1.38013	28.64	-0.300026
28.74	1.38013	28.74	-0.299332
28.84	1.37036	28.84	-0.298638
28.94	1.37036	28.94	-0.297945
29.04	1.3606	29.04	-0.297252
29.14	1.3606	29.14	-0.29656
29.24	1.35083	29.24	-0.295868
29.34	1.35083	29.34	-0.295177
29.44	1.34106	29.44	-0.294486
29.54	1.3457	29.54	-0.293795
29.64	1.34302	29.64	-0.293105
29.74	1.34302	29.74	-0.292416
29.84	1.34302	29.84	-0.291726
29.94	1.3313	29.94	-0.291038
30.04	1.3313	30.04	-0.290349
30.14	1.32153	30.14	-0.289662
30.24	1.32153	30.24	-0.288974
30.34	1.31177	30.34	-0.288287
30.44	1.31177	30.44	-0.287601
30.54	1.302	30.54	-0.286915
30.64	1.302	30.64	-0.286229
30.74	1.29224	30.74	-0.285544
30.84	1.29614	30.84	-0.284859
30.94	1.302	30.94	-0.284175
31.04	1.29224	31.04	-0.283491
31.14	1.29224	31.14	-0.282808
31.24	1.28247	31.24	-0.282125
31.34	1.28247	31.34	-0.281442
31.44	1.27271	31.44	-0.28076
31.54	1.27271	31.54	-0.280078
31.64	1.27271	31.64	-0.279397
31.74	1.26099	31.74	-0.278717
31.84	1.26099	31.84	-0.278036
31.94	1.25513	31.94	-0.277356
32.04	1.26099	32.04	-0.276677
32.14	1.26099	32.14	-0.275998
32.24	1.25122	32.24	-0.275319
32.34	1.25122	32.34	-0.274641
32.44	1.24146	32.44	-0.273964
32.54	1.24146	32.54	-0.273286
32.64	1.23169	32.64	-0.27261
32.74	1.23169	32.74	-0.271933
32.84	1.23169	32.84	-0.271257
32.94	1.22192	32.94	-0.270582
33.04	1.22192	33.04	-0.269907
33.14	1.21216	33.14	-0.269232
33.24	1.21216	33.24	-0.268558
33.34	1.20239	33.34	-0.267885
33.44	1.20239	33.44	-0.267211
33.54	1.19067	33.54	-0.266539
33.64	1.19458	33.64	-0.265866
33.74	1.20044	33.74	-0.265194
33.84	1.19067	33.84	-0.264523
33.94	1.19067	33.94	-0.263852
34.04	1.19067	34.04	-0.263181
34.14	1.18091	34.14	-0.262511
34.24	1.18091	34.24	-0.261841
34.34	1.17114	34.34	-0.261172
34.44	1.17114	34.44	-0.260503
34.54	1.17114	34.54	-0.259835
34.64	1.16528	34.64	-0.259167
34.74	1.17114	34.74	-0.258499
34.84	1.17114	34.84	-0.257832
34.94	1.16138	34.94	-0.257165
35.04	1.16138	35.04	-0.256499
35.14	1.16138	35.14	-0.255833
35.24	1.15161	35.24	-0.255168
35.34	1.15161	35.34	-0.254503
35.44	1.14185	35.44	-0.253839
35.54	1.14185	35.54	-0.253175
35.64	1.14185	35.64	-0.252511
35.74	1.13208	35.74	-0.251848
35.84	1.13208	35.84	-0.251185
35.94	1.12036	35.94	-0.250523
36.04	1.12036	36.04	-0.249861
36.14	1.12036	36.14	-0.2492
36.24	1.1106	36.24	-0.248539
36.34	1.1106	36.34	-0.247878
36.44	1.1106	36.44	-0.247218
36.54	1.10083	36.54	-0.246558
36.64	1.10083	36.64	-0.245899
36.74	1.09106	36.74	-0.24524
36.84	1.09106	36.84	-0.244582
36.94	1.09106	36.94	-0.243924
37.04	1.0813	37.04	-0.243266
37.14	1.0813	37.14	-0.242609
37.24	1.0813	37.24	-0.241953
37.34	1.07153	37.34	-0.241297
37.44	1.07153	37.44	-0.240641
37.54	1.07153	37.54	-0.239986
37.64	1.06177	37.64	-0.239331
37.74	1.06177	37.74	-0.238676
37.84	1.052	37.84	-0.238022
37.94	1.052	37.94	-0.237369
38.04	1.052	38.04	-0.236715
38.14	1.052	38.14	-0.236063
38.24	1.04028	38.24	-0.235411
38.34	1.04028	38.34	-0.234759
38.44	1.03052	38.44	-0.234107
38.54	1.03052	38.54	-0.233456
38.64	1.03052	38.64	-0.232806
38.74	1.02075	38.74	-0.232156
38.84	1.02075	38.84	-0.231506
38.94	1.02075	38.94	-0.230857
39.04	1.01099	39.04	-0.230208
39.14	1.01099	39.14	-0.22956
39.24	1.00122	39.24	-0.228912
39.34	1.00122	39.34	-0.228264
39.44	1.00122	39.44	-0.227617
39.54	0.991455	39.54	-0.22697
39.64	0.991455	39.64	-0.226324
39.74	0.991455	39.74	-0.225678
39.84	0.981689	39.84	-0.225033
39.94	0.981689	39.94	-0.224388
40.04	0.981689	40.04	-0.223744
40.14	0.971924	40.14	-0.2231
40.24	0.971924	40.24	-0.222456
40.34	0.971924	40.34	-0.221813
40.44	0.960205	40.44	-0.22117
40.54	0.956299	40.54	-0.220528
40.64	0.950439	40.64	-0.219886
40.74	0.950439	40.74	-0.219245
40.84	0.940674	40.84	-0.218603
40.94	0.940674	40.94	-0.217963
41.04	0.940674	41.04	-0.217323
41.14	0.930908	41.14	-0.216683
41.24	0.930908	41.24	-0.216044
41.34	0.930908	41.34	-0.215405
41.44	0.921143	41.44	-0.214766
41.54	0.921143	41.54	-0.214128
41.64	0.921143	41.64	-0.213491
41.74	0.921143	41.74	-0.212854
41.84	0.921143	41.84	-0.212217
41.94	0.907471	41.94	-0.211581
42.04	0.901611	42.04	-0.210945
42.14	0.901611	42.14	-0.210309
42.24	0.891846	42.24	-0.209674
42.34	0.891846	42.34	-0.20904
42.44	0.891846	42.44	-0.208406
42.54	0.88208	42.54	-0.207772
42.64	0.88208	42.64	-0.207139
42.74	0.88208	42.74	-0.206506
42.84	0.88208	42.84	-0.205873
42.94	0.872314	42.94	-0.205241
43.04	0.868408	43.04	-0.20461
43.14	0.862549	43.14	-0.203979
43.24	0.852783	43.24	-0.203348
43.34	0.852783	43.34	-0.202718
43.44	0.852783	43.44	-0.202088
43.54	0.852783	43.54	-0.201458
43.64	0.841064	43.64	-0.200829
43.74	0.841064	43.74	-0.200201
43.84	0.841064	43.84	-0.199573
43.94	0.841064	43.94	-0.198945
44.04	0.831299	44.04	-0.198318
44.14	0.827393	44.14	-0.197691
44.24	0.821533	44.24	-0.197064
44.34	0.811768	44.34	-0.196438
44.44	0.811768	44.44	-0.195813
44.54	0.811768	44.54	-0.195188
44.64	0.811768	44.64	-0.194563
44.74	0.802002	44.74	-0.193939
44.84	0.802002	44.84	-0.193315
44.94	0.802002	44.94	-0.192691
45.04	0.802002	45.04	-0.192068
45.14	0.787598	45.14	-0.191446
45.24	0.780518	45.24	-0.190823
45.34	0.780518	45.34	-0.190202
45.44	0.780518	45.44	-0.18958
45.54	0.780518	45.54	-0.188959
45.64	0.770752	45.64	-0.188339
45.74	0.770752	45.74	-0.187719
45.84	0.766846	45.84	-0.187099
45.94	0.760986	45.94	-0.18648
46.04	0.751221	46.04	-0.185861
46.14	0.751221	46.14	-0.185243
46.24	0.751221	46.24	-0.184625
46.34	0.741455	46.34	-0.184007
46.44	0.741455	46.44	-0.18339
46.54	0.737549	46.54	-0.182774
46.64	0.731689	46.64	-0.182158
46.74	0.731689	46.74	-0.181542
46.84	0.719971	46.84	-0.180926
46.94	0.719971	46.94	-0.180311
47.04	0.719971	47.04	-0.179697
47.14	0.710205	47.14	-0.179083
47.24	0.710205	47.24	-0.178469
47.34	0.710205	47.34	-0.177856
47.44	0.706299	47.44	-0.177243
47.54	0.690674	47.54	-0.176631
47.64	0.690674	47.64	-0.176019
47.74	0.690674	47.74	-0.175407
47.84	0.690674	47.84	-0.174796
47.94	0.690674	47.94	-0.174185
48.04	0.680908	48.04	-0.173575
48.14	0.680908	48.14	-0.172965
48.24	0.680908	48.24	-0.172355
48.34	0.677002	48.34	-0.171746
48.44	0.661377	48.44	-0.171138
48.54	0.661377	48.54	-0.17053
48.64	0.661377	48.64	-0.169922
48.74	0.661377	48.74	-0.169314
48.84	0.661377	48.84	-0.168708
48.94	0.651611	48.94	-0.168101
49.04	0.651611	49.04	-0.167495
49.14	0.647705	49.14	-0.166889
49.24	0.641846	49.24	-0.166284
49.34	0.63208	49.34	-0.165679
49.44	0.63208	49.44	-0.165075
49.54	0.63208	49.54	-0.164471
49.64	0.63208	49.64	-0.163867
49.74	0.63208	49.74	-0.163264
49.84	0.622314	49.84	-0.162661
49.94	0.618408	49.94	-0.162059
50.04	0.612549	50.04	-0.161457
50.14	0.612549	50.14	-0.160856
50.24	0.612549	50.24	-0.160255
50.34	0.612549	50.34	-0.159654
50.44	0.60083	50.44	-0.159054
50.54	0.60083	50.54	-0.158454
50.64	0.60083	50.64	-0.157855
50.74	0.596924	50.74	-0.157256
50.84	0.591064	50.84	-0.156657
50.94	0.591064	50.94	-0.156059
51.04	0.581299	51.04	-0.155461
51.14	0.581299	51.14	-0.154864
51.24	0.581299	51.24	-0.154267
51.34	0.57666	51.34	-0.153671
51.44	0.56958	51.44	-0.153075
51.54	0.56958	51.54	-0.152479
51.64	0.56958	51.64	-0.151884
51.74	0.559814	51.74	-0.151289
51.84	0.559814	51.84	-0.150695
51.94	0.559814	51.94	-0.150101
52.04	0.555908	52.04	-0.149508
52.14	0.550049	52.14	-0.148915
52.24	0.540283	52.24	-0.148322
52.34	0.540283	52.34	-0.14773
52.44	0.540283	52.44	-0.147138
52.54	0.536377	52.54	-0.146546
52.64	0.530518	52.64	-0.145955
52.74	0.530518	52.74	-0.145365
52.84	0.520752	52.84	-0.144775
52.94	0.520752	52.94	-0.144185
53.04	0.520752	53.04	-0.143595
53.14	0.516846	53.14	-0.143007
53.24	0.510986	53.24	-0.142418
53.34	0.501221	53.34	-0.14183
53.44	0.501221	53.44	-0.141242
53.54	0.501221	53.54	-0.140655
53.64	0.501221	53.64	-0.140068
53.74	0.491455	53.74	-0.139482
53.84	0.487549	53.84	-0.138896
53.94	0.481689	53.94	-0.13831
54.04	0.481689	54.04	-0.137725
54.14	0.481689	54.14	-0.13714
54.24	0.481689	54.24	-0.136556
54.34	0.468018	54.34	-0.135972
54.44	0.462158	54.44	-0.135388
54.54	0.462158	54.54	-0.134805
54.64	0.462158	54.64	-0.134223
54.74	0.462158	54.74	-0.13364
54.84	0.452393	54.84	-0.133059
54.94	0.448486	54.94	-0.132477
55.04	0.442627	55.04	-0.131896
55.14	0.442627	55.14	-0.131315
55.24	0.442627	55.24	-0.130735
55.34	0.430908	55.34	-0.130155
55.44	0.430908	55.44	-0.129576
55.54	0.430908	55.54	-0.128997
55.64	0.430908	55.64	-0.128419
55.74	0.427002	55.74	-0.12784
55.84	0.421143	55.84	-0.127263
55.94	0.421143	55.94	-0.126685
56.04	0.411377	56.04	-0.126108
56.14	0.411377	56.14	-0.125532
56.24	0.411377	56.24	-0.124956
56.34	0.406738	56.34	-0.12438
56.44	0.399658	56.44	-0.123805
56.54	0.389893	56.54	-0.12323
56.64	0.389893	56.64	-0.122656
56.74	0.389893	56.74	-0.122082
56.84	0.380127	56.84	-0.121508
56.94	0.380127	56.94	-0.120935
57.04	0.380127	57.04	-0.120362
57.14	0.380127	57.14	-0.11979
57.24	0.370361	57.24	-0.119218
57.34	0.370361	57.34	-0.118646
57.44	0.370361	57.44	-0.118075
57.54	0.366455	57.54	-0.117505
57.64	0.35083	57.64	-0.116934
57.74	0.35083	57.74	-0.116364
57.84	0.35083	57.84	-0.115795
57.94	0.35083	57.94	-0.115226
58.04	0.35083	58.04	-0.114657
58.14	0.35083	58.14	-0.114089
58.24	0.337158	58.24	-0.113521
58.34	0.331299	58.34	-0.112954
58.44	0.331299	58.44	-0.112387
58.54	0.331299	58.54	-0.11182
58.64	0.331299	58.64	-0.111254
58.74	0.321533	58.74	-0.110688
58.84	0.321533	58.84	-0.110123
58.94	0.317627	58.94	-0.109558
59.04	0.311768	59.04	-0.108993
59.14	0.311768	59.14	-0.108429
59.24	0.311768	59.24	-0.107865
59.34	0.300049	59.34	-0.107302
59.44	0.300049	59.44	-0.106739
59.54	0.300049	59.54	-0.106176
59.64	0.296143	59.64	-0.105614
59.74	0.290283	59.74	-0.105053
59.84	0.290283	59.84	-0.104491
59.94	0.280518	59.94	-0.10393
60.04	0.280518	60.04	-0.10337
60.14	0.280518	60.14	-0.10281
60.24	0.276611	60.24	-0.10225
60.34	0.260986	60.34	-0.101691
60.44	0.260986	60.44	-0.101132
60.54	0.260986	60.54	-0.100574
60.64	0.260986	60.64	-0.100016
60.74	0.260986	60.74	-0.0994581
60.84	0.247314	60.84	-0.0989009
60.94	0.241455	60.94	-0.0983441
61.04	0.241455	61.04	-0.0977877
61.14	0.241455	61.14	-0.0972317
61.24	0.241455	61.24	-0.0966761
61.34	0.231689	61.34	-0.0961209
61.44	0.227783	61.44	-0.0955662
61.54	0.221924	61.54	-0.0950118
61.64	0.221924	61.64	-0.0944579
61.74	0.221924	61.74	-0.0939043
61.84	0.212158	61.84	-0.0933512
61.94	0.212158	61.94	-0.0927984
62.04	0.208252	62.04	-0.0922461
62.14	0.202393	62.14	-0.0916942
62.24	0.202393	62.24	-0.0911427
62.34	0.192627	62.34	-0.0905915
62.44	0.192627	62.44	-0.0900408
62.54	0.192627	62.54	-0.0894905
62.64	0.192627	62.64	-0.0889407
62.74	0.187988	62.74	-0.0883912
62.84	0.171143	62.84	-0.0878421
62.94	0.171143	62.94	-0.0872934
63.04	0.171143	63.04	-0.0867451
63.14	0.171143	63.14	-0.0861973
63.24	0.171143	63.24	-0.0856498
63.34	0.159424	63.34	-0.0851027
63.44	0.155518	63.44	-0.0845561
63.54	0.149658	63.54	-0.0840098
63.64	0.149658	63.64	-0.083464
63.74	0.149658	63.74	-0.0829185
63.84	0.139893	63.84	-0.0823735
63.94	0.139893	63.94	-0.0818288
64.04	0.139893	64.04	-0.0812846
64.14	0.139893	64.14	-0.0807408
64.24	0.139893	64.24	-0.0801974
64.34	0.126221	64.34	-0.0796543
64.44	0.120361	64.44	-0.0791117
64.54	0.120361	64.54	-0.0785695
64.64	0.120361	64.64	-0.0780276
64.74	0.110596	64.74	-0.0774863
64.84	0.110596	64.84	-0.0769452
64.94	0.110596	64.94	-0.0764047
65.04	0.110596	65.04	-0.0758645
65.14	0.110596	65.14	-0.0753246
65.24	0.0969238	65.24	-0.0747853
65.34	0.0910645	65.34	-0.0742462
65.44	0.0910645	65.44	-0.0737077
65.54	0.0910645	65.54	-0.0731695
65.64	0.0812988	65.64	-0.0726317
65.74	0.0812988	65.74	-0.0720943
65.84	0.0773926	65.84	-0.0715573
65.94	0.0715332	65.94	-0.0710208
66.04	0.0715332	66.04	-0.0704846
66.14	0.0715332	66.14	-0.0699487
66.24	0.0617676	66.24	-0.0694134
66.34	0.0617676	66.34	-0.0688784
66.44	0.0617676	66.44	-0.0683439
66.54	0.0578613	66.54	-0.0678097
66.64	0.052002	66.64	-0.0672759
66.74	0.052002	66.74	-0.0667425
66.84	0.0422363	66.84	-0.0662095
66.94	0.0422363	66.94	-0.065677
67.04	0.0422363	67.04	-0.0651448
67.14	0.0422363	67.14	-0.064613
67.24	0.0383301	67.24	-0.0640817
67.34	0.0324707	67.34	-0.0635507
67.44	0.0227051	67.44	-0.0630201
67.54	0.0227051	67.54	-0.0624899
67.64	0.0227051	67.64	-0.0619601
67.74	0.0187988	67.74	-0.0614308
67.84	0.0129395	67.84	-0.0609018
67.94	0.0129395	67.94	-0.0603733
68.04	0.0129395	68.04	-0.059845
68.14	1.2207e-3	68.14	-0.0593172
68.24	1.2207e-3	68.24	-0.0587899
68.34	1.2207e-3	68.34	-0.0582629
68.44	-3.41797e-3	68.44	-0.0577364
68.54	-0.010498	68.54	-0.0572101
68.64	-0.010498	68.64	-0.0566843
68.74	-0.010498	68.74	-0.056159
68.84	-0.0202637	68.84	-0.055634
68.94	-0.0202637	68.94	-0.0551094
69.04	-0.0202637	69.04	-0.0545852
69.14	-0.0241699	69.14	-0.0540614
69.24	-0.0300293	69.24	-0.053538
69.34	-0.0300293	69.34	-0.053015
69.44	-0.0397949	69.44	-0.0524925
69.54	-0.0397949	69.54	-0.0519702
69.64	-0.0397949	69.64	-0.0514484
69.74	-0.0397949	69.74	-0.050927
69.84	-0.0437012	69.84	-0.050406
69.94	-0.0495605	69.94	-0.0498854
70.04	-0.0593262	70.04	-0.0493652
70.14	-0.0593262	70.14	-0.0488453
70.24	-0.0593262	70.24	-0.0483259
70.34	-0.0632324	70.34	-0.0478069
70.44	-0.0690918	70.44	-0.0472883
70.54	-0.0788574	70.54	-0.04677
70.64	-0.0788574	70.64	-0.0462522
70.74	-0.0788574	70.74	-0.0457348
70.84	-0.0788574	70.84	-0.0452177
70.94	-0.0827637	70.94	-0.0447011
71.04	-0.088623	71.04	-0.0441848
71.14	-0.0983887	71.14	-0.0436689
71.24	-0.0983887	71.24	-0.0431535
71.34	-0.0983887	71.34	-0.0426384
71.44	-0.102295	71.44	-0.0421238
71.54	-0.108154	71.54	-0.0416095
71.64	-0.108154	71.64	-0.0410956
71.74	-0.11792	71.74	-0.0405821
71.84	-0.11792	71.84	-0.040069
71.94	-0.121826	71.94	-0.0395563
72.04	-0.127686	72.04	-0.039044
72.14	-0.127686	72.14	-0.0385321
72.24	-0.127686	72.24	-0.0380206
72.34	-0.127686	72.34	-0.0375095
72.44	-0.127686	72.44	-0.0369988
72.54	-0.141357	72.54	-0.0364884
72.64	-0.147217	72.64	-0.0359785
72.74	-0.147217	72.74	-0.035469
72.84	-0.147217	72.84	-0.0349598
72.94	-0.147217	72.94	-0.0344511
73.04	-0.151855	73.04	-0.0339427
73.14	-0.158936	73.14	-0.0334347
73.24	-0.158936	73.24	-0.0329272
73.34	-0.170654	73.34	-0.0324199
73.44	-0.170654	73.44	-0.0319132
73.54	-0.170654	73.54	-0.0314068
73.64	-0.174561	73.64	-0.0309007
73.74	-0.18042	73.74	-0.0303952
73.84	-0.18042	73.84	-0.0298899
73.94	-0.190186	73.94	-0.0293852
74.04	-0.190186	74.04	-0.0288807
74.14	-0.190186	74.14	-0.0283766
74.24	-0.190186	74.24	-0.027873
74.34	-0.194092	74.34	-0.0273697
74.44	-0.199951	74.44	-0.0268669
74.54	-0.209717	74.54	-0.0263644
74.64	-0.209717	74.64	-0.0258623
74.74	-0.209717	74.74	-0.0253607
74.84	-0.209717	74.84	-0.0248593
74.94	-0.213623	74.94	-0.0243585
75.04	-0.219482	75.04	-0.0238579
75.14	-0.219482	75.14	-0.0233578
75.24	-0.219482	75.24	-0.0228581
75.34	-0.229248	75.34	-0.0223587
75.44	-0.233154	75.44	-0.0218598
75.54	-0.239014	75.54	-0.0213612
75.64	-0.239014	75.64	-0.020863
75.74	-0.239014	75.74	-0.0203653
75.84	-0.239014	75.84	-0.0198679
75.94	-0.252686	75.94	-0.0193709
76.04	-0.258545	76.04	-0.0188743
76.14	-0.258545	76.14	-0.0183781
76.24	-0.258545	76.24	-0.0178823
76.34	-0.258545	76.34	-0.0173868
76.44	-0.258545	76.44	-0.0168918
76.54	-0.272217	76.54	-0.0163971
76.64	-0.278076	76.64	-0.0159028
76.74	-0.278076	76.74	-0.015409
76.84	-0.278076	76.84	-0.0149155
76.94	-0.278076	76.94	-0.0144224
77.04	-0.281982	77.04	-0.0139297
77.14	-0.297607	77.14	-0.0134373
77.24	-0.297607	77.24	-0.0129455
77.34	-0.297607	77.34	-0.0124539
