"Volume (mL)"	"BioRad Standards"	"BioRad Standards"	"BioRad Standards"	CDIN1-Codanin-1	CDIN1-Codanin-1	CDIN1-Codanin-1
28.557370	2.277828					
28.558360	2.329344					
28.559350	2.410614					
28.560350	2.407914					
28.561340	2.384856					
28.562330	2.376270					
28.563320	2.332638					
28.564320	2.329236					
28.565310	2.367684					
28.566300	2.377998					
28.567290	2.361690					
28.568290	2.340090					
28.569280	2.360340					
28.570270	2.334204					
28.571260	2.334312					
28.572260	2.347218					
28.573250	2.349540					
28.574240	2.401542					
28.575240	2.475738					
28.576230	2.494260					
28.577220	2.506140					
28.578210	2.506680					
28.579210	2.496204					
28.580200	2.465694					
28.581190	2.461482					
28.582180	2.440962					
28.583180	2.431026					
28.584170	2.467530					
28.585160	2.479464					
28.586160	2.488266					
28.587150	2.505276					
28.588140	2.504790					
28.589130	2.518668					
28.590130	2.530656					
28.591120	2.529414					
28.592110	2.538324					
28.593100	2.519964					
28.594100	2.502954					
28.595090	2.503332					
28.596080	2.498580					
28.597080	2.488860					
28.598070	2.476764					
28.599060	2.470392					
28.600050	2.436318					
28.601040	2.421360					
28.602040	2.408184					
28.603030	2.402028					
28.604020	2.354238					
28.605020	2.371464					
28.606010	2.362392					
28.607000	2.337282					
28.607990	2.310012					
28.608990	2.298564					
28.609980	2.302992					
28.610970	2.342304					
28.611960	2.372112					
28.612960	2.402892					
28.613950	2.403810					
28.614940	2.389662					
28.615930	2.407212					
28.616930	2.417634					
28.617920	2.457054					
28.618910	2.492424					
28.619910	2.507490					
28.620900	2.524068					
28.621890	2.555550					
28.622880	2.581686					
28.623880	2.576286					
28.624870	2.588274					
28.625860	2.573748					
28.626850	2.546316					
28.627850	2.548044					
28.628840	2.576826					
28.629830	2.602530					
28.630830	2.609442					
28.631820	2.623752					
28.632810	2.596158					
28.633800	2.608362					
28.634800	2.619486					
28.635790	2.602152					
28.636780	2.593620					
28.637770	2.596158					
28.638770	2.584008					
28.639760	2.590434					
28.640750	2.614464					
28.641750	2.590326					
28.642740	2.613276					
28.643730	2.639520					
28.644720	2.680128					
28.645710	2.653884					
28.646710	2.686392					
28.647700	2.710476					
28.648690	2.710368					
28.649690	2.710908					
28.650680	2.719656					
28.651670	2.708478					
28.652660	2.736666					
28.653660	2.734560					
28.654650	2.692494					
28.655640	2.678346					
28.656630	2.702592					
28.657630	2.727702					
28.658620	2.779434					
28.659610	2.790072					
28.660600	2.761128					
28.661600	2.715876					
28.662590	2.692062					
28.663580	2.698218					
28.664580	2.697138					
28.665570	2.719764					
28.666560	2.760588					
28.667550	2.751624					
28.668550	2.740554					
28.669540	2.721816					
28.670530	2.737476					
28.671520	2.693844					
28.672520	2.694600					
28.673510	2.679210					
28.674500	2.688822					
28.675500	2.731968					
28.676490	2.772900					
28.677480	2.785860					
28.678470	2.760642					
28.679470	2.776572					
28.680460	2.792016					
28.681450	2.768904					
28.682440	2.781918					
28.683440	2.768850					
28.684430	2.788506					
28.685420	2.764908					
28.686420	2.794824					
28.687410	2.827170					
28.688400	2.803464					
28.689390	2.813292					
28.690380	2.827710					
28.691380	2.868912					
28.692370	2.871072					
28.693360	2.866752					
28.694360	2.884572					
28.695350	2.884302					
28.696340	2.862540					
28.697330	2.839050					
28.698330	2.868102					
28.699320	2.894508					
28.700310	2.882142					
28.701300	2.865726					
28.702300	2.859624					
28.703290	2.863782					
28.704280	2.867994					
28.705280	2.835756					
28.706270	2.811618					
28.707260	2.795526					
28.708250	2.746926					
28.709250	2.762964					
28.710240	2.794176					
28.711230	2.851200					
28.712220	2.855952					
28.713220	2.865564					
28.714210	2.841264					
28.715200	2.809620					
28.716190	2.746494					
28.717190	2.705562					
28.718180	2.696652					
28.719170	2.700810					
28.720170	2.694114					
28.721160	2.677104					
28.722150	2.669868					
28.723140	2.623806					
28.724130	2.607768					
28.725130	2.588112					
28.726120	2.569158					
28.727110	2.571804					
28.728110	2.558034					
28.729100	2.496582					
28.730090	2.498472					
28.731090	2.505762					
28.732080	2.484270					
28.733070	2.455650					
28.734060	2.458512					
28.735050	2.453868					
28.736050	2.403540					
28.737040	2.388636					
28.738030	2.379294					
28.739030	2.366712					
28.740020	2.344140					
28.741010	2.328750					
28.742000	2.337228					
28.743000	2.342466					
28.743990	2.322432					
28.744980	2.315682					
28.745970	2.317464					
28.746970	2.313630					
28.747960	2.287602					
28.748950	2.321514					
28.749950	2.367468					
28.750940	2.374488					
28.751930	2.394252					
28.752920	2.410020					
28.753920	2.445768					
28.754910	2.460402					
28.755900	2.468394					
28.756890	2.474604					
28.757890	2.470068					
28.758880	2.447172					
28.759870	2.390634					
28.760860	2.360070					
28.761860	2.337822					
28.762850	2.358180					
28.763840	2.385180					
28.764840	2.407806					
28.765830	2.417148					
28.766820	2.416824					
28.767810	2.416824					
28.768810	2.385774					
28.769800	2.385234					
28.770790	2.381562					
28.771780	2.401974					
28.772780	2.397330					
28.773770	2.352348					
28.774760	2.351862					
28.775760	2.325510					
28.776750	2.316978					
28.777740	2.380050					
28.778730	2.398680					
28.779720	2.372652					
28.780720	2.313954					
28.781710	2.330154					
28.782700	2.309634					
28.783700	2.296512					
28.784690	2.300670					
28.785680	2.289978					
28.786670	2.289654					
28.787670	2.281176					
28.788660	2.262438					
28.789650	2.296188					
28.790640	2.272374					
28.791640	2.276424					
28.792630	2.262816					
28.793620	2.309040					
28.794620	2.302236					
28.795610	2.316600					
28.796600	2.333502					
28.797590	2.355588					
28.798590	2.304558					
28.799580	2.311902					
28.800570	2.334150					
28.801560	2.294352					
28.802560	2.295540					
28.803550	2.281608					
28.804540	2.321622					
28.805530	2.330694					
28.806530	2.351430					
28.807520	2.355912					
28.808510	2.384208					
28.809510	2.408670					
28.810500	2.393118					
28.811490	2.405430					
28.812480	2.387502					
28.813480	2.389878					
28.814470	2.409858					
28.815460	2.434914					
28.816450	2.455596					
28.817450	2.482380					
28.818440	2.487888					
28.819430	2.483460					
28.820430	2.483136					
28.821420	2.521530					
28.822410	2.577690					
28.823400	2.641572					
28.824390	2.612628					
28.825390	2.656800					
28.826380	2.640816					
28.827370	2.648538					
28.828370	2.645190					
28.829360	2.652750					
28.830350	2.728890					
28.831340	2.679264					
28.832340	2.685960					
28.833330	2.668194					
28.834320	2.681964					
28.835310	2.696922					
28.836310	2.716200					
28.837300	2.748654					
28.838290	2.746710					
28.839290	2.734614					
28.840280	2.757888					
28.841270	2.760480					
28.842260	2.761776					
28.843260	2.772144					
28.844250	2.765340					
28.845240	2.749518					
28.846230	2.750166					
28.847230	2.756106					
28.848220	2.767500					
28.849210	2.739906					
28.850200	2.744766					
28.851200	2.761398					
28.852190	2.786454					
28.853180	2.758050					
28.854180	2.704968					
28.855170	2.663172					
28.856160	2.681424					
28.857150	2.721276					
28.858150	2.714688					
28.859140	2.744118					
28.860130	2.713770					
28.861120	2.713122					
28.862120	2.710800					
28.863110	2.709450					
28.864100	2.718792					
28.865090	2.714634					
28.866090	2.703834					
28.867080	2.720142					
28.868070	2.714418					
28.869060	2.700756					
28.870060	2.668680					
28.871050	2.644380					
28.872040	2.606418					
28.873040	2.603016					
28.874030	2.620512					
28.875020	2.626074					
28.876010	2.584386					
28.877010	2.584548					
28.878000	2.617974					
28.878990	2.615382					
28.879980	2.663550					
28.880980	2.680236					
28.881970	2.698758					
28.882960	2.694168					
28.883960	2.692764					
28.884950	2.686986					
28.885940	2.666790					
28.886930	2.639250					
28.887930	2.644596					
28.888920	2.606688					
28.889910	2.656314					
28.890900	2.638926					
28.891900	2.632716					
28.892890	2.615922					
28.893880	2.683908					
28.894880	2.686176					
28.895870	2.670192					
28.896860	2.679102					
28.897850	2.618028					
28.898850	2.605230					
28.899840	2.565702					
28.900830	2.556738					
28.901820	2.518182					
28.902820	2.553282					
28.903810	2.535462					
28.904800	2.563002					
28.905790	2.507868					
28.906790	2.472498					
28.907780	2.460942					
28.908770	2.463426					
28.909760	2.499066					
28.910760	2.477304					
28.911750	2.473092					
28.912740	2.462292					
28.913730	2.457648					
28.914730	2.445552					
28.915720	2.420550					
28.916710	2.358288					
28.917710	2.397600					
28.918700	2.435670					
28.919690	2.457594					
28.920680	2.472876					
28.921680	2.455488					
28.922670	2.436210					
28.923660	2.419632					
28.924650	2.431404					
28.925650	2.443932					
28.926640	2.427462					
28.927630	2.401164					
28.928630	2.393874					
28.929620	2.380482					
28.930610	2.341818					
28.931600	2.286792					
28.932600	2.323674					
28.933590	2.346786					
28.934580	2.357208					
28.935570	2.384856					
28.936570	2.381832					
28.937560	2.343708					
28.938550	2.354508					
28.939550	2.330262					
28.940540	2.361258					
28.941530	2.369466					
28.942520	2.368548					
28.943520	2.341494					
28.944510	2.326806					
28.945500	2.318922					
28.946490	2.347326					
28.947490	2.361096					
28.948480	2.396898					
28.949470	2.414880					
28.950460	2.406726					
28.951460	2.406672					
28.952450	2.431620					
28.953440	2.450736					
28.954430	2.473200					
28.955430	2.499822					
28.956420	2.566998					
28.957410	2.566674					
28.958410	2.549610					
28.959400	2.554632					
28.960390	2.578068					
28.961380	2.571372					
28.962380	2.556306					
28.963370	2.564838					
28.964360	2.595294					
28.965350	2.640816					
28.966350	2.620134					
28.967340	2.569212					
28.968330	2.548044					
28.969320	2.521638					
28.970320	2.524014					
28.971310	2.540700					
28.972300	2.538756					
28.973300	2.527902					
28.974290	2.520450					
28.975280	2.510352					
28.976270	2.510190					
28.977270	2.492856					
28.978260	2.469150					
28.979250	2.486268					
28.980240	2.564892					
28.981240	2.605446					
28.982230	2.599452					
28.983220	2.597400					
28.984220	2.570346					
28.985210	2.557926					
28.986200	2.591244					
28.987190	2.595240					
28.988180	2.538162					
28.989180	2.520990					
28.990170	2.516616					
28.991160	2.525904					
28.992160	2.527092					
28.993150	2.519910					
28.994140	2.530440					
28.995130	2.511270					
28.996130	2.525580					
28.997120	2.513970					
28.998110	2.509218					
28.999100	2.538702					
29.000100	2.529684					
29.001090	2.490102					
29.002080	2.503170					
29.003080	2.498904					
29.004070	2.464452					
29.005060	2.452356					
29.006050	2.390796					
29.007050	2.441610					
29.008040	2.414124					
29.009030	2.406024					
29.010020	2.396790					
29.011020	2.387394					
29.012010	2.370330					
29.013000	2.354076					
29.013990	2.323350					
29.014990	2.337444					
29.015980	2.369034					
29.016970	2.417526					
29.017970	2.412018					
29.018960	2.408940					
29.019950	2.431080					
29.020940	2.460186					
29.021940	2.484054					
29.022930	2.570616					
29.023920	2.638494					
29.024910	2.645514					
29.025910	2.702160					
29.026900	2.695680					
29.027890	2.713176					
29.028890	2.700162					
29.029880	2.665872					
29.030870	2.686986					
29.031860	2.615598					
29.032850	2.629692					
29.033850	2.661282					
29.034840	2.692656					
29.035830	2.694924					
29.036830	2.680722					
29.037820	2.707722					
29.038810	2.676186					
29.039800	2.701566					
29.040800	2.689092					
29.041790	2.727810					
29.042780	2.706210					
29.043770	2.685258					
29.044770	2.682396					
29.045760	2.716794					
29.046750	2.697894					
29.047750	2.667384					
29.048740	2.628558					
29.049730	2.612088					
29.050720	2.600208					
29.051720	2.567592					
29.052710	2.569482					
29.053700	2.578338					
29.054690	2.573586					
29.055690	2.567862					
29.056680	2.565702					
29.057670	2.580768					
29.058660	2.583630					
29.059660	2.561760					
29.060650	2.576502					
29.061640	2.612574					
29.062640	2.634120					
29.063630	2.627424					
29.064620	2.591730					
29.065610	2.563650					
29.066610	2.545722					
29.067600	2.546046					
29.068590	2.557494					
29.069580	2.556144					
29.070580	2.558952					
29.071570	2.489994					
29.072560	2.449278					
29.073560	2.450304					
29.074550	2.436858					
29.075540	2.428164					
29.076530	2.409642					
29.077520	2.403486					
29.078520	2.401272					
29.079510	2.390634					
29.080500	2.439828					
29.081500	2.446578					
29.082490	2.424978					
29.083480	2.414502					
29.084480	2.423574					
29.085470	2.470770					
29.086460	2.515158					
29.087450	2.508570					
29.088440	2.471202					
29.089440	2.483244					
29.090430	2.478870					
29.091420	2.483946					
29.092420	2.512134					
29.093410	2.503548					
29.094400	2.463372					
29.095390	2.472498					
29.096390	2.490534					
29.097380	2.520180					
29.098370	2.560572					
29.099360	2.571318					
29.100360	2.572560					
29.101350	2.557926					
29.102340	2.551230					
29.103330	2.565918					
29.104330	2.554902					
29.105320	2.538054					
29.106310	2.557332					
29.107310	2.545074					
29.108300	2.530224					
29.109290	2.575962					
29.110280	2.552364					
29.111280	2.552202					
29.112270	2.502630					
29.113260	2.562516					
29.114250	2.585034					
29.115250	2.609658					
29.116240	2.623158					
29.117230	2.622402					
29.118230	2.554794					
29.119220	2.537622					
29.120210	2.528712					
29.121200	2.564730					
29.122190	2.534112					
29.123190	2.478060					
29.124180	2.461428					
29.125170	2.495934					
29.126170	2.497122					
29.127160	2.516616					
29.128150	2.528172					
29.129140	2.510568					
29.130140	2.480544					
29.131130	2.501820					
29.132120	2.472930					
29.133110	2.455974					
29.134110	2.413314					
29.135100	2.352294					
29.136090	2.293650					
29.137090	2.307906					
29.138080	2.313198					
29.139070	2.257524					
29.140060	2.248020					
29.141060	2.260332					
29.142050	2.287170					
29.143040	2.275722					
29.144030	2.310120					
29.145030	2.284740					
29.146020	2.289276					
29.147010	2.294460					
29.148010	2.244942					
29.149000	2.287278					
29.149990	2.327238					
29.150980	2.313090					
29.151980	2.284686					
29.152970	2.287980					
29.153960	2.299698					
29.154950	2.269782					
29.155950	2.251692					
29.156940	2.268702					
29.157930	2.289222					
29.158920	2.287656					
29.159920	2.273886					
29.160910	2.275722					
29.161900	2.286738					
